"Time","Acme Web CPU Usage","Acme Web Memory Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","MongoDB Memory Usage","Probe App CPU Usage","Probe App Memory Usage","Avg Host CPU Usage","Host CPU 0 Usage","Host CPU 1 Usage","Host Mem Usage","Host Mem Usage","Host Mem Usage","Host Mem Total","Host Mem Total","Host Mem Total"
2022-02-19 12:42:45,19,69427200,69427200,12,191578112,191578112,1.1,49217536,49,49,49,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:42:50,23,69984256,69984256,10,191578112,191578112,3.7,49217536,55,55,55,836001792,836001792,836001792,8126898176,8126898176,8126898176
2022-02-19 12:42:55,24,70414336,70414336,12,191578112,191578112,3.7,49217536,52,53,51,836001792,836001792,836001792,8126898176,8126898176,8126898176
2022-02-19 12:43:00,22,70946816,70946816,12,191688704,191688704,0,49217536,56,53,59,836001792,836001792,836001792,8126898176,8126898176,8126898176
2022-02-19 12:43:05,21,69201920,69201920,13,191578112,191578112,3.9,49217536,57,59,54,836001792,836001792,836001792,8126898176,8126898176,8126898176
2022-02-19 12:43:10,23,67629056,67629056,13,191578112,191578112,3.9,43520000,54,60,47,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:15,16,67649536,67649536,8.9,191578112,191578112,0.046,43520000,30,34,25,836001792,836001792,836001792,8126898176,8126898176,8126898176
2022-02-19 12:43:20,5.3,67670016,67670016,3.1,191688704,191688704,0,43520000,6.4,6.2,6.6,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:25,0.60,67670016,67670016,0.36,191578112,191578112,0,43520000,3.1,3.2,3.0,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:30,0.0077,67670016,67670016,0.23,191578112,191578112,0,43520000,3.6,3.8,3.4,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:35,0.0081,67670016,67670016,0.23,191578112,191578112,0,43520000,3.2,3.2,3.2,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:40,0.0077,67670016,67670016,0.22,191688704,191688704,0,43520000,3.8,4.2,3.4,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:45,0.0069,67670016,67670016,0.26,191578112,191578112,0,43520000,3.0,2.6,3.4,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:50,2.3,64696320,64696320,1.2,191578112,191578112,0,43520000,18,16,21,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:43:55,13,62332928,62332928,7.1,191578112,191578112,0,43520000,51,54,49,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:00,21,64610304,64610304,12,191688704,191688704,8.9,49401856,60,62,58,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:05,24,66936832,66936832,12,191578112,191578112,13,49401856,59,63,55,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:10,26,67751936,67751936,13,191578112,191578112,4.1,49401856,60,64,56,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:15,21,69984256,69984256,14,191578112,191578112,3.6,49401856,59,59,58,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:20,19,68407296,68407296,13,191688704,191688704,6.0,49401856,50,50,50,835743744,835743744,835743744,8126898176,8126898176,8126898176
2022-02-19 12:44:25,24,69513216,69513216,11,191578112,191578112,3.8,49401856,57,55,58,835747840,835747840,835747840,8126898176,8126898176,8126898176
2022-02-19 12:44:30,26,68374528,68374528,11,191688704,191688704,5.1,49405952,59,59,59,835747840,835747840,835747840,8126898176,8126898176,8126898176
2022-02-19 12:44:35,21,69984256,69984256,12,191574016,191574016,5.2,49405952,58,57,58,835715072,835715072,835715072,8126898176,8126898176,8126898176
2022-02-19 12:44:40,21,68456448,68456448,13,191705088,191705088,3.9,49405952,51,52,50,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:44:45,20,68960256,68960256,12,191590400,191590400,6.2,49405952,55,55,55,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:44:50,21,70701056,70701056,11,191590400,191590400,3.8,49405952,51,50,53,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:44:55,22,68231168,68231168,11,191590400,191590400,4.1,49405952,56,55,57,835956736,835956736,835956736,8126898176,8126898176,8126898176
2022-02-19 12:45:00,21,69337088,69337088,11,191705088,191705088,8.0,49405952,53,56,50,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:05,19,68165632,68165632,13,191590400,191590400,3.9,49405952,53,53,53,835956736,835956736,835956736,8126898176,8126898176,8126898176
2022-02-19 12:45:10,20,66129920,66129920,13,191590400,191590400,3.8,49405952,57,59,56,835956736,835956736,835956736,8126898176,8126898176,8126898176
2022-02-19 12:45:15,25,67784704,67784704,13,191590400,191590400,3.8,49405952,53,49,58,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:20,21,69517312,69517312,11,191705088,191705088,4.2,49405952,57,58,57,835956736,835956736,835956736,8126898176,8126898176,8126898176
2022-02-19 12:45:25,22,68993024,68993024,11,191590400,191590400,4.2,49405952,53,58,48,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:30,22,69459968,69459968,11,191705088,191705088,0.044,43679744,41,39,43,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:35,8.6,69492736,69492736,6.5,191590400,191590400,0.044,43679744,11,12,10,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:40,1.4,69492736,69492736,1.6,191705088,191705088,0,43679744,3.9,4.0,3.8,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:45,0.0077,69492736,69492736,0.20,191590400,191590400,0,43679744,2.7,2.8,2.6,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:50,0.0083,69492736,69492736,0.25,191590400,191590400,0,43679744,9.2,11,7.0,835698688,835698688,835698688,8126898176,8126898176,8126898176
2022-02-19 12:45:55,0.0083,69492736,69492736,0.26,191590400,191590400,0,43679744,3.5,3.0,4.0,835694592,835694592,835694592,8126898176,8126898176,8126898176
2022-02-19 12:46:00,0.0078,69492736,69492736,0.72,191705088,191705088,0,43679744,5.2,4.4,6.0,835952640,835952640,835952640,8126898176,8126898176,8126898176
2022-02-19 12:46:05,0.48,66539520,66539520,1.4,191594496,191594496,0,43679744,11,12,9.0,835952640,835952640,835952640,8126898176,8126898176,8126898176
2022-02-19 12:46:10,8.3,61321216,61321216,4.2,191594496,191594496,6.0,49594368,40,37,43,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:15,20,62967808,62967808,11,191598592,191598592,8.8,49594368,57,55,60,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:20,23,65056768,65056768,13,191709184,191709184,6.6,49594368,59,59,59,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:25,21,67117056,67117056,12,191598592,191598592,7.6,49594368,62,62,62,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:30,25,68317184,68317184,13,191709184,191709184,7.8,49598464,62,62,61,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:35,23,68874240,68874240,12,191598592,191598592,7.7,49598464,55,55,55,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:40,20,70639616,70639616,11,191709184,191709184,7.5,49598464,55,60,50,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:45,24,70037504,70037504,13,191598592,191598592,7.9,49598464,60,59,62,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:46:50,24,70569984,70569984,13,191598592,191598592,8.2,49598464,59,59,59,835432448,835432448,835432448,8126898176,8126898176,8126898176
2022-02-19 12:46:55,23,71004160,71004160,11,191598592,191598592,7.8,49598464,56,58,54,836722688,836722688,836722688,8126898176,8126898176,8126898176
2022-02-19 12:47:00,18,72585216,72585216,12,191709184,191709184,7.6,49598464,57,54,59,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:47:05,21,69619712,69619712,13,191598592,191598592,3.9,49598464,56,62,51,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:47:10,23,69619712,69619712,12,191598592,191598592,3.8,49598464,57,57,56,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:15,20,70127616,70127616,12,191598592,191598592,11,49598464,56,57,56,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:20,19,70127616,70127616,12,191709184,191709184,11,49598464,52,55,48,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:25,23,70176768,70176768,11,191598592,191598592,6.7,49598464,54,51,57,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:47:30,22,71729152,71729152,12,191709184,191709184,7.1,49598464,57,58,55,835432448,835432448,835432448,8126898176,8126898176,8126898176
2022-02-19 12:47:35,18,71757824,71757824,11,191598592,191598592,7.1,49598464,57,57,58,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:40,22,71741440,71741440,10,191709184,191709184,5.8,49598464,54,58,51,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:45,24,71835648,71835648,12,191598592,191598592,6.3,43880448,53,53,52,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:50,15,71876608,71876608,8.8,191598592,191598592,3.7,43880448,20,20,21,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:47:55,3.6,71876608,71876608,2.0,191598592,191598592,0,43880448,3.9,3.8,4.0,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:48:00,0.0088,71876608,71876608,0.27,191709184,191709184,0,43880448,4.4,3.6,5.2,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:05,0.0088,71876608,71876608,0.82,191598592,191598592,0,43880448,3.7,3.4,4.0,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:10,0.0075,71876608,71876608,0.84,191598592,191598592,0,43880448,3.5,3.4,3.6,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:15,0.0067,71876608,71876608,0.24,191598592,191598592,0,43880448,3.7,3.6,3.8,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:20,0.0065,71876608,71876608,0.23,191598592,191598592,1.7,48500736,3.0,2.8,3.2,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:25,3.9,69099520,69099520,3.1,191598592,191598592,5.9,49713152,32,26,37,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:30,17,62283776,62283776,8.1,191709184,191709184,11,49713152,60,57,62,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:35,24,68026368,68026368,12,191598592,191598592,10,49717248,58,59,58,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:40,21,69500928,69500928,12,191709184,191709184,11,49717248,59,60,58,836206592,836206592,836206592,8126898176,8126898176,8126898176
2022-02-19 12:48:45,24,71053312,71053312,12,191598592,191598592,12,49717248,69,70,67,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:50,26,71606272,71606272,12,191598592,191598592,7.8,49717248,56,56,55,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:48:55,22,72146944,72146944,12,191598592,191598592,7.6,49717248,54,54,53,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:49:00,18,71073792,71073792,14,191709184,191709184,11,49717248,60,61,59,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:49:05,24,71180288,71180288,13,191598592,191598592,12,49717248,65,65,65,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:49:10,26,72785920,72785920,12,191598592,191598592,9.0,49717248,56,57,55,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:49:15,21,72253440,72253440,12,191598592,191598592,7.4,49717248,55,57,54,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:49:20,20,72859648,72859648,11,191709184,191709184,10,49717248,58,61,55,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:49:25,19,70737920,70737920,11,191598592,191598592,10,49717248,57,59,54,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:49:30,23,72491008,72491008,12,191598592,191598592,9.8,49717248,59,61,57,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:49:35,20,72491008,72491008,11,191598592,191598592,9.8,49717248,54,52,56,836972544,836972544,836972544,8126898176,8126898176,8126898176
2022-02-19 12:49:40,19,73601024,73601024,10,191729664,191729664,11,49717248,56,55,58,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:49:45,21,69910528,69910528,12,191614976,191614976,11,49717248,58,60,56,835923968,835923968,835923968,8126898176,8126898176,8126898176
2022-02-19 12:49:50,24,69488640,69488640,14,191619072,191619072,7.5,49717248,58,56,60,836177920,836177920,836177920,8126898176,8126898176,8126898176
2022-02-19 12:49:55,24,71000064,71000064,12,191619072,191619072,7.7,49717248,57,63,52,835661824,835661824,835661824,8126898176,8126898176,8126898176
2022-02-19 12:50:00,21,71340032,71340032,11,191733760,191733760,7.8,49717248,63,64,62,836435968,836435968,836435968,8126898176,8126898176,8126898176
2022-02-19 12:50:05,17,70455296,70455296,11,191619072,191619072,7.8,44027904,33,33,32,835661824,835661824,835661824,8126898176,8126898176,8126898176
2022-02-19 12:50:10,6.1,70483968,70483968,5.8,191619072,191619072,4.0,44027904,6.5,6.8,6.2,835661824,835661824,835661824,8126898176,8126898176,8126898176
2022-02-19 12:50:15,1.0,70483968,70483968,0.53,191619072,191619072,0,44027904,3.9,3.6,4.2,835661824,835661824,835661824,8126898176,8126898176,8126898176
2022-02-19 12:50:20,0.0080,70483968,70483968,0.22,191619072,191619072,0,44027904,2.9,3.4,2.4,835694592,835694592,835694592,8126898176,8126898176,8126898176
2022-02-19 12:50:25,0.0078,70483968,70483968,0.21,191619072,191619072,0,44027904,3.7,4.0,3.4,835690496,835690496,835690496,8126898176,8126898176,8126898176
2022-02-19 12:50:30,0.0079,70483968,70483968,0.19,191733760,191733760,0,44027904,3.0,2.8,3.2,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:50:35,0.0075,70483968,70483968,0.22,191619072,191619072,0,44027904,3.9,4.0,3.8,836722688,836722688,836722688,8126898176,8126898176,8126898176
2022-02-19 12:50:40,1.5,67510272,67510272,1.8,191733760,191733760,6.0,49889280,20,19,22,835948544,835948544,835948544,8126898176,8126898176,8126898176
2022-02-19 12:50:45,11,64008192,64008192,6.5,191619072,191619072,12,49889280,54,56,52,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:50:50,21,64659456,64659456,11,191623168,191623168,11,49889280,62,64,60,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:50:55,25,67723264,67723264,12,191623168,191623168,12,49889280,59,56,62,835706880,835706880,835706880,8126898176,8126898176,8126898176
2022-02-19 12:51:00,25,69439488,69439488,14,191733760,191733760,15,49889280,67,67,66,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:51:05,24,71151616,71151616,15,191623168,191623168,11,49889280,64,64,63,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:51:10,24,70504448,70504448,12,191623168,191623168,7.6,49889280,57,55,59,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:51:15,20,71020544,71020544,12,191623168,191623168,11,49889280,56,53,60,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:51:20,19,71958528,71958528,11,191623168,191623168,11,49889280,63,63,63,837038080,837038080,837038080,8126898176,8126898176,8126898176
2022-02-19 12:51:25,22,72097792,72097792,12,191623168,191623168,11,49889280,57,53,61,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:51:30,24,71532544,71532544,13,191733760,191733760,14,49889280,58,60,57,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:51:35,24,71639040,71639040,12,191623168,191623168,13,49889280,57,54,60,835686400,835686400,835686400,8126898176,8126898176,8126898176
2022-02-19 12:51:40,23,71663616,71663616,11,191733760,191733760,9.8,49893376,59,61,57,835944448,835944448,835944448,8126898176,8126898176,8126898176
2022-02-19 12:51:45,20,72192000,72192000,11,191623168,191623168,12,49893376,57,58,57,836202496,836202496,836202496,8126898176,8126898176,8126898176
2022-02-19 12:51:50,21,72159232,72159232,13,191623168,191623168,15,49893376,60,61,58,835653632,835653632,835653632,8126898176,8126898176,8126898176
2022-02-19 12:51:55,19,72171520,72171520,12,191623168,191623168,15,49893376,55,56,55,835653632,835653632,835653632,8126898176,8126898176,8126898176
2022-02-19 12:52:00,22,70393856,70393856,11,191733760,191733760,11,49893376,57,55,58,837025792,837025792,837025792,8126898176,8126898176,8126898176
2022-02-19 12:52:05,22,72003584,72003584,13,191623168,191623168,12,49893376,65,67,63,835653632,835653632,835653632,8126898176,8126898176,8126898176
2022-02-19 12:52:10,23,71458816,71458816,14,191623168,191623168,11,49893376,58,58,59,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:52:15,23,72957952,72957952,13,191627264,191627264,11,49893376,60,63,56,835907584,835907584,835907584,8126898176,8126898176,8126898176
2022-02-19 12:52:20,18,72429568,72429568,10,191737856,191737856,10,43618304,45,44,46,836714496,836714496,836714496,8126898176,8126898176,8126898176
2022-02-19 12:52:25,11,72470528,72470528,5.3,191627264,191627264,3.2,43618304,12,12,12,835940352,835940352,835940352,8126898176,8126898176,8126898176
2022-02-19 12:52:30,1.3,72470528,72470528,1.2,191737856,191737856,0,43618304,3.9,4.0,3.8,835723264,835723264,835723264,8126898176,8126898176,8126898176
2022-02-19 12:52:35,0.0087,72470528,72470528,0.20,191627264,191627264,0,43618304,3.0,3.6,2.4,836456448,836456448,836456448,8126898176,8126898176,8126898176
2022-02-19 12:52:40,0.0082,72470528,72470528,0.23,191737856,191737856,0,43618304,3.7,3.6,3.8,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:52:45,0.0081,72470528,72470528,0.23,191627264,191627264,0,43618304,2.9,2.6,3.2,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:52:50,0.0068,72470528,72470528,0.20,191627264,191627264,0,43618304,4.0,4.0,4.0,835391488,835391488,835391488,8126898176,8126898176,8126898176
2022-02-19 12:52:55,0.0067,72470528,72470528,0.24,191627264,191627264,0,43618304,3.0,2.6,3.4,835391488,835391488,835391488,8126898176,8126898176,8126898176
2022-02-19 12:53:00,0.0081,72470528,72470528,0.25,191737856,191737856,0,43618304,3.8,3.4,4.2,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:05,0.0074,72470528,72470528,0.86,191627264,191627264,0,43618304,4.6,4.8,4.4,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:10,0.0066,72470528,72470528,0.86,191627264,191627264,0,43618304,3.5,3.6,3.4,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:15,0.0068,72470528,72470528,0.23,191627264,191627264,0,43618304,3.3,2.8,3.8,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:20,0.0069,72470528,72470528,0.23,191737856,191737856,0,43618304,3.8,3.6,4.0,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:25,0.32,55226368,55226368,0.22,191627264,191627264,0,43618304,3.4,3.4,3.4,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:30,0.85,52424704,52424704,0.21,191737856,191737856,0,43618304,5.1,5.2,5,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:35,0.53,52396032,52396032,0.22,191627264,191627264,0,43618304,2.8,2.8,2.8,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:40,0.0075,52396032,52396032,0.26,191737856,191737856,0,43618304,3.9,4.0,3.8,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:45,0.0080,52396032,52396032,0.23,191627264,191627264,0,43618304,2.9,2.6,3.2,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:53:50,0.0086,52396032,52396032,0.21,191627264,191627264,0,43618304,3.4,3.0,3.8,835940352,835940352,835940352,8126898176,8126898176,8126898176
2022-02-19 12:53:55,1.3,53137408,53137408,0.53,191627264,191627264,0.13,46649344,7.8,9.4,6.2,835940352,835940352,835940352,8126898176,8126898176,8126898176
2022-02-19 12:54:00,12,58580992,58580992,3.8,191737856,191737856,0.13,46649344,38,35,40,835940352,835940352,835940352,8126898176,8126898176,8126898176
2022-02-19 12:54:05,20,61501440,61501440,8.3,191627264,191627264,0.0011,46649344,51,54,47,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:10,20,62550016,62550016,9.6,191627264,191627264,0,46649344,46,44,48,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:15,20,65875968,65875968,10,191627264,191627264,0,46649344,44,45,43,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:20,18,67203072,67203072,9.8,191737856,191737856,0,46649344,44,46,42,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:25,21,67608576,67608576,10,191627264,191627264,0,46649344,49,53,45,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:30,21,67555328,67555328,9.7,191627264,191627264,0,46649344,42,42,42,835682304,835682304,835682304,8126898176,8126898176,8126898176
2022-02-19 12:54:35,16,67608576,67608576,8.4,191627264,191627264,0,46649344,37,38,36,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:54:40,16,67592192,67592192,9.0,191643648,191643648,0,46649344,41,41,40,835633152,835633152,835633152,8126898176,8126898176,8126898176
2022-02-19 12:54:45,16,68562944,68562944,8.5,191643648,191643648,0,46649344,42,41,42,835891200,835891200,835891200,8126898176,8126898176,8126898176
2022-02-19 12:54:50,16,68722688,68722688,9.7,191643648,191643648,0,46653440,43,45,40,835891200,835891200,835891200,8126898176,8126898176,8126898176
2022-02-19 12:54:55,18,67645440,67645440,9.2,191643648,191643648,0,46653440,42,43,41,835633152,835633152,835633152,8126898176,8126898176,8126898176
2022-02-19 12:55:00,16,68595712,68595712,8.3,191758336,191758336,0,46653440,39,40,39,835891200,835891200,835891200,8126898176,8126898176,8126898176
2022-02-19 12:55:05,14,68935680,68935680,11,191643648,191643648,0,46653440,41,41,41,835891200,835891200,835891200,8126898176,8126898176,8126898176
2022-02-19 12:55:10,16,67579904,67579904,10.0,191643648,191643648,0,46653440,42,45,39,835633152,835633152,835633152,8126898176,8126898176,8126898176
2022-02-19 12:55:15,16,67801088,67801088,8.3,191643648,191643648,0,46653440,39,38,40,835633152,835633152,835633152,8126898176,8126898176,8126898176
2022-02-19 12:55:20,15,68378624,68378624,8.7,191758336,191758336,0,46653440,42,43,41,835633152,835633152,835633152,8126898176,8126898176,8126898176
2022-02-19 12:55:25,18,69926912,69926912,10.0,191643648,191643648,0,46653440,40,44,37,835653632,835653632,835653632,8126898176,8126898176,8126898176
2022-02-19 12:55:30,18,70696960,70696960,8.8,191758336,191758336,0,46653440,38,38,38,835887104,835887104,835887104,8126898176,8126898176,8126898176
2022-02-19 12:55:35,13,71512064,71512064,7.8,191647744,191647744,0,46653440,33,32,35,835887104,835887104,835887104,8126898176,8126898176,8126898176
2022-02-19 12:55:40,8.2,71532544,71532544,5.8,191762432,191762432,0,46653440,16,18,14,835629056,835629056,835629056,8126898176,8126898176,8126898176
2022-02-19 12:55:45,2.8,71532544,71532544,1.6,191647744,191647744,0,46653440,3.1,3.2,3.0,835629056,835629056,835629056,8126898176,8126898176,8126898176
2022-02-19 12:55:50,0.071,71532544,71532544,0.21,191647744,191647744,0,46653440,3.7,3.2,4.2,835629056,835629056,835629056,8126898176,8126898176,8126898176
2022-02-19 12:55:55,0.0078,71532544,71532544,0.20,191647744,191647744,0,46653440,3.0,3.0,3.0,835624960,835624960,835624960,8126898176,8126898176,8126898176
2022-02-19 12:56:00,0.010,71532544,71532544,0.24,191762432,191762432,0,46653440,3.7,3.2,4.2,835624960,835624960,835624960,8126898176,8126898176,8126898176
2022-02-19 12:56:05,0.0097,71532544,71532544,0.96,191651840,191651840,0,46653440,5.4,5.8,5,835366912,835366912,835366912,8126898176,8126898176,8126898176
2022-02-19 12:56:10,0.070,71532544,71532544,1.1,191651840,191651840,0,46653440,6.8,4.8,8.8,835366912,835366912,835366912,8126898176,8126898176,8126898176
2022-02-19 12:56:15,3.8,60837888,60837888,2.3,191651840,191651840,0,46653440,23,22,24,835883008,835883008,835883008,8126898176,8126898176,8126898176
2022-02-19 12:56:20,13,61353984,61353984,6.8,191762432,191762432,0,46653440,44,45,44,835883008,835883008,835883008,8126898176,8126898176,8126898176
2022-02-19 12:56:25,19,61726720,61726720,9.4,191651840,191651840,0,46653440,46,50,42,835624960,835624960,835624960,8126898176,8126898176,8126898176
2022-02-19 12:56:30,18,65675264,65675264,9.3,191762432,191762432,0,46653440,42,43,41,835883008,835883008,835883008,8126898176,8126898176,8126898176
2022-02-19 12:56:35,17,66945024,66945024,8.8,191651840,191651840,6.5,49647616,42,39,46,835624960,835624960,835624960,8126898176,8126898176,8126898176
2022-02-19 12:56:40,19,67362816,67362816,8.9,191762432,191762432,8.9,49647616,50,51,49,835883008,835883008,835883008,8126898176,8126898176,8126898176
2022-02-19 12:56:45,19,67850240,67850240,10,191651840,191651840,2.4,49651712,43,42,43,835624960,835624960,835624960,8126898176,8126898176,8126898176
2022-02-19 12:56:50,16,69296128,69296128,9.7,191651840,191651840,0,49651712,42,46,37,835915776,835915776,835915776,8126898176,8126898176,8126898176
2022-02-19 12:56:55,15,69369856,69369856,7.7,191651840,191651840,3.7,49651712,39,40,38,835915776,835915776,835915776,8126898176,8126898176,8126898176
2022-02-19 12:57:00,14,69369856,69369856,9.0,191762432,191762432,3.7,49651712,41,42,40,836173824,836173824,836173824,8126898176,8126898176,8126898176
2022-02-19 12:57:05,17,69292032,69292032,11,191651840,191651840,3.6,49651712,48,51,46,835657728,835657728,835657728,8126898176,8126898176,8126898176
2022-02-19 12:57:10,18,69324800,69324800,9.6,191651840,191651840,3.6,49651712,43,41,45,835911680,835911680,835911680,8126898176,8126898176,8126898176
2022-02-19 12:57:15,16,67182592,67182592,8.6,191778816,191778816,0,49651712,43,41,46,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:57:20,16,67223552,67223552,9.7,191766528,191766528,0,49651712,39,39,38,835907584,835907584,835907584,8126898176,8126898176,8126898176
2022-02-19 12:57:25,16,66478080,66478080,9.6,191655936,191655936,3.5,49651712,40,41,40,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:57:30,17,66510848,66510848,8.4,191766528,191766528,3.5,49651712,44,46,42,835907584,835907584,835907584,8126898176,8126898176,8126898176
2022-02-19 12:57:35,13,66519040,66519040,8.3,191655936,191655936,3.7,49651712,39,40,37,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:57:40,14,67002368,67002368,8.9,191766528,191766528,3.7,49651712,42,42,42,835649536,835649536,835649536,8126898176,8126898176,8126898176
2022-02-19 12:57:45,18,68067328,68067328,9.1,191655936,191655936,3.6,49651712,41,46,37,835649536,835649536,835649536,8126898176,8126898176,8126898176
