Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
7.4,44744704,44744704,4.6,162729984,162729984,67,53202944,56,69,43,829251584,829251584,829251584,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.9,162816000,162816000,73,53202944,52,53,51,829235200,829235200,829235200,8126898176,8126898176,8126898176
4.7,44744704,44744704,2.9,162721792,162721792,77,53202944,45,43,48,829235200,829235200,829235200,8126898176,8126898176,8126898176
1.6,44744704,44744704,1,162721792,162721792,41,47505408,12,16,8,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.004,44744704,44744704,0.19,162729984,162729984,6.9,47472640,5.7,4,7.4,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.0086,44744704,44744704,1,162754560,162754560,0,47472640,3.1,2.8,3.4,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.0095,44744704,44744704,1,162754560,162754560,0,47472640,3.6,4,3.2,828977152,828977152,828977152,8126898176,8126898176,8126898176
0.0082,44744704,44744704,0.23,162754560,162754560,0,47472640,3.1,2.6,3.6,830009344,830009344,830009344,8126898176,8126898176,8126898176
0.0049,44744704,44744704,0.24,162762752,162762752,0,47472640,3.9,3.6,4.2,828977152,828977152,828977152,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.22,162762752,162762752,0,47472640,2.8,2.6,3,828977152,828977152,828977152,8126898176,8126898176,8126898176
0.0096,44744704,44744704,0.21,162770944,162770944,0,47472640,3.6,3.4,3.8,829493248,829493248,829493248,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.23,162770944,162770944,0,47472640,3.3,3,3.6,829493248,829493248,829493248,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.22,162844672,162844672,0,47472640,4.1,4,4.2,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.22,162844672,162844672,0,47472640,3,2.6,3.4,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.0031,44744704,44744704,0.23,162906112,162906112,0,47472640,4,4,4,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.0031,44744704,44744704,0.19,162906112,162906112,0,47472640,2.9,3.2,2.6,829235200,829235200,829235200,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.22,162906112,162906112,0,47472640,4.3,4.4,4.2,829231104,829231104,829231104,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.29,162910208,162910208,0,47472640,2.9,3.2,2.6,829489152,829489152,829489152,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.24,162910208,162910208,0,47472640,4.2,4.8,3.6,829493248,829493248,829493248,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.19,162910208,162910208,0,47472640,3.1,3.4,2.8,829485056,829485056,829485056,8126898176,8126898176,8126898176
0.0099,44744704,44744704,0.23,163041280,163041280,0,47472640,4.4,4,4.8,829227008,829227008,829227008,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.1,163090432,163090432,0.13,50503680,14,15,12,829227008,829227008,829227008,8126898176,8126898176,8126898176
5.8,44744704,44744704,4,163119104,163119104,0.13,50503680,24,27,21,829227008,829227008,829227008,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.5,163127296,163127296,0,50503680,25,24,26,829227008,829227008,829227008,8126898176,8126898176,8126898176
9.9,44744704,44744704,5.1,162992128,162992128,0,50503680,26,24,28,829227008,829227008,829227008,8126898176,8126898176,8126898176
9,44744704,44744704,4.6,163102720,163102720,0,50507776,23,24,22,829227008,829227008,829227008,8126898176,8126898176,8126898176
8,44744704,44744704,4.7,162979840,162979840,0,50507776,23,22,24,829227008,829227008,829227008,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.3,162992128,162992128,0,50507776,23,21,26,829227008,829227008,829227008,8126898176,8126898176,8126898176
9.1,44744704,44744704,6.5,163209216,163209216,0,50507776,25,25,24,829227008,829227008,829227008,8126898176,8126898176,8126898176
8.4,44744704,44744704,6.2,163217408,163217408,0,50507776,26,23,28,829222912,829222912,829222912,8126898176,8126898176,8126898176
7.6,44744704,44744704,4.6,163393536,163393536,0,50507776,25,27,23,829222912,829222912,829222912,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.7,163360768,163360768,0,50507776,27,26,27,829222912,829222912,829222912,8126898176,8126898176,8126898176
11,44744704,44744704,5.8,163217408,163217408,0,50507776,28,30,26,828964864,828964864,828964864,8126898176,8126898176,8126898176
9,44744704,44744704,5.3,163504128,163504128,0,50507776,24,27,20,829222912,829222912,829222912,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.1,163348480,163348480,0,50507776,21,22,19,829222912,829222912,829222912,8126898176,8126898176,8126898176
7.5,44744704,44744704,4.5,163340288,163340288,0,50507776,21,25,17,829222912,829222912,829222912,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.5,163450880,163450880,0,50507776,23,26,19,828964864,828964864,828964864,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.3,163430400,163430400,0,50507776,22,23,21,828964864,828964864,828964864,8126898176,8126898176,8126898176
8.7,44744704,44744704,4.6,163430400,163430400,0,50507776,24,25,24,828964864,828964864,828964864,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.7,163295232,163295232,0,50507776,22,25,19,828964864,828964864,828964864,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.4,163389440,163389440,0,50507776,19,21,17,828964864,828964864,828964864,8126898176,8126898176,8126898176
3.7,44744704,44744704,3.1,163508224,163508224,0,50507776,9.3,11,7.6,828964864,828964864,828964864,8126898176,8126898176,8126898176
0.66,44744704,44744704,1.9,163246080,163246080,0.065,47001600,3.9,4,3.8,829222912,829222912,829222912,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.27,163340288,163340288,0.065,47001600,3,2.6,3.4,828964864,828964864,828964864,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.23,163246080,163246080,0,47001600,4.1,3.8,4.4,828964864,828964864,828964864,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.18,163246080,163246080,0,47001600,2.8,2.4,3.2,828964864,828964864,828964864,8126898176,8126898176,8126898176
0.0033,44744704,44744704,0.23,163246080,163246080,0,47001600,3.9,3.8,4,829480960,829480960,829480960,8126898176,8126898176,8126898176
0.48,44744704,44744704,0.46,163258368,163258368,0,47001600,8.3,5.4,11,829222912,829222912,829222912,8126898176,8126898176,8126898176
3.3,44744704,44744704,1.7,163205120,163205120,0,47001600,18,15,20,829222912,829222912,829222912,8126898176,8126898176,8126898176
8,44744704,44744704,4.2,163475456,163475456,0,47001600,27,25,29,829222912,829222912,829222912,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.4,163368960,163368960,5.7,52834304,26,24,29,829480960,829480960,829480960,8126898176,8126898176,8126898176
9.3,44744704,44744704,5.6,163504128,163504128,7.9,52834304,27,28,27,829222912,829222912,829222912,8126898176,8126898176,8126898176
9,44744704,44744704,5.5,163512320,163512320,2.1,52834304,24,26,21,829222912,829222912,829222912,8126898176,8126898176,8126898176
7.9,44744704,44744704,5.7,163516416,163516416,3.4,52834304,28,30,26,829218816,829218816,829218816,8126898176,8126898176,8126898176
8.1,44744704,44744704,5.7,163508224,163508224,3.4,52834304,25,29,22,829218816,829218816,829218816,8126898176,8126898176,8126898176
9.4,44744704,44744704,5.1,163377152,163377152,3.1,52834304,28,30,25,829218816,829218816,829218816,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.6,163274752,163274752,3.1,52834304,25,25,24,829992960,829992960,829992960,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.4,163516416,163516416,0,52834304,28,33,22,829218816,829218816,829218816,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.3,163557376,163557376,0,52834304,29,30,27,829480960,829480960,829480960,8126898176,8126898176,8126898176
11,44744704,44744704,6.4,163356672,163356672,0,52834304,28,31,24,829222912,829222912,829222912,8126898176,8126898176,8126898176
9,44744704,44744704,5.8,163602432,163602432,6.4,52834304,27,28,26,829222912,829222912,829222912,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.1,163426304,163426304,6.4,52834304,20,19,21,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.1,163438592,163438592,3.1,52834304,25,25,25,829206528,829206528,829206528,8126898176,8126898176,8126898176
8,44744704,44744704,4.4,163409920,163409920,3.1,52834304,21,21,20,829206528,829206528,829206528,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.6,163540992,163540992,3.1,52834304,26,24,28,829206528,829206528,829206528,8126898176,8126898176,8126898176
8.9,44744704,44744704,6.2,163344384,163344384,3.1,52834304,26,31,21,829206528,829206528,829206528,8126898176,8126898176,8126898176
9.3,44744704,44744704,6.1,163467264,163467264,0,52834304,27,28,27,829464576,829464576,829464576,8126898176,8126898176,8126898176
6.6,44744704,44744704,4.1,163651584,163651584,0,52834304,16,15,18,829206528,829206528,829206528,8126898176,8126898176,8126898176
3.3,44744704,44744704,2.1,163540992,163540992,0,52834304,6.4,6.6,6.2,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.46,44744704,44744704,0.62,163540992,163540992,3.2,47128576,2.9,2.6,3.2,830238720,830238720,830238720,8126898176,8126898176,8126898176
0.0055,44744704,44744704,0.21,163540992,163540992,3.2,47128576,3.8,4.4,3.2,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.22,163540992,163540992,0,47128576,3.2,3.4,3,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.008,44744704,44744704,0.23,163405824,163405824,0,47128576,4,4,4,830238720,830238720,830238720,8126898176,8126898176,8126898176
0.0045,44744704,44744704,0.21,163405824,163405824,0,47128576,2.8,2.8,2.8,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.55,44744704,44744704,0.48,163553280,163553280,0,47128576,11,7.8,14,829464576,829464576,829464576,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.7,163676160,163676160,5.7,52977664,22,19,24,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.9,163557376,163557376,7.8,52977664,27,26,27,828944384,828944384,828944384,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.7,163426304,163426304,5.6,52977664,32,32,31,829202432,829202432,829202432,8126898176,8126898176,8126898176
9.5,44744704,44744704,6.2,163581952,163581952,6.6,52977664,28,30,26,828944384,828944384,828944384,8126898176,8126898176,8126898176
9,44744704,44744704,5.3,163692544,163692544,6.2,52977664,26,29,24,829202432,829202432,829202432,8126898176,8126898176,8126898176
8.2,44744704,44744704,4.5,163549184,163549184,6.2,52977664,26,29,24,828977152,828977152,828977152,8126898176,8126898176,8126898176
7.6,44744704,44744704,5.1,163565568,163565568,6.2,52977664,27,26,27,828977152,828977152,828977152,8126898176,8126898176,8126898176
9.1,44744704,44744704,4.8,163676160,163676160,6.3,52977664,27,31,22,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.6,163549184,163549184,3.1,52977664,24,24,25,828977152,828977152,828977152,8126898176,8126898176,8126898176
7.5,44744704,44744704,5.1,163545088,163545088,3.2,52977664,28,26,29,828977152,828977152,828977152,8126898176,8126898176,8126898176
9.9,44744704,44744704,6.2,163749888,163749888,6.4,52977664,32,30,34,828977152,828977152,828977152,8126898176,8126898176,8126898176
10,44744704,44744704,6.8,163524608,163524608,6.5,52977664,29,31,27,828977152,828977152,828977152,8126898176,8126898176,8126898176
8.3,44744704,44744704,4.8,163733504,163733504,6.3,52977664,26,27,25,829493248,829493248,829493248,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.6,163561472,163561472,6.1,52977664,23,26,21,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.4,163508224,163508224,3,52977664,28,26,30,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.6,163479552,163479552,5.8,52977664,25,26,25,830267392,830267392,830267392,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.2,163479552,163479552,8.4,52977664,27,31,23,829235200,829235200,829235200,8126898176,8126898176,8126898176
9.2,44744704,44744704,6.1,163549184,163549184,5.8,52977664,27,30,24,829235200,829235200,829235200,8126898176,8126898176,8126898176
8,44744704,44744704,4.9,163184640,163184640,5.8,52977664,24,28,20,829235200,829235200,829235200,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.2,163504128,163504128,2.6,47280128,12,16,9.2,829235200,829235200,829235200,8126898176,8126898176,8126898176
2,44744704,44744704,1.6,163184640,163184640,0.045,47280128,4.5,4.6,4.4,829267968,829267968,829267968,8126898176,8126898176,8126898176
0.11,44744704,44744704,0.41,163446784,163446784,0,47280128,2.9,2.4,3.4,829267968,829267968,829267968,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.21,163373056,163373056,0,47280128,3.6,3.4,3.8,829267968,829267968,829267968,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.21,163438592,163438592,0,47280128,3.1,3,3.2,829267968,829267968,829267968,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.24,163438592,163438592,0,47280128,4.1,4,4.2,829267968,829267968,829267968,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.21,163438592,163438592,0,47280128,3.1,3.4,2.8,829267968,829267968,829267968,8126898176,8126898176,8126898176
1.9,44744704,44744704,1.6,163733504,163733504,3.1,53121024,18,18,18,829526016,829526016,829526016,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.9,163336192,163336192,10,53121024,28,27,30,829526016,829526016,829526016,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.1,163594240,163594240,11,53121024,29,29,28,829267968,829267968,829267968,8126898176,8126898176,8126898176
9.4,44744704,44744704,5.8,163250176,163250176,7.1,53121024,29,29,28,830042112,830042112,830042112,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.5,163504128,163504128,6.5,53121024,30,29,30,829267968,829267968,829267968,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.7,163233792,163233792,9.5,53121024,27,28,25,829267968,829267968,829267968,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.5,163483648,163483648,9.5,53121024,28,30,26,829267968,829267968,829267968,8126898176,8126898176,8126898176
8.3,44744704,44744704,4.8,163323904,163323904,9.3,53121024,28,29,28,829267968,829267968,829267968,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.6,163299328,163299328,9.6,53121024,28,30,27,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.5,44744704,44744704,5.5,163348480,163348480,6.6,53125120,27,27,27,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.9,44744704,44744704,5,163213312,163213312,9.1,53125120,32,31,33,829235200,829235200,829235200,8126898176,8126898176,8126898176
10,44744704,44744704,6,162836480,162836480,8.8,53125120,30,32,29,828977152,828977152,828977152,8126898176,8126898176,8126898176
8.8,44744704,44744704,6.7,162832384,162832384,6.3,53125120,33,34,32,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.2,163176448,163176448,8.2,53125120,26,25,28,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.5,163164160,163164160,7.9,53125120,24,23,26,829235200,829235200,829235200,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.8,163348480,163348480,9.4,53125120,28,23,32,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.1,44744704,44744704,5,163090432,163090432,9.3,53125120,25,22,28,829235200,829235200,829235200,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.8,163086336,163086336,6.2,53125120,26,29,24,829493248,829493248,829493248,8126898176,8126898176,8126898176
7.1,44744704,44744704,5,163106816,163106816,8.6,53125120,30,30,30,829235200,829235200,829235200,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.8,163196928,163196928,9.5,53125120,22,23,21,829235200,829235200,829235200,8126898176,8126898176,8126898176
5.4,44744704,44744704,2.6,163098624,163098624,4.1,47411200,10,9.6,10,829218816,829218816,829218816,8126898176,8126898176,8126898176
1,44744704,44744704,0.9,163115008,163115008,0.045,47411200,3,3.2,2.8,829218816,829218816,829218816,8126898176,8126898176,8126898176
0.039,44744704,44744704,0.19,163115008,163115008,0,47411200,3.7,3.6,3.8,829476864,829476864,829476864,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.15,163115008,163115008,0,47411200,2.7,2.4,3,829218816,829218816,829218816,8126898176,8126898176,8126898176
0.0033,44744704,44744704,0.91,163127296,163127296,0,47411200,6,8,4,829210624,829210624,829210624,8126898176,8126898176,8126898176
0.011,44744704,44744704,0.93,162996224,162996224,0,47411200,3,3,3,829210624,829210624,829210624,8126898176,8126898176,8126898176
0.23,44744704,44744704,0.21,162996224,162996224,3.1,53276672,7.8,7.2,8.4,829210624,829210624,829210624,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.5,163205120,163205120,5.5,53276672,19,20,18,829468672,829468672,829468672,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.9,163205120,163205120,8.4,53276672,30,35,24,829468672,829468672,829468672,8126898176,8126898176,8126898176
9.4,44744704,44744704,5.2,163217408,163217408,11,53276672,31,31,32,829210624,829210624,829210624,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.1,162869248,162869248,12,53276672,30,32,27,829210624,829210624,829210624,8126898176,8126898176,8126898176
8.5,44744704,44744704,5,162762752,162762752,13,53276672,29,26,32,830242816,830242816,830242816,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.9,162869248,162869248,13,53276672,29,29,29,829210624,829210624,829210624,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.3,162918400,162918400,12,53276672,30,31,28,829210624,829210624,829210624,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.4,162922496,162922496,9.4,53280768,30,26,35,829210624,829210624,829210624,8126898176,8126898176,8126898176
8.6,44744704,44744704,5,162926592,162926592,12,53280768,29,29,30,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.7,44744704,44744704,6.1,163139584,163139584,11,53280768,32,33,30,829206528,829206528,829206528,8126898176,8126898176,8126898176
9.5,44744704,44744704,6.7,163082240,163082240,11,53280768,34,33,35,829206528,829206528,829206528,8126898176,8126898176,8126898176
9.7,44744704,44744704,5.8,163225600,163225600,12,53280768,31,31,32,829464576,829464576,829464576,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.4,163233792,163233792,9.7,53280768,31,31,31,829206528,829206528,829206528,8126898176,8126898176,8126898176
9.6,44744704,44744704,4.9,163332096,163332096,12,53280768,26,25,28,829464576,829464576,829464576,8126898176,8126898176,8126898176
7.2,44744704,44744704,4,163315712,163315712,12,53280768,27,21,32,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.6,163164160,163164160,13,53280768,29,28,29,829980672,829980672,829980672,8126898176,8126898176,8126898176
8.4,44744704,44744704,5.1,163319808,163319808,11,53280768,26,30,22,829980672,829980672,829980672,8126898176,8126898176,8126898176
8.3,44744704,44744704,4.9,163168256,163168256,11,53280768,31,31,30,829206528,829206528,829206528,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.8,163196928,163196928,12,53280768,27,25,29,829206528,829206528,829206528,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.7,163262464,163262464,8.2,53280768,22,21,23,829206528,829206528,829206528,8126898176,8126898176,8126898176
3.3,44744704,44744704,2.1,163205120,163205120,4,47550464,6.5,7,6,829464576,829464576,829464576,8126898176,8126898176,8126898176
0.7,44744704,44744704,1.6,163188736,163188736,0.91,47550464,5.6,7.2,4,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.0099,44744704,44744704,1,163196928,163196928,0,47550464,2.8,2.8,2.8,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.0094,44744704,44744704,0.26,163291136,163291136,0,47550464,3.8,3.4,4.2,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.21,163196928,163196928,0,47550464,2.9,3,2.8,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.15,163196928,163196928,0,47550464,3.4,3.4,3.4,829206528,829206528,829206528,8126898176,8126898176,8126898176
0.41,44744704,44744704,0.5,163213312,163213312,3.1,53399552,8.4,7.4,9.4,829206528,829206528,829206528,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.1,163430400,163430400,11,53399552,25,28,23,829431808,829431808,829431808,8126898176,8126898176,8126898176
8.6,44744704,44744704,4,163422208,163422208,15,53399552,33,37,28,829431808,829431808,829431808,8126898176,8126898176,8126898176
11,44744704,44744704,5,163438592,163438592,14,53399552,36,38,35,829431808,829431808,829431808,8126898176,8126898176,8126898176
12,44744704,44744704,5.7,163213312,163213312,13,53399552,33,36,30,829689856,829689856,829689856,8126898176,8126898176,8126898176
11,44744704,44744704,5.6,163213312,163213312,15,53403648,31,34,27,829464576,829464576,829464576,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.8,163467264,163467264,15,53403648,33,29,37,829464576,829464576,829464576,8126898176,8126898176,8126898176
10,44744704,44744704,5.9,163295232,163295232,13,53403648,34,36,32,829464576,829464576,829464576,8126898176,8126898176,8126898176
11,44744704,44744704,5.5,163262464,163262464,12,53403648,31,33,30,829206528,829206528,829206528,8126898176,8126898176,8126898176
9.8,44744704,44744704,4.6,163258368,163258368,12,53403648,34,29,38,830238720,830238720,830238720,8126898176,8126898176,8126898176
9.5,44744704,44744704,5.5,163278848,163278848,15,53403648,32,33,31,829206528,829206528,829206528,8126898176,8126898176,8126898176
10,44744704,44744704,6.6,163360768,163360768,16,53403648,37,39,35,829206528,829206528,829206528,8126898176,8126898176,8126898176
11,44744704,44744704,6.7,163241984,163241984,14,53403648,34,38,30,829464576,829464576,829464576,8126898176,8126898176,8126898176
9.5,44744704,44744704,5.1,163348480,163348480,13,53403648,32,32,32,829206528,829206528,829206528,8126898176,8126898176,8126898176
8.2,44744704,44744704,4.2,163442688,163442688,13,53403648,27,26,27,829464576,829464576,829464576,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.9,163397632,163397632,14,53403648,31,29,32,829464576,829464576,829464576,8126898176,8126898176,8126898176
7.4,44744704,44744704,4.9,163434496,163434496,16,53403648,30,28,31,829206528,829206528,829206528,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.8,163258368,163258368,14,53403648,30,32,29,828915712,828915712,828915712,8126898176,8126898176,8126898176
8,44744704,44744704,5.1,163430400,163430400,13,53403648,31,35,27,829431808,829431808,829431808,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.9,163446784,163446784,14,53403648,33,37,29,829173760,829173760,829173760,8126898176,8126898176,8126898176
7.2,44744704,44744704,5.1,163434496,163434496,13,47681536,22,24,20,828915712,828915712,828915712,8126898176,8126898176,8126898176
3,44744704,44744704,1.8,163438592,163438592,6.1,47681536,5.7,6.2,5.2,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.68,44744704,44744704,0.38,163385344,163385344,0,47681536,2.9,2.6,3.2,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.0089,44744704,44744704,0.22,163385344,163385344,0,47681536,3.7,3.2,4.2,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.25,163389440,163389440,0,47681536,3.1,2.8,3.4,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.29,163467264,163467264,0,47681536,3.9,3.2,4.6,829173760,829173760,829173760,8126898176,8126898176,8126898176
0.011,44744704,44744704,0.24,163385344,163385344,0,47681536,2.8,3,2.6,829173760,829173760,829173760,8126898176,8126898176,8126898176
1,44744704,44744704,0.76,163401728,163401728,7.5,53538816,14,19,9.4,829415424,829415424,829415424,8126898176,8126898176,8126898176
4.3,44744704,44744704,2.4,163520512,163520512,15,53538816,29,33,25,829157376,829157376,829157376,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.1,163430400,163430400,16,53542912,35,35,35,829157376,829157376,829157376,8126898176,8126898176,8126898176
9.9,44744704,44744704,5.5,163418112,163418112,17,53542912,36,36,36,829157376,829157376,829157376,8126898176,8126898176,8126898176
8.9,44744704,44744704,5.6,163692544,163692544,17,53542912,33,37,29,829157376,829157376,829157376,8126898176,8126898176,8126898176
9.7,44744704,44744704,6.6,163586048,163586048,17,53542912,33,32,33,829157376,829157376,829157376,8126898176,8126898176,8126898176
9.8,44744704,44744704,6.1,163586048,163586048,14,53542912,35,41,29,829190144,829190144,829190144,8126898176,8126898176,8126898176
7.7,44744704,44744704,5.5,163598336,163598336,16,53542912,32,32,33,829190144,829190144,829190144,8126898176,8126898176,8126898176
8.7,44744704,44744704,4.7,163565568,163565568,19,53542912,31,34,28,829448192,829448192,829448192,8126898176,8126898176,8126898176
9.9,44744704,44744704,4.7,163577856,163577856,16,53542912,33,29,37,829190144,829190144,829190144,8126898176,8126898176,8126898176
9,44744704,44744704,5.3,163713024,163713024,17,53542912,36,41,31,828932096,828932096,828932096,8126898176,8126898176,8126898176
9.4,44744704,44744704,6,163368960,163368960,16,53542912,35,38,32,829190144,829190144,829190144,8126898176,8126898176,8126898176
9.6,44744704,44744704,6.4,163651584,163651584,17,53542912,37,41,33,829448192,829448192,829448192,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.6,163393536,163393536,17,53542912,30,30,30,829444096,829444096,829444096,8126898176,8126898176,8126898176
7.7,44744704,44744704,4,163594240,163594240,14,53542912,29,31,27,829186048,829186048,829186048,8126898176,8126898176,8126898176
7,44744704,44744704,3.9,163586048,163586048,16,53542912,29,26,31,829186048,829186048,829186048,8126898176,8126898176,8126898176
8.6,44744704,44744704,5.9,163692544,163692544,19,53542912,34,30,39,830218240,830218240,830218240,8126898176,8126898176,8126898176
8.5,44744704,44744704,6.3,163827712,163827712,16,53542912,34,37,31,829186048,829186048,829186048,8126898176,8126898176,8126898176
8.6,44744704,44744704,5.7,163569664,163569664,15,53542912,33,35,30,829444096,829444096,829444096,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.9,163581952,163581952,17,53542912,31,35,26,829186048,829186048,829186048,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.4,163602432,163602432,14,47812608,16,15,17,829186048,829186048,829186048,8126898176,8126898176,8126898176
2.1,44744704,44744704,1.5,163504128,163504128,6,47812608,3.6,3.8,3.4,829444096,829444096,829444096,8126898176,8126898176,8126898176
0.19,44744704,44744704,0.21,163504128,163504128,0,47812608,4,4,4,829444096,829444096,829444096,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.22,163504128,163504128,0,47812608,3.1,3.4,2.8,829186048,829186048,829186048,8126898176,8126898176,8126898176
0.0045,44744704,44744704,0.22,163504128,163504128,0,47812608,4,3.6,4.4,829186048,829186048,829186048,8126898176,8126898176,8126898176
0.0034,44744704,44744704,0.22,163504128,163504128,0,47812608,3,2.8,3.2,829153280,829153280,829153280,8126898176,8126898176,8126898176
0.0091,44744704,44744704,0.22,163504128,163504128,0,47812608,3.9,3.4,4.4,829153280,829153280,829153280,8126898176,8126898176,8126898176
1.9,44744704,44744704,1,163545088,163545088,8.7,53059584,23,22,25,829411328,829411328,829411328,8126898176,8126898176,8126898176
5,44744704,44744704,4.3,163700736,163700736,20,53059584,36,40,31,829407232,829407232,829407232,8126898176,8126898176,8126898176
8.7,44744704,44744704,6.7,163741696,163741696,21,53059584,37,35,38,829169664,829169664,829169664,8126898176,8126898176,8126898176
11,44744704,44744704,6.1,163749888,163749888,20,53059584,36,41,32,829149184,829149184,829149184,8126898176,8126898176,8126898176
9.1,44744704,44744704,4.8,163717120,163717120,19,53059584,33,32,35,829149184,829149184,829149184,8126898176,8126898176,8126898176
