Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
2.9,44744704,44744704,2.1,132603904,132603904,41,56909824,35,38,32,828604416,828604416,828604416,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.8,132624384,132624384,48,56909824,33,21,45,828346368,828346368,828346368,8126898176,8126898176,8126898176
2.3,44744704,44744704,1.4,132648960,132648960,53,56909824,32,21,44,828588032,828588032,828588032,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.6,132640768,132640768,47,56909824,33,27,40,828588032,828588032,828588032,8126898176,8126898176,8126898176
3,44744704,44744704,2,132599808,132599808,43,56909824,35,32,38,828588032,828588032,828588032,8126898176,8126898176,8126898176
2.3,44744704,44744704,1.7,132751360,132751360,45,56909824,32,43,21,828325888,828325888,828325888,8126898176,8126898176,8126898176
2.3,44744704,44744704,1.7,132784128,132784128,45,56909824,33,36,29,829390848,829390848,829390848,8126898176,8126898176,8126898176
1.7,44744704,44744704,1.2,132792320,132792320,41,51220480,21,11,31,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.32,44744704,44744704,0.76,132792320,132792320,19,51187712,4.6,4,5.2,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.55,132853760,132853760,0,51187712,3.1,3.2,3,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.21,132739072,132739072,0,51187712,4,4,4,828358656,828358656,828358656,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.21,132718592,132718592,0,51187712,3.5,3.8,3.2,828583936,828583936,828583936,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.21,132608000,132608000,0,51187712,3.8,4,3.6,828325888,828325888,828325888,8126898176,8126898176,8126898176
0.052,44744704,44744704,0.25,132616192,132616192,3,57118720,6.5,5.2,7.8,828583936,828583936,828583936,8126898176,8126898176,8126898176
0.88,44744704,44744704,0.87,132894720,132894720,25,57028608,34,45,24,828583936,828583936,828583936,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.6,132685824,132685824,49,57028608,37,29,45,828583936,828583936,828583936,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.8,132608000,132608000,56,57028608,35,32,39,828841984,828841984,828841984,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.6,132743168,132743168,53,57028608,34,29,40,828579840,828579840,828579840,8126898176,8126898176,8126898176
3,44744704,44744704,1.6,132812800,132812800,50,57028608,37,43,30,828579840,828579840,828579840,8126898176,8126898176,8126898176
3.1,44744704,44744704,2,133021696,133021696,48,57028608,34,33,36,828612608,828612608,828612608,8126898176,8126898176,8126898176
2.5,44744704,44744704,2.5,132820992,132820992,45,57028608,37,48,25,828612608,828612608,828612608,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.3,132718592,132718592,46,57028608,36,25,46,828870656,828870656,828870656,8126898176,8126898176,8126898176
3.2,44744704,44744704,2,132890624,132890624,53,57028608,37,33,42,828612608,828612608,828612608,8126898176,8126898176,8126898176
3.3,44744704,44744704,2.2,132669440,132669440,52,57028608,36,46,27,828612608,828612608,828612608,8126898176,8126898176,8126898176
3,44744704,44744704,1.9,132702208,132702208,49,57028608,37,30,43,828870656,828870656,828870656,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.8,132841472,132841472,48,57028608,34,40,28,829128704,829128704,829128704,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.1,132911104,132911104,51,57028608,36,31,41,828870656,828870656,828870656,8126898176,8126898176,8126898176
3.3,44744704,44744704,1.9,132829184,132829184,54,57028608,35,43,28,828870656,828870656,828870656,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.7,132988928,132988928,50,57028608,35,38,32,828870656,828870656,828870656,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.8,132763648,132763648,49,57028608,36,26,45,828870656,828870656,828870656,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.8,132923392,132923392,47,57028608,35,30,40,828612608,828612608,828612608,8126898176,8126898176,8126898176
3.1,44744704,44744704,2,132927488,132927488,48,57028608,35,22,48,828612608,828612608,828612608,8126898176,8126898176,8126898176
2.8,44744704,44744704,2.1,132808704,132808704,51,57028608,36,42,31,828870656,828870656,828870656,8126898176,8126898176,8126898176
1.7,44744704,44744704,1.5,132952064,132952064,46,57028608,29,30,28,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.69,44744704,44744704,0.69,132837376,132837376,21,51331072,3.7,4,3.4,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.027,44744704,44744704,0.31,132935680,132935680,2.8,51331072,3.4,3.8,3,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.22,132837376,132837376,0,51331072,3.7,4.2,3.2,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.18,132837376,132837376,0,51331072,3.8,4.2,3.4,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.22,132837376,132837376,0,51331072,3.4,3.8,3,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.26,132837376,132837376,0,51331072,3.5,3.8,3.2,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.6,44744704,44744704,0.6,132980736,132980736,19,57184256,31,44,19,828870656,828870656,828870656,8126898176,8126898176,8126898176
2,44744704,44744704,1.6,132927488,132927488,48,57184256,38,42,34,828350464,828350464,828350464,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,132947968,132947968,54,57184256,35,25,45,828608512,828608512,828608512,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.6,132857856,132857856,58,57184256,38,29,46,828608512,828608512,828608512,8126898176,8126898176,8126898176
2.7,44744704,44744704,2.4,133111808,133111808,59,57184256,38,43,33,828866560,828866560,828866560,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.3,133136384,133136384,47,57184256,37,41,34,828608512,828608512,828608512,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.7,133046272,133046272,52,57184256,36,34,38,829640704,829640704,829640704,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.7,133074944,133074944,52,57184256,35,26,45,829640704,829640704,829640704,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.8,133201920,133201920,50,57184256,39,29,49,828608512,828608512,828608512,8126898176,8126898176,8126898176
3.4,44744704,44744704,2.4,133001216,133001216,52,57184256,37,32,43,828608512,828608512,828608512,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.1,133025792,133025792,51,57184256,37,27,47,829640704,829640704,829640704,8126898176,8126898176,8126898176
3,44744704,44744704,2,133263360,133263360,53,57184256,38,49,27,828608512,828608512,828608512,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,133160960,133160960,55,57188352,38,36,40,828608512,828608512,828608512,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.6,133328896,133328896,53,57188352,35,46,24,828608512,828608512,828608512,8126898176,8126898176,8126898176
2.9,44744704,44744704,2,133296128,133296128,49,57188352,37,22,53,828833792,828833792,828833792,8126898176,8126898176,8126898176
2.6,44744704,44744704,2,133271552,133271552,54,57188352,37,20,54,828833792,828833792,828833792,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.4,133562368,133562368,55,57188352,38,46,29,828575744,828575744,828575744,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.2,133558272,133558272,55,57188352,36,20,52,828575744,828575744,828575744,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.7,133513216,133513216,48,57188352,37,26,47,828575744,828575744,828575744,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.5,133476352,133476352,51,57188352,34,23,44,828575744,828575744,828575744,8126898176,8126898176,8126898176
0.86,44744704,44744704,0.72,133410816,133410816,36,51494912,9.1,12,6.6,828833792,828833792,828833792,8126898176,8126898176,8126898176
0.086,44744704,44744704,0.24,133410816,133410816,4.8,51470336,3.2,3.2,3.2,828575744,828575744,828575744,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.23,133410816,133410816,0,51470336,3.7,3.6,3.8,828559360,828559360,828559360,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.3,133410816,133410816,0,51470336,3.2,2.8,3.6,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.23,133410816,133410816,0,51470336,4.7,5.2,4.2,828559360,828559360,828559360,8126898176,8126898176,8126898176
0.0076,44744704,44744704,0.21,133496832,133496832,0,51470336,3.1,2.8,3.4,828559360,828559360,828559360,8126898176,8126898176,8126898176
0.42,44744704,44744704,0.37,133537792,133537792,19,57335808,24,11,38,828559360,828559360,828559360,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.2,133566464,133566464,42,57335808,39,42,35,828559360,828559360,828559360,8126898176,8126898176,8126898176
3.4,44744704,44744704,2.7,133873664,133873664,54,57335808,41,36,46,828559360,828559360,828559360,8126898176,8126898176,8126898176
2.7,44744704,44744704,2.5,133754880,133754880,61,57335808,38,40,36,828559360,828559360,828559360,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.8,133693440,133693440,53,57335808,39,45,33,828592128,828592128,828592128,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.9,133738496,133738496,56,57335808,38,33,42,828592128,828592128,828592128,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.8,133771264,133771264,59,57335808,38,45,31,828850176,828850176,828850176,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.8,133718016,133718016,57,57335808,36,43,29,828592128,828592128,828592128,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.8,133627904,133627904,56,57335808,40,33,47,828850176,828850176,828850176,8126898176,8126898176,8126898176
3.7,44744704,44744704,2.1,133746688,133746688,51,57335808,40,18,61,828592128,828592128,828592128,8126898176,8126898176,8126898176
3.2,44744704,44744704,2,133902336,133902336,53,57339904,40,26,55,828592128,828592128,828592128,8126898176,8126898176,8126898176
3.5,44744704,44744704,1.9,134025216,134025216,60,57339904,39,39,39,828846080,828846080,828846080,8126898176,8126898176,8126898176
4.2,44744704,44744704,1.9,133922816,133922816,54,57339904,39,40,38,829620224,829620224,829620224,8126898176,8126898176,8126898176
3.7,44744704,44744704,2.1,134041600,134041600,51,57339904,40,32,47,829628416,829628416,829628416,8126898176,8126898176,8126898176
3.1,44744704,44744704,2.4,134131712,134131712,54,57339904,40,38,41,828846080,828846080,828846080,8126898176,8126898176,8126898176
3,44744704,44744704,2.1,134131712,134131712,55,57339904,39,35,42,828846080,828846080,828846080,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.7,134320128,134320128,55,57339904,39,40,37,828846080,828846080,828846080,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.9,134103040,134103040,59,57339904,38,44,32,828846080,828846080,828846080,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.8,134123520,134123520,56,57339904,38,37,40,828588032,828588032,828588032,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.6,134279168,134279168,56,57339904,36,24,48,828846080,828846080,828846080,8126898176,8126898176,8126898176
1.4,44744704,44744704,1,134025216,134025216,42,51650560,17,18,16,828588032,828588032,828588032,8126898176,8126898176,8126898176
0.41,44744704,44744704,0.32,134025216,134025216,9,51617792,3.1,3.6,2.6,828846080,828846080,828846080,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.24,134025216,134025216,0,51617792,4,4.6,3.4,828846080,828846080,828846080,8126898176,8126898176,8126898176
0.0076,44744704,44744704,0.26,134127616,134127616,0,51617792,3.3,3,3.6,828846080,828846080,828846080,8126898176,8126898176,8126898176
0.0086,44744704,44744704,0.21,134025216,134025216,0,51617792,4.2,4.4,4,828588032,828588032,828588032,8126898176,8126898176,8126898176
0.0077,44744704,44744704,0.22,134127616,134127616,0,51617792,3.3,3,3.6,828555264,828555264,828555264,8126898176,8126898176,8126898176
0.3,44744704,44744704,0.68,134193152,134193152,11,57446400,18,29,6,828813312,828813312,828813312,8126898176,8126898176,8126898176
1.8,44744704,44744704,1.4,134193152,134193152,37,57446400,39,43,36,828555264,828555264,828555264,8126898176,8126898176,8126898176
3,44744704,44744704,2,134389760,134389760,55,57446400,41,47,35,828555264,828555264,828555264,8126898176,8126898176,8126898176
2.6,44744704,44744704,2,134029312,134029312,65,57446400,38,42,35,828813312,828813312,828813312,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.7,134062080,134062080,64,57446400,41,34,47,829329408,829329408,829329408,8126898176,8126898176,8126898176
3.3,44744704,44744704,2,134119424,134119424,52,57446400,40,37,44,828555264,828555264,828555264,8126898176,8126898176,8126898176
3,44744704,44744704,2.1,134410240,134410240,60,57446400,40,28,52,828813312,828813312,828813312,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.7,134139904,134139904,56,57446400,38,36,40,829329408,829329408,829329408,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.5,134131712,134131712,59,57450496,41,53,29,828555264,828555264,828555264,8126898176,8126898176,8126898176
3.6,44744704,44744704,1.7,134422528,134422528,68,57450496,41,43,39,828809216,828809216,828809216,8126898176,8126898176,8126898176
3.6,44744704,44744704,2,134238208,134238208,58,57450496,40,45,35,829067264,829067264,829067264,8126898176,8126898176,8126898176
3.1,44744704,44744704,2.1,134393856,134393856,57,57450496,41,29,53,828809216,828809216,828809216,8126898176,8126898176,8126898176
3.8,44744704,44744704,2.5,134733824,134733824,48,57450496,42,51,33,828809216,828809216,828809216,8126898176,8126898176,8126898176
3.9,44744704,44744704,2.5,134508544,134508544,51,57450496,41,48,33,828551168,828551168,828551168,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,134295552,134295552,66,57450496,40,30,51,829583360,829583360,829583360,8126898176,8126898176,8126898176
2.8,44744704,44744704,2.1,134553600,134553600,62,57450496,39,36,42,828809216,828809216,828809216,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.9,134631424,134631424,57,57450496,40,22,57,828809216,828809216,828809216,8126898176,8126898176,8126898176
3.5,44744704,44744704,1.8,134606848,134606848,63,57450496,40,30,50,828551168,828551168,828551168,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,134512640,134512640,62,57450496,40,53,26,828809216,828809216,828809216,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.8,134422528,134422528,54,57450496,39,33,44,828551168,828551168,828551168,8126898176,8126898176,8126898176
1.8,44744704,44744704,1.3,134430720,134430720,46,51744768,25,31,19,828551168,828551168,828551168,8126898176,8126898176,8126898176
0.54,44744704,44744704,0.51,134520832,134520832,21,51744768,3.5,3.2,3.8,828809216,828809216,828809216,8126898176,8126898176,8126898176
0.029,44744704,44744704,0.22,134430720,134430720,0,51744768,3.7,3.8,3.6,828551168,828551168,828551168,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.22,134520832,134520832,0,51744768,3.3,2.8,3.8,828809216,828809216,828809216,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.57,134520832,134520832,0,51744768,5.1,4.4,5.8,829583360,829583360,829583360,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.56,134385664,134385664,0,51744768,3.3,3,3.6,829841408,829841408,829841408,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.21,134385664,134385664,3,57769984,7.9,4.4,11,828809216,828809216,828809216,8126898176,8126898176,8126898176
1.4,44744704,44744704,0.84,134414336,134414336,31,57634816,40,20,59,829583360,829583360,829583360,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.7,134504448,134504448,62,57634816,42,37,47,829841408,829841408,829841408,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.8,134877184,134877184,68,57634816,41,29,53,828809216,828809216,828809216,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.8,134803456,134803456,59,57634816,41,53,30,828534784,828534784,828534784,8126898176,8126898176,8126898176
3,44744704,44744704,2,134713344,134713344,54,57634816,40,44,36,828792832,828792832,828792832,8126898176,8126898176,8126898176
3.3,44744704,44744704,1.8,134742016,134742016,61,57634816,41,36,46,828534784,828534784,828534784,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.8,134823936,134823936,62,57638912,41,49,32,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.8,134852608,134852608,61,57638912,42,26,57,828788736,828788736,828788736,8126898176,8126898176,8126898176
3.8,44744704,44744704,1.8,134889472,134889472,65,57638912,43,53,33,828788736,828788736,828788736,8126898176,8126898176,8126898176
3.9,44744704,44744704,2.8,134811648,134811648,59,57638912,45,53,37,829046784,829046784,829046784,8126898176,8126898176,8126898176
3.1,44744704,44744704,2.8,134987776,134987776,55,57638912,41,44,38,828530688,828530688,828530688,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.1,135024640,135024640,70,57638912,42,45,39,828530688,828530688,828530688,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,135073792,135073792,66,57638912,42,36,48,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.9,134848512,134848512,56,57638912,42,28,56,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.7,135000064,135000064,60,57638912,40,31,50,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.6,135036928,135036928,64,57638912,41,28,55,828563456,828563456,828563456,8126898176,8126898176,8126898176
2.9,44744704,44744704,2,135049216,135049216,63,57638912,42,40,44,828821504,828821504,828821504,8126898176,8126898176,8126898176
2.4,44744704,44744704,2,134975488,134975488,63,57638912,41,35,48,828821504,828821504,828821504,8126898176,8126898176,8126898176
2.3,44744704,44744704,1.8,134938624,134938624,57,57638912,40,61,19,829075456,829075456,829075456,8126898176,8126898176,8126898176
2,44744704,44744704,1.2,134946816,134946816,58,51945472,35,15,55,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.63,44744704,44744704,0.58,135057408,135057408,33,51912704,3.3,3.6,3,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.049,44744704,44744704,0.62,135061504,135061504,0,51912704,5.1,5,5.2,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.55,135159808,135159808,0,51912704,3.6,3.8,3.4,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0072,44744704,44744704,0.22,135053312,135053312,0,51912704,3.6,4,3.2,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0083,44744704,44744704,0.23,135159808,135159808,0,51912704,2.8,3,2.6,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.19,135053312,135053312,0,51912704,3.7,3.8,3.6,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.92,44744704,44744704,0.6,134938624,134938624,24,57159680,35,18,52,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.7,135106560,135106560,57,57159680,45,45,44,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.6,44744704,44744704,2,135106560,135106560,72,57159680,42,37,47,829333504,829333504,829333504,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.6,135208960,135208960,67,57159680,42,55,29,829591552,829591552,829591552,8126898176,8126898176,8126898176
3,44744704,44744704,1.7,135258112,135258112,56,57159680,44,33,54,829849600,829849600,829849600,8126898176,8126898176,8126898176
2.8,44744704,44744704,2,135176192,135176192,69,57159680,43,28,58,829591552,829591552,829591552,8126898176,8126898176,8126898176
2.7,44744704,44744704,2.3,135143424,135143424,68,57159680,43,45,41,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.5,44744704,44744704,2.5,135405568,135405568,64,57159680,44,40,49,828817408,828817408,828817408,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.1,135311360,135311360,62,57159680,43,40,47,829075456,829075456,829075456,8126898176,8126898176,8126898176
3.8,44744704,44744704,2.2,135274496,135274496,59,57159680,45,71,19,828817408,828817408,828817408,8126898176,8126898176,8126898176
3.2,44744704,44744704,2.4,135442432,135442432,68,57159680,43,58,28,829075456,829075456,829075456,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.8,135213056,135213056,59,57159680,43,40,45,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.9,44744704,44744704,2,135282688,135282688,57,57159680,44,34,53,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.1,135319552,135319552,67,57159680,43,46,40,829333504,829333504,829333504,8126898176,8126898176,8126898176
2.8,44744704,44744704,2,135372800,135372800,66,57159680,42,48,36,829075456,829075456,829075456,8126898176,8126898176,8126898176
3,44744704,44744704,2,135401472,135401472,64,57159680,43,32,53,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.6,135421952,135421952,69,57159680,44,39,49,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.6,135897088,135897088,72,57159680,42,42,42,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.9,44744704,44744704,2,136212480,136212480,62,57159680,43,49,37,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.2,44744704,44744704,2.2,136347648,136347648,59,57159680,41,49,33,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.91,44744704,44744704,1.2,136364032,136364032,38,51437568,9.5,8.6,10,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.1,44744704,44744704,0.26,136273920,136273920,7.2,51437568,2.9,2.4,3.4,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.21,136364032,136364032,0,51437568,3.8,3.8,3.8,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.2,136273920,136273920,0,51437568,3,3.4,2.6,829075456,829075456,829075456,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.21,136364032,136364032,0,51437568,3.9,3.6,4.2,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.21,136273920,136273920,0,51437568,2.8,3,2.6,828817408,828817408,828817408,8126898176,8126898176,8126898176
0.39,44744704,44744704,0.45,136237056,136237056,19,57282560,27,23,31,829075456,829075456,829075456,8126898176,8126898176,8126898176
2,44744704,44744704,1.2,136183808,136183808,51,57282560,44,57,31,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.8,136302592,136302592,63,57282560,45,32,57,829075456,829075456,829075456,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.9,136503296,136503296,65,57286656,43,42,45,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.9,136417280,136417280,68,57286656,45,44,46,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.5,44744704,44744704,2.2,136232960,136232960,69,57286656,45,30,61,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.2,136351744,136351744,68,57286656,44,27,62,828817408,828817408,828817408,8126898176,8126898176,8126898176
2.8,44744704,44744704,1.8,136568832,136568832,71,57286656,44,35,52,829591552,829591552,829591552,8126898176,8126898176,8126898176
3.3,44744704,44744704,1.6,136470528,136470528,73,57286656,44,45,42,828817408,828817408,828817408,8126898176,8126898176,8126898176
3.5,44744704,44744704,1.9,136597504,136597504,71,57286656,46,38,53,829591552,829591552,829591552,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.1,136638464,136638464,59,57286656,44,21,66,828817408,828817408,828817408,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.9,136503296,136503296,65,57286656,44,38,50,829059072,829059072,829059072,8126898176,8126898176,8126898176
3,44744704,44744704,1.9,136527872,136527872,72,57286656,44,22,65,828801024,828801024,828801024,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.9,136708096,136708096,62,57286656,45,36,54,829575168,829575168,829575168,8126898176,8126898176,8126898176
2.8,44744704,44744704,2,136675328,136675328,72,57286656,43,65,22,828801024,828801024,828801024,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.7,136708096,136708096,71,57286656,43,58,29,828801024,828801024,828801024,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.5,136478720,136478720,68,57286656,44,32,56,828801024,828801024,828801024,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.5,137089024,137089024,71,57286656,46,60,32,828801024,828801024,828801024,8126898176,8126898176,8126898176
2.8,44744704,44744704,2.6,137281536,137281536,60,57286656,44,58,29,829059072,829059072,829059072,8126898176,8126898176,8126898176
1.9,44744704,44744704,1.5,137330688,137330688,65,57286656,43,20,65,828768256,828768256,828768256,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.8,137207808,137207808,51,51568640,18,23,12,828768256,828768256,828768256,8126898176,8126898176,8126898176
0.39,44744704,44744704,0.34,137089024,137089024,12,51568640,3.7,3.6,3.8,829026304,829026304,829026304,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.24,137089024,137089024,0,51568640,3,2.6,3.4,829026304,829026304,829026304,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.21,137089024,137089024,0,51568640,3.7,3.8,3.6,828768256,828768256,828768256,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.2,137199616,137199616,0,51568640,3,2.6,3.4,828768256,828768256,828768256,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.2,137089024,137089024,0,51568640,3.9,4.2,3.6,828768256,828768256,828768256,8126898176,8126898176,8126898176
0.17,44744704,44744704,0.37,137093120,137093120,18,57413632,17,24,11,829014016,829014016,829014016,8126898176,8126898176,8126898176
1.3,44744704,44744704,1.1,137252864,137252864,48,57417728,45,48,42,829272064,829272064,829272064,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.7,137256960,137256960,70,57417728,46,48,44,829014016,829014016,829014016,8126898176,8126898176,8126898176
3.3,44744704,44744704,2.2,137297920,137297920,75,57417728,47,47,46,829014016,829014016,829014016,8126898176,8126898176,8126898176
2.4,44744704,44744704,2.2,137330688,137330688,63,57417728,46,50,42,829014016,829014016,829014016,8126898176,8126898176,8126898176
2.3,44744704,44744704,1.9,137138176,137138176,64,57417728,44,39,50,829014016,829014016,829014016,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.7,137269248,137269248,70,57417728,45,49,42,829304832,829304832,829304832,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.5,137465856,137465856,76,57417728,44,58,31,829304832,829304832,829304832,8126898176,8126898176,8126898176
2.4,44744704,44744704,1.6,137281536,137281536,70,57417728,46,55,36,829046784,829046784,829046784,8126898176,8126898176,8126898176
3,44744704,44744704,1.9,137457664,137457664,66,57417728,45,44,47,828788736,828788736,828788736,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,137224192,137224192,75,57417728,46,43,50,829046784,829046784,829046784,8126898176,8126898176,8126898176
2.7,44744704,44744704,1.6,137179136,137179136,75,57417728,45,28,61,829046784,829046784,829046784,8126898176,8126898176,8126898176
2.9,44744704,44744704,2,137322496,137322496,67,57417728,46,49,43,829046784,829046784,829046784,8126898176,8126898176,8126898176
3.3,44744704,44744704,1.8,137531392,137531392,65,57417728,45,51,39,829046784,829046784,829046784,8126898176,8126898176,8126898176
3,44744704,44744704,1.9,137445376,137445376,67,57417728,46,40,51,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.6,44744704,44744704,2.3,137498624,137498624,73,57417728,46,38,53,829046784,829046784,829046784,8126898176,8126898176,8126898176
2.1,44744704,44744704,2.1,137408512,137408512,76,57417728,45,45,45,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.8,137437184,137437184,69,57417728,45,42,48,828788736,828788736,828788736,8126898176,8126898176,8126898176
2.6,44744704,44744704,1.6,137560064,137560064,69,57417728,45,47,43,828788736,828788736,828788736,8126898176,8126898176,8126898176
