NumOfRequests,Period, Throughput, Response Time,Acme Web CPU Usage,MongoDB CPU Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,MongoDB Memory Usage,Acme Web Memory Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Host Mem Usage,VM 2 Host Mem Total
4000,0.025,301.3,2,24.51818182,9.3,21.21818182,20.23636364,22.20909091,8.509090909,8.663636364,8.354545455,360894836.4,61639214.55,728289652.4,8346394624,728289652.4,8126898176
5333,0.01875,400,2.1,33.25,12.32272727,27.38181818,26.36363636,28.44545455,10.20454545,10.50909091,9.690909091,361764677.8,63706018.91,730488087.3,8346394624,730488087.3,8126898176
4000,0.025,301.3,2,25.73809524,9.761904762,22.12380952,21.74285714,22.6,8.714285714,9.228571429,8.180952381,363294525,61753246.48,728476330.7,8346394624,728476330.7,8126898176
5333,0.01875,400,2.2,34.38095238,12.6,28.71428571,27.76190476,29.71428571,10.53333333,10.76190476,10.05714286,363997866.7,64415646.48,731649170.3,8346394624,731649170.3,8126898176
4000,0.025,301.3,1.9,24.46818182,9.113636364,21.13636364,20.85454545,21.50909091,8.431818182,8.7,8.154545455,364412741.8,62361972.36,729925632,8346394624,729925632,8126898176
5333,0.01875,400,2.2,33.23181818,12.39681818,27.36363636,26.79090909,27.88181818,10.34090909,10.60909091,10.1,366657163.6,63473850.18,730835688.7,8346394624,730835688.7,8126898176
4000,0.025,301.3,2,25.66666667,9.738095238,22.19047619,21.19047619,23.0952381,8.719047619,9.095238095,8.39047619,368227669.3,60031366.1,727106121.1,8346394624,727106121.1,8126898176
5333,0.01875,400,2.1,32.78181818,12.03181818,27.17272727,26.71818182,27.80909091,10.00454545,10.1,9.854545455,368434827.6,64915828.36,732111592.7,8346394624,732111592.7,8126898176
4000,0.025,301.3,1.9,24.40909091,9.170454545,21.07272727,20.47272727,21.62727273,8.559090909,8.854545455,8.263636364,370109533.1,63479808,730590859.6,8346394624,730590859.6,8126898176
5333,0.01875,400,2.1,33.00909091,12.11,27.17272727,26.16363636,28.18181818,10.02272727,9.945454545,10.20909091,371543691.6,64455586.91,731314176,8346394624,731314176,8126898176
4000,0.025,301.3,1.9,25.52380952,9.628571429,22.04761905,21.85714286,22.23809524,8.761904762,8.923809524,8.523809524,373579385.9,61654552.38,728685031.6,8346394624,728685031.6,8126898176
5333,0.01875,400,2.1,33.45909091,12.1,27.40454545,26.54545455,28.53636364,9.781818182,10.17272727,9.445454545,374791447.3,64288768,731849448.7,8346394624,731849448.7,8126898176
4000,0.025,301.3,1.9,24.22727273,9.309545455,21.11818182,20.9,21.2,8.454545455,8.981818182,7.972727273,378592162.9,61971176.73,729573562.2,8346394624,729573562.2,8126898176
5333,0.01875,400,2.2,34.19047619,12.60952381,28.38095238,27.47619048,29.14285714,10.44285714,10.47619048,10.37142857,380044824.4,65385228.19,732413366.9,8346394624,732413366.9,8126898176
4000,0.025,301.3,1.9,24.29545455,9.295454545,21.16818182,20.24545455,21.87272727,8.381818182,8.418181818,8.372727273,380409297.5,62140974.55,729146274.9,8346394624,729146274.9,8126898176
5333,0.01875,400,2.2,33.30454545,12.11363636,27.48181818,27.09090909,27.91818182,9.763636364,9.927272727,9.545454545,380393658.2,64142056.73,731262045.1,8346394624,731262045.1,8126898176
4000,0.025,301.3,1.9,25.62857143,9.685714286,22.19047619,22.80952381,21.47619048,8.619047619,8.60952381,8.666666667,382487600.8,62244766.48,729313085,8346394624,729313085,8126898176
5333,0.01875,400,2.1,33.24545455,12.39090909,27.39545455,28.28181818,26.55454545,10.06363636,10.03636364,10.06363636,383971514.2,64910242.91,731899345.5,8346394624,731899345.5,8126898176
4000,0.025,301.3,2,25.00454545,9.390909091,21.48181818,22.17272727,20.60909091,8.381818182,8.781818182,7.963636364,384512744.7,60915153.45,728245341.1,8346394624,728245341.1,8126898176
5333,0.01875,400,2.2,33.31363636,12.30909091,27.26363636,28.18181818,26.52727273,9.85,10.13636364,9.609090909,384204055.3,64847872,732088692.4,8346394624,732088692.4,8126898176
4000,0.025,301.3,1.9,25.0952381,9.876190476,21.95238095,22.28571429,21.42857143,8.866666667,9.238095238,8.59047619,384697295.2,61371733.33,728835803.4,8346394624,728835803.4,8126898176
5333,0.01875,400,2.2,32.97727273,12.48636364,27.40909091,28.28181818,26.41818182,10.06363636,10.36363636,10.02727273,385972037.8,65098658.91,732017198.5,8346394624,732017198.5,8126898176
4000,0.025,301.3,1.9,24.47727273,9.609545455,21.26363636,21.75454545,20.59090909,8.5,8.9,8.090909091,386839272.7,62674571.64,730088541.1,8346394624,730088541.1,8126898176
5333,0.01875,400,2.1,33.80952381,12.52380952,28.28571429,27.57142857,29.23809524,10.11904762,10.14285714,10.18095238,394385895.6,64666087.62,731592996.6,8346394624,731592996.6,8126898176
4000,0.025,301.3,2,24.08181818,9.259090909,21.06818182,20.39090909,21.73636364,8.4,8.2,8.545454545,399472453.8,62654091.64,729463528.7,8346394624,729463528.7,8126898176
5333,0.01875,400,2.2,33.24545455,12.19545455,27.35454545,26.62727273,28.12727273,10.03181818,10.12727273,9.954545455,402270208,64258606.55,731417879.3,8346394624,731417879.3,8126898176
4000,0.025,301.3,2,24.71363636,9.412727273,21.54090909,20.99090909,22.11818182,8.536363636,8.509090909,8.554545455,403187898.2,61735470.55,730733288.7,8346394624,730733288.7,8126898176
5333,0.01875,400,2.2,34.66666667,12.35714286,28.52380952,27.52380952,29.52380952,10.23809524,10.58095238,10.02857143,403730432,64968021.33,733688003,8346394624,733688003,8126898176
4000,0.025,301.3,1.9,24.90454545,9.456818182,21.48636364,20.72727273,22.2,8.554545455,8.881818182,8.163636364,403870999.3,62393250.91,729472093.1,8346394624,729472093.1,8126898176
5333,0.01875,400,2.1,32.96363636,12.26409091,27.49090909,26.3,28.31818182,10.21363636,10.37272727,10.1,403851450.2,65518498.91,732577047.3,8346394624,732577047.3,8126898176
4000,0.025,301.3,2,25.71428571,9.904761905,22.23809524,21.76190476,22.76190476,8.871428571,8.885714286,8.876190476,404527201.5,61602084.57,728916163,8346394624,728916163,8126898176
5333,0.01875,400,2.1,33.06818182,11.81818182,27.38636364,26.39090909,28.56363636,9.759090909,9.936363636,9.545454545,405494877.1,66065314.91,732959092.4,8346394624,732959092.4,8126898176
4000,0.025,301.3,2,24.65,9.463181818,21.25909091,20.56363636,21.86363636,8.581818182,8.709090909,8.390909091,409752855.3,62507194.18,729497227.6,8346394624,729497227.6,8126898176
5333,0.01875,400,2.1,33.40909091,12.00227273,27.51363636,26.64545455,28.47272727,10.04545455,10.20909091,9.9,411918149.8,65339019.64,731219595.6,8346394624,731219595.6,8126898176
4000,0.025,301.3,2,25.6952381,9.671428571,22.14285714,21.71428571,22.61904762,8.666666667,8.571428571,8.695238095,413518701.7,62719122.29,729316205.7,8346394624,729316205.7,8126898176
5333,0.01875,400,2.2,29.417288,10.4952,29.012,30.08,27.952,9.204,9.216,9.152,416670023.7,65485864.96,736756695,8346394624,736756695,8126898176
4000,0.025,301.3,1.9,24.40909091,9.445,21.09090909,20.8,21.42727273,8.545454545,8.590909091,8.5,420709096.7,62373515.64,729598138.2,8346394624,729598138.2,8126898176
5333,0.01875,400,2.1,34.85714286,12.52380952,28.52380952,27.38095238,29.76190476,10.27619048,10.7047619,9.980952381,422658243,63868342.86,730100882.3,8346394624,730100882.3,8126898176
4000,0.025,301.3,2,24.77727273,9.572727273,21.32272727,20.63636364,22,8.540909091,8.718181818,8.363636364,423065972.4,61684829.09,728228398.5,8346394624,728228398.5,8126898176
5333,0.01875,400,2.2,33.55454545,12.08409091,27.62727273,26.43636364,28.63636364,10.14090909,10.25454545,9.990909091,422767150.5,64422632.73,730618414.5,8346394624,730618414.5,8126898176
4000,0.025,301.3,2,25.58571429,9.961904762,22.0952381,21.51428571,22.61904762,8.761904762,9.123809524,8.39047619,422233624.4,60572038.1,727605638.1,8346394624,727605638.1,8126898176
5333,0.01875,400,2.2,32.91818182,12.16363636,27.29090909,26.33636364,28.38181818,10.05,9.954545455,10.05454545,422699008,64971496.73,731669969.5,8346394624,731669969.5,8126898176
4000,0.025,301.3,2,24.36363636,9.672727273,21.25454545,20.60909091,21.71818182,8.672727273,9.090909091,8.2,423600686.5,62021073.45,728769629.1,8346394624,728769629.1,8126898176
5333,0.01875,400,2.1,33.33636364,12.22727273,27.50454545,26.31818182,28.82727273,10.29090909,10.03636364,10.51818182,424141172.4,64641582.55,730747438.5,8346394624,730747438.5,8126898176
4000,0.025,301.3,2,25.65238095,9.771428571,22.19047619,21.57142857,22.80952381,8.861904762,9.104761905,8.552380952,425119158.9,62464780.19,728464042.7,8346394624,728464042.7,8126898176
5333,0.01875,400,2.1,33.51363636,12.36363636,27.65454545,26.86363636,28.17272727,10.21363636,10.81818182,9.709090909,425694301.1,64546816,730060800,8346394624,730060800,8126898176
4000,0.025,301.3,1.9,24.49545455,9.631818182,21.30909091,21.21818182,21.49090909,8.395454545,8.654545455,8.190909091,426660398.5,62882722.91,729396317.1,8346394624,729396317.1,8126898176
5333,0.01875,400,2.1,33.65454545,12.40818182,27.53636364,26.58181818,28.62727273,10.26363636,10.48181818,10.22727273,427019170.9,65183744,730835502.5,8346394624,730835502.5,8126898176
4000,0.025,301.3,2,25.33333333,9.89047619,22.0952381,21.33333333,22.52380952,8.947619048,9.228571429,8.666666667,429120755.8,62485845.33,728352865.5,8346394624,728352865.5,8126898176
5333,0.01875,400,2.3,33.43636364,12.26363636,27.41818182,26.79090909,28.22727273,10.10909091,10.43636364,9.827272727,436070213.8,63985105.45,730336721.5,8346394624,730336721.5,8126898176
4000,0.025,301.3,2,24.94090909,9.45,21.47272727,20.83636364,22.01818182,8.427272727,8.545454545,8.309090909,440317393.5,62254359.27,729069195.6,8346394624,729069195.6,8126898176
5333,0.01875,400,2.2,34.52380952,12.52380952,28.66666667,27.76190476,29.28571429,10.57142857,10.78095238,10.63809524,445028839.6,65714663.62,731758397,8346394624,731758397,8126898176
4000,0.025,301.3,2,25.28636364,9.386363636,21.61818182,21.61818182,21.67272727,8.663636364,8.881818182,8.436363636,446903575.3,62828730.18,729669259.6,8346394624,729669259.6,8126898176
5333,0.01875,400,2.2,33.23181818,11.90909091,27.29090909,26.73636364,28.16363636,9.968181818,10.16363636,9.845454545,448004654.5,65661300.36,732037678.5,8346394624,732037678.5,8126898176
4000,0.025,301.3,2,25.43809524,9.433333333,22.14285714,22,22.42857143,8.495238095,8.552380952,8.419047619,449796973.7,63129112.38,729950110.5,8346394624,729950110.5,8126898176
5333,0.01875,400,2.2,33.22272727,12.21818182,27.38181818,26.41818182,28.43636364,10.18636364,10.44545455,9.845454545,450387968,64899072,731243613.1,8346394624,731243613.1,8126898176
4000,0.025,301.3,2,25.15909091,9.504545455,21.54090909,21.2,21.79090909,8.918181818,8.918181818,8.909090909,450736872.7,63841745.45,730171019.6,8346394624,730171019.6,8126898176
5333,0.01875,400,2.1,33.33181818,12.11,27.54090909,26.89090909,28.00909091,10.10454545,10.08181818,10.19090909,450482734.5,65507514.18,731917218.9,8346394624,731917218.9,8126898176
4000,0.025,301.3,2,26,9.661904762,22.23809524,21.66666667,23.04761905,8.69047619,8.657142857,8.685714286,450621830.1,64378197.33,731218700.2,8346394624,731218700.2,8126898176
5333,0.01875,400,2.2,33.46363636,12.39545455,27.46363636,26.83636364,28.18181818,10.36363636,10.6,10.32727273,450985053.1,66674129.45,733225704.7,8346394624,733225704.7,8126898176
4000,0.025,301.3,2,24.86363636,9.545909091,21.36363636,20.52727273,22.2,8.704545455,8.481818182,8.863636364,451630173.1,60729344,727331560.7,8346394624,727331560.7,8126898176
5333,0.01875,400,2.2,34.61904762,12.6952381,28.52380952,27.76190476,29.52380952,10.54285714,10.85714286,10.19047619,451914995.8,66347398.1,732638451.8,8346394624,732638451.8,8126898176
4000,0.025,301.3,2,25.47619048,9.561904762,22.0952381,21.26666667,22.85714286,8.7,8.714285714,8.628571429,451931184.8,63756385.52,729857072.8,8346394624,729857072.8,8126898176
5333,0.01875,400,2.1,33.05909091,12.20454545,27.49545455,26.60909091,28.01818182,10.20454545,10.58181818,9.809090909,455202629.8,66297669.82,732370199.3,8346394624,732370199.3,8126898176
4000,0.025,301.3,2,24.44090909,9.369545455,21.15,20.39090909,21.90909091,8.568181818,8.636363636,8.472727273,460597248,63022731.64,730005690.2,8346394624,730005690.2,8126898176
5333,0.01875,400,2.2,34.38095238,12.67142857,28.33333333,27.52380952,29.23809524,10.73333333,10.57142857,10.6952381,463097270.9,65557065.14,732276248.4,8346394624,732276248.4,8126898176
