Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
16,48615424,5.6,187748352,14,13,15,720633856,8346394624,8.3,6.8,9.8,843255808,8126898176
15,48648192,6.8,187650048,16,16,16,719245312,8346394624,6.9,7,6.8,842809344,8126898176
16,49762304,7.7,187813888,15,16,14,719921152,8346394624,6.5,6.4,6.6,842964992,8126898176
13,49704960,6.6,187760640,14,14,14,720662528,8346394624,5.3,5.2,5.4,842883072,8126898176
12,49704960,5.2,187920384,12,12,12,721211392,8346394624,5.8,5.8,5.8,843046912,8126898176
13,49618944,4.8,187826176,12,13,11,720461824,8346394624,5.2,5.4,5,842719232,8126898176
14,49750016,4.9,187932672,12,12,12,720564224,8346394624,5.8,5.8,5.8,843165696,8126898176
15,49909760,5.5,187731968,13,12,14,720584704,8346394624,5.8,5.8,5.8,842543104,8126898176
14,50012160,5.2,187920384,13,14,13,721108992,8346394624,6,6,6,842960896,8126898176
12,50565120,4.8,187998208,14,14,14,721162240,8346394624,5.1,5,5.2,843124736,8126898176
7.8,50696192,5,188112896,9.4,8.6,10,721211392,8346394624,4.9,5,4.8,843128832,8126898176
2.2,50683904,3.2,187875328,4.8,4.6,5,721584128,8346394624,2.1,2.2,2,843067392,8126898176
0.012,50683904,0.74,187789312,2.5,2.6,2.4,721567744,8346394624,3.8,4.8,2.8,842932224,8126898176
0.011,50683904,1.4,188133376,2.9,3,2.8,721309696,8346394624,2.6,2.8,2.4,843448320,8126898176
0.011,50683904,1.5,188014592,2.5,2.2,2.8,721584128,8346394624,2.2,2.2,2.2,843186176,8126898176
0.011,50683904,0.25,188112896,2.8,3,2.6,721584128,8346394624,1.8,1.4,2.2,843444224,8126898176
0.01,50683904,0.24,188018688,2.5,2.2,2.8,721326080,8346394624,2.1,1.8,2.4,843182080,8126898176
2.2,50683904,0.46,188248064,4,4,4,721575936,8346394624,2.9,3.4,2.4,843169792,8126898176
7.7,52305920,1.8,188166144,7.8,8.8,6.8,722427904,8346394624,4.9,5,4.8,843366400,8126898176
10,52310016,3.1,188166144,11,11,10,723251200,8346394624,4.6,4.4,4.8,843563008,8126898176
10,52314112,3.8,188317696,11,11,10,723087360,8346394624,5.1,5.2,5,843776000,8126898176
11,52318208,3.8,188289024,11,12,11,723902464,8346394624,4.7,4.8,4.6,843431936,8126898176
12,46284800,4,188395520,11,11,12,717991936,8346394624,5.3,4.8,5.8,843636736,8126898176
12,46305280,4.1,188157952,11,11,12,717553664,8346394624,4.7,4.4,5,843571200,8126898176
9.8,46309376,3.8,188256256,9.6,9.4,9.8,717881344,8346394624,5.1,5.4,4.8,843497472,8126898176
9,46313472,4.8,188325888,10,11,10,717705216,8346394624,6.5,7.6,5.4,843460608,8126898176
10,46317568,4.7,188301312,10,11,9.6,718028800,8346394624,5.4,5.4,5.4,843362304,8126898176
11,46415872,4.2,188325888,11,11,11,718082048,8346394624,4.6,4.6,4.6,843558912,8126898176
8.6,46522368,4.2,188301312,9.7,9.4,10,717889536,8346394624,5.4,5.6,5.2,843726848,8126898176
9.4,46686208,3.9,188297216,11,11,10,718471168,8346394624,4.7,4.8,4.6,843481088,8126898176
11,47050752,3.9,188379136,9.8,9.4,10,718000128,8346394624,5.2,5.2,5.2,843608064,8126898176
10,47329280,4.1,188162048,10,10,11,718872576,8346394624,4.9,4.8,5,843292672,8126898176
11,47550464,4.1,188260352,11,9.6,11,718913536,8346394624,5.4,5.4,5.4,843718656,8126898176
10,48017408,4.2,188129280,12,11,14,718925824,8346394624,5.3,5,5.6,843132928,8126898176
12,48824320,4.6,187985920,11,11,12,719708160,8346394624,5.6,5.6,5.6,843046912,8126898176
10,48975872,4.9,188166144,12,12,12,720035840,8346394624,4.7,5,4.4,843247616,8126898176
4.4,49029120,4,188030976,7.2,6.6,7.8,720072704,8346394624,4,4.2,3.8,843210752,8126898176
1.7,49029120,3,188080128,3.5,3.6,3.4,720105472,8346394624,4.1,4.8,3.4,843190272,8126898176
0.01,49029120,1.8,187957248,2.6,2.4,2.8,721137664,8346394624,2.6,2.2,3,843186176,8126898176
0.0094,49029120,0.27,188170240,3.2,3.6,2.8,720355328,8346394624,1.7,1.6,1.8,843702272,8126898176
0.01,49029120,0.24,188092416,2.5,2.6,2.4,720355328,8346394624,2.3,2.2,2.4,843444224,8126898176
0.011,49029120,0.29,188174336,2.7,2.6,2.8,720322560,8346394624,1.7,1.8,1.6,843444224,8126898176
0.76,49278976,0.28,188092416,2.7,2.6,2.8,720064512,8346394624,2.4,2.4,2.4,843448320,8126898176
4.6,51802112,0.78,188354560,6,6,6,720732160,8346394624,4.2,4.4,4,843735040,8126898176
13,54419456,2.3,188370944,12,12,13,725422080,8346394624,5.8,5.6,6,843321344,8126898176
16,48431104,4.8,188329984,14,14,14,726233088,8346394624,5.4,5.6,5.2,843485184,8126898176
13,48431104,6.3,188297216,15,14,15,719732736,8346394624,6.3,6.2,6.4,843579392,8126898176
16,48590848,5.6,188383232,14,13,15,719970304,8346394624,5.9,6.4,5.4,843538432,8126898176
15,48877568,5.3,188366848,13,12,14,719912960,8346394624,5.8,5.6,6,843948032,8126898176
14,49164288,6.7,188936192,14,13,14,720412672,8346394624,8,7,9,844165120,8126898176
14,49221632,6.5,189034496,13,13,14,720379904,8346394624,6.2,5.8,6.6,844017664,8126898176
14,49319936,5.2,188854272,14,14,14,721670144,8346394624,5.4,5.8,5,843902976,8126898176
14,49483776,5.6,188960768,13,13,13,720351232,8346394624,6.6,6.2,7,843882496,8126898176
15,49496064,6.1,188895232,15,15,14,720850944,8346394624,6.1,6.2,6,844210176,8126898176
18,50003968,6.3,189079552,16,16,15,720633856,8346394624,6.9,6.8,7,844353536,8126898176
16,50642944,5.9,189136896,15,15,16,721063936,8346394624,6.2,6.2,6.2,844259328,8126898176
14,50675712,5.2,189173760,13,13,14,721874944,8346394624,5.9,5.8,6,845197312,8126898176
12,50737152,5.2,189104128,12,12,12,721903616,8346394624,5.1,5,5.2,844357632,8126898176
12,50999296,5.1,189259776,13,12,15,722415616,8346394624,5.9,5.8,6,844324864,8126898176
13,51113984,4.7,189317120,13,13,13,722186240,8346394624,5.4,5.6,5.2,844431360,8126898176
15,51638272,5,189272064,14,14,14,723501056,8346394624,6,6,6,844402688,8126898176
15,52113408,6.5,189423616,14,15,14,722653184,8346394624,8,6.6,9.4,844648448,8126898176
10,52310016,6.4,189415424,11,11,12,723435520,8346394624,5.4,5,5.8,844529664,8126898176
3.9,52420608,4.1,189517824,7.1,7.2,7,723365888,8346394624,2.9,2.8,3,844247040,8126898176
0.96,52420608,1.8,189321216,2.5,2.6,2.4,723369984,8346394624,2.2,2.2,2.2,844505088,8126898176
0.01,52420608,0.29,189419520,3,2.6,3.4,723369984,8346394624,1.8,1.6,2,844505088,8126898176
0.012,52420608,0.26,189452288,2.7,3,2.4,723369984,8346394624,2.5,2.4,2.6,844505088,8126898176
0.013,52420608,0.27,189337600,3,3.4,2.6,723378176,8346394624,1.9,2.2,1.6,844505088,8126898176
0.012,52420608,0.25,189337600,2.3,2,2.6,723648512,8346394624,2.1,2,2.2,844247040,8126898176
1.4,52453376,0.25,189435904,2.9,3,2.8,723378176,8346394624,2.2,2.2,2.2,844496896,8126898176
5.7,51904512,0.78,189333504,6.1,5.2,7,723804160,8346394624,4.1,4.2,4,844468224,8126898176
8.9,51924992,2.7,189460480,10,8.4,12,722857984,8346394624,4.5,4.6,4.4,844402688,8126898176
9.7,51941376,3.6,189571072,11,11,9.8,723202048,8346394624,5.2,5.2,5.2,844648448,8126898176
11,51941376,4.7,189415424,11,11,11,723267584,8346394624,6.9,8,5.8,844906496,8126898176
12,45371392,5.5,189607936,11,10,11,723066880,8346394624,5.8,5.8,5.8,844832768,8126898176
10,45371392,4.3,189640704,11,11,11,716431360,8346394624,4.6,5.2,4,844509184,8126898176
8.2,45379584,3.9,189472768,9.8,10,9.6,716804096,8346394624,5.3,5,5.6,844967936,8126898176
9.2,45395968,3.5,189550592,10,11,9.4,716615680,8346394624,4.5,4.2,4.8,844914688,8126898176
10,45486080,3.3,189620224,9.5,9.8,9.2,716554240,8346394624,5.2,5.2,5.2,844582912,8126898176
10,45494272,3.9,189620224,10,10,11,716627968,8346394624,4.6,4.2,5,844500992,8126898176
9.9,45502464,4.1,189599744,10,10,9.8,717656064,8346394624,5.2,5.2,5.2,844681216,8126898176
8.2,45510656,3.7,189685760,10,9.4,11,717492224,8346394624,4.6,4.8,4.4,845148160,8126898176
9.6,45514752,4.2,189616128,9.5,8.4,11,716783616,8346394624,5.4,5.4,5.4,844554240,8126898176
9.8,45907968,4.2,189632512,11,11,10,716345344,8346394624,4.8,4.6,5,844505088,8126898176
8.7,46428160,3.8,189739008,9.6,9.4,9.8,716840960,8346394624,5.5,5.2,5.8,845008896,8126898176
11,47333376,5.3,189706240,12,12,12,717881344,8346394624,7.3,6.2,8.4,844918784,8126898176
12,47767552,6.3,189632512,12,12,11,718684160,8346394624,6,6.6,5.4,844599296,8126898176
11,48463872,4.9,189263872,11,12,11,719228928,8346394624,5.2,4.8,5.6,845279232,8126898176
7.8,48758784,4,189382656,9.3,9,9.6,719564800,8346394624,4.6,4.4,4.8,844460032,8126898176
2.7,48771072,3.1,189521920,5,4.6,5.4,720572416,8346394624,2.2,2.2,2.2,844505088,8126898176
0.15,48771072,1.2,189394944,2.2,2.6,1.8,719798272,8346394624,2.4,2.8,2,844451840,8126898176
0.011,48771072,0.27,189480960,3,3.4,2.6,719798272,8346394624,1.8,2,1.6,844451840,8126898176
0.0091,48771072,0.26,189394944,2.4,2.4,2.4,719872000,8346394624,2.6,2.6,2.6,844193792,8126898176
0.011,48771072,0.26,189480960,2.6,2.2,3,719798272,8346394624,1.7,1.8,1.6,844451840,8126898176
0.011,48771072,0.26,189394944,2.6,2.6,2.6,719765504,8346394624,2.4,2.6,2.2,844193792,8126898176
2.8,49614848,0.3,189612032,3.6,3.8,3.4,720019456,8346394624,2.8,2.6,3,844488704,8126898176
9.2,54005760,1.8,189407232,9.3,8.4,10,721342464,8346394624,5.3,5,5.6,844627968,8126898176
15,53698560,5.5,189980672,14,14,14,724946944,8346394624,7.5,6.4,8.6,844853248,8126898176
17,47882240,6,189804544,14,14,14,724934656,8346394624,6.7,7.2,6.2,844742656,8126898176
16,48209920,5.1,189992960,15,15,16,719462400,8346394624,6,5.6,6.4,844926976,8126898176
13,48136192,6.4,189882368,13,13,12,719212544,8346394624,5.9,5.8,6,844840960,8126898176
14,48136192,6,189898752,13,14,13,718856192,8346394624,5.7,5.6,5.8,844730368,8126898176
14,48136192,5.3,190074880,14,13,15,719085568,8346394624,6.5,6.2,6.8,845152256,8126898176
14,48136192,4.8,189820928,14,14,14,719040512,8346394624,5.5,5.6,5.4,845070336,8126898176
14,48144384,5,190009344,13,11,14,719278080,8346394624,6.3,6,6.6,845201408,8126898176
16,48160768,5.8,189943808,14,14,14,718995456,8346394624,6.3,6,6.6,844845056,8126898176
17,48467968,6,189829120,16,15,16,719396864,8346394624,6.8,6.4,7.2,844709888,8126898176
15,49176576,6.4,189796352,16,17,16,719319040,8346394624,6.1,5.8,6.4,844873728,8126898176
14,49729536,6.6,189931520,13,12,14,720113664,8346394624,6.3,5.8,6.8,844791808,8126898176
12,50204672,7,189952000,13,12,13,721412096,8346394624,7.5,8.8,6.2,844664832,8126898176
11,50212864,5.7,189988864,12,12,12,721702912,8346394624,6.1,6.4,5.8,844873728,8126898176
13,50221056,5,189788160,13,12,14,721686528,8346394624,5.5,5.4,5.6,844726272,8126898176
14,50589696,5.4,189911040,12,11,13,721444864,8346394624,6.9,6.8,7,845348864,8126898176
15,50995200,5,189878272,14,13,14,721719296,8346394624,5.8,6,5.6,844746752,8126898176
12,51449856,5,189865984,13,13,14,721969152,8346394624,6.5,6,7,845180928,8126898176
7.2,51326976,4.6,190070784,9.7,10,9.2,722534400,8346394624,4.1,4,4.2,845385728,8126898176
2.2,51326976,2.9,189857792,3.7,3.4,4,722513920,8346394624,2.9,3,2.8,845123584,8126898176
0.011,51326976,0.87,189964288,3.2,3.6,2.8,722513920,8346394624,1.9,2,1.8,845119488,8126898176
0.012,51326976,0.27,189861888,2.4,2.6,2.2,722255872,8346394624,2.3,2.8,1.8,845119488,8126898176
0.013,51326976,0.22,189829120,3.1,3,3.2,722272256,8346394624,1.7,2,1.4,845119488,8126898176
0.015,51326976,0.24,189730816,2.3,2.4,2.2,722272256,8346394624,2.1,2.2,2,845377536,8126898176
0.35,51326976,1.4,190091264,3.4,3.2,3.6,722530304,8346394624,4,5.6,2.4,845352960,8126898176
3.6,52330496,1.7,190033920,3.9,3.6,4.2,721981440,8346394624,3.3,3,3.6,845336576,8126898176
6.8,52518912,1.8,189878272,8.7,9,8.4,723382272,8346394624,4.6,4.4,4.8,845549568,8126898176
10,52432896,3.6,189976576,10,12,8.6,723456000,8346394624,5.1,5.2,5,845479936,8126898176
12,52432896,4.1,190009344,11,11,11,723771392,8346394624,4.8,4.8,4.8,845426688,8126898176
11,45404160,3.9,189861888,11,10,11,723824640,8346394624,5.2,5.6,4.8,845848576,8126898176
10,45895680,4,190070784,12,11,12,716886016,8346394624,4.8,5.2,4.4,846626816,8126898176
10,45916160,3.6,190013440,9.6,8.2,11,717496320,8346394624,5.3,5.2,5.4,845467648,8126898176
10,45916160,3.4,190013440,10,10,10,716808192,8346394624,4.6,4.6,4.6,846454784,8126898176
9.3,45948928,3.6,190099456,9.5,8.6,10,716886016,8346394624,5.2,5,5.4,845352960,8126898176
9.2,45953024,4,190119936,11,9.2,12,716967936,8346394624,4.7,4.6,4.8,845557760,8126898176
9.5,45953024,4.2,190099456,10,12,8.6,717021184,8346394624,5.1,5.4,4.8,845512704,8126898176
9.5,45953024,5.2,190128128,10,9.8,11,717062144,8346394624,7,8.2,5.8,845721600,8126898176
9.1,45953024,5.5,190078976,11,9.8,11,717148160,8346394624,5.3,5.2,5.4,846008320,8126898176
10,45953024,3.8,190263296,10,9.8,10,716947456,8346394624,4.8,5,4.6,846159872,8126898176
10,45953024,3.6,190365696,9.8,9.4,10,717283328,8346394624,5.4,5.2,5.6,845824000,8126898176
10,46796800,3.9,190259200,11,11,12,718065664,8346394624,5,5,5,846020608,8126898176
12,47443968,4.8,190472192,12,12,11,717811712,8346394624,5.7,5.8,5.6,845922304,8126898176
11,47898624,5.2,190873600,12,11,13,718856192,8346394624,5.4,5,5.8,846114816,8126898176
9.2,48635904,4.4,191131648,10,12,9.2,719437824,8346394624,5.5,5.4,5.6,846815232,8126898176
4.5,48529408,3.9,191176704,7.1,7.4,6.8,719257600,8346394624,3.1,3,3.2,847052800,8126898176
0.82,48402432,1.9,191188992,2.7,2.8,2.6,719249408,8346394624,2.4,2.4,2.4,847048704,8126898176
0.013,48402432,0.34,191062016,2.9,2.4,3.4,719511552,8346394624,1.9,2.2,1.6,846790656,8126898176
0.011,48402432,0.28,191062016,2.2,2.6,1.8,719527936,8346394624,2.4,2.2,2.6,846790656,8126898176
0.012,48402432,1.3,191283200,3.5,3.6,3.4,719261696,8346394624,4,5.6,2.4,847179776,8126898176
0.011,48402432,1.5,191344640,2.4,2.4,2.4,719261696,8346394624,2.8,2.8,2.8,847179776,8126898176
0.86,48779264,0.47,191311872,3.1,2.8,3.4,719269888,8346394624,1.9,1.6,2.2,846913536,8126898176
6.4,52658176,0.63,191483904,6.1,6.4,5.8,720199680,8346394624,4.5,4.8,4.2,846884864,8126898176
13,53239808,3.2,191467520,13,12,15,724852736,8346394624,5.3,5.6,5,847040512,8126898176
17,48177152,5.1,191635456,14,15,13,724316160,8346394624,6.2,6.4,6,846999552,8126898176
17,48320512,5.1,191516672,16,16,17,718606336,8346394624,5.9,5.6,6.2,847093760,8126898176
15,48553984,5.7,191639552,13,14,13,718594048,8346394624,6.2,6,6.4,847536128,8126898176
13,48693248,5.5,191623168,14,13,14,719114240,8346394624,5.6,6.2,5,847437824,8126898176
14,48705536,5.4,191668224,13,12,14,718766080,8346394624,6.1,6,6.2,847618048,8126898176
15,48713728,5.5,191750144,14,13,15,718733312,8346394624,5.8,6.2,5.4,847503360,8126898176
14,48775168,4.5,191787008,13,14,12,718958592,8346394624,6.3,6.6,6,847159296,8126898176
15,48885760,6.5,191954944,14,13,15,719048704,8346394624,7.8,9.6,6,847515648,8126898176
17,49008640,7.3,192000000,15,14,15,719302656,8346394624,6.7,6.4,7,848420864,8126898176
16,50003968,6.1,192499712,16,15,17,719437824,8346394624,6.2,6.2,6.2,847806464,8126898176
14,49954816,6.3,192339968,15,15,15,720158720,8346394624,6.6,6.2,7,848019456,8126898176
13,49954816,5.4,192520192,12,12,13,719937536,8346394624,5.1,5.2,5,848158720,8126898176
12,49954816,4.5,192565248,11,13,10,719953920,8346394624,5.8,5.8,5.8,847835136,8126898176
12,49954816,4.6,192577536,13,13,13,719949824,8346394624,5.6,5.4,5.8,847745024,8126898176
13,50012160,5.4,192331776,12,12,13,719958016,8346394624,5.8,6,5.6,848449536,8126898176
13,50024448,5.5,192823296,13,13,14,720207872,8346394624,5.8,6.2,5.4,848568320,8126898176
14,50425856,5.3,192884736,13,12,13,720154624,8346394624,5.8,6.2,5.4,848498688,8126898176
11,50712576,5.3,192696320,12,13,12,720674816,8346394624,4.8,4.6,5,848666624,8126898176
3.9,50610176,3.7,192860160,6.2,5.8,6.6,720875520,8346394624,3.3,3,3.6,848392192,8126898176
0.44,50610176,1.3,192872448,2.9,2.8,3,720617472,8346394624,4,6.2,1.8,848490496,8126898176
0.01,50610176,1.6,192794624,2.6,2.4,2.8,720617472,8346394624,2.2,2.2,2.2,848490496,8126898176
0.011,50610176,1.5,192905216,2.9,3.4,2.4,721424384,8346394624,1.8,2.2,1.4,848490496,8126898176
0.011,50610176,0.23,192798720,2.4,2.2,2.6,720388096,8346394624,2,1.8,2.2,848490496,8126898176
0.01,50610176,0.2,192909312,3.1,3.6,2.6,720646144,8346394624,1.9,2,1.8,848715776,8126898176
1.3,50610176,0.24,192798720,2.3,2,2.6,720646144,8346394624,2.8,2.8,2.8,848441344,8126898176
5.1,51048448,1.2,193044480,6.8,6.6,7,720506880,8346394624,4,3.8,4.2,848195584,8126898176
9.9,52174848,2.5,193097728,9.5,11,8.2,721133568,8346394624,4.9,4.6,5.2,848904192,8126898176
12,52166656,3.9,193019904,11,11,12,722522112,8346394624,4.9,5.2,4.6,848318464,8126898176
15,52166656,4.4,193204224,12,13,12,722329600,8346394624,5.4,5,5.8,848506880,8126898176
16,46149632,4,193245184,14,14,14,722644992,8346394624,4.9,5,4.8,848703488,8126898176
13,46149632,3.7,193335296,12,12,12,716025856,8346394624,5.3,5.6,5,849137664,8126898176
10,46153728,3.6,193359872,11,11,11,716144640,8346394624,6.5,7,6,849092608,8126898176
10,46157824,4.5,193417216,9.7,9.8,9.6,715968512,8346394624,5,4.8,5.2,849027072,8126898176
11,46161920,4.9,193314816,11,12,10,716521472,8346394624,4.5,4.2,4.8,848703488,8126898176
11,46161920,4.1,193404928,11,10,11,716058624,8346394624,5.5,4.8,6.2,849162240,8126898176
11,46166016,4.1,193449984,11,10,12,715866112,8346394624,5,5,5,850124800,8126898176
9.2,46166016,4.3,193466368,10,9,12,716451840,8346394624,5.5,5.8,5.2,849539072,8126898176
9.7,46170112,3.4,193478656,11,11,12,715980800,8346394624,4.7,4.6,4.8,849489920,8126898176
12,46366720,3.4,193642496,9.8,8.8,11,716333056,8346394624,5,4.4,5.6,849408000,8126898176
12,46940160,3.9,193679360,11,11,11,716652544,8346394624,5,4.8,5.2,849092608,8126898176
12,47677440,4.1,193593344,12,12,12,717950976,8346394624,5.7,5.6,5.8,849260544,8126898176
11,48410624,4.9,193769472,13,12,13,717979648,8346394624,5.5,5.4,5.6,849412096,8126898176
11,48824320,5.3,193835008,11,11,10,718536704,8346394624,5.6,5.8,5.4,849076224,8126898176
7.2,49078272,4.1,193994752,9.4,9,9.8,718872576,8346394624,5.8,5.2,6.4,849285120,8126898176
2.1,48971776,3.6,193941504,4.6,4.6,4.6,718843904,8346394624,2.7,2.6,2.8,849268736,8126898176
0.011,48971776,2.3,193921024,2.8,2.6,3,719167488,8346394624,1.8,2.2,1.4,849268736,8126898176
0.0098,48971776,0.27,193892352,2.7,2.6,2.8,718852096,8346394624,2.4,2,2.8,849268736,8126898176
0.0098,48971776,0.23,193892352,2.8,2.6,3,719110144,8346394624,1.7,2,1.4,849010688,8126898176
0.013,48971776,0.25,193892352,2.6,2.6,2.6,718852096,8346394624,2.4,2.2,2.6,849010688,8126898176
0.014,48971776,0.27,193986560,3.1,3.4,2.8,718852096,8346394624,1.8,2.2,1.4,849010688,8126898176
3.8,48533504,0.54,194031616,3.7,3.2,4.2,719872000,8346394624,3.5,3.6,3.4,848990208,8126898176
12,48316416,1.6,193859584,11,11,11,719413248,8346394624,5.1,5,5.2,849899520,8126898176
17,46850048,3.8,193986560,14,14,15,718843904,8346394624,6.2,6,6.4,849833984,8126898176
17,47230976,6,194392064,16,14,17,716468224,8346394624,5.7,5.6,5.8,849240064,8126898176
15,47251456,5.6,194285568,14,14,14,717717504,8346394624,6.1,6.2,6,849625088,8126898176
14,47251456,5.3,194641920,13,13,14,717324288,8346394624,7.9,8.6,7.2,849346560,8126898176
12,47251456,6.8,194764800,13,12,15,717307904,8346394624,6,6,6,849170432,8126898176
13,47251456,6.2,194560000,14,14,14,717291520,8346394624,5.4,5.4,5.4,849350656,8126898176
17,47251456,4.7,194682880,14,13,15,717484032,8346394624,6.6,6.8,6.4,848474112,8126898176
14,47415296,5.4,194736128,14,15,13,717459456,8346394624,5.5,5.6,5.4,848916480,8126898176
15,48353280,6.1,194777088,14,13,14,717701120,8346394624,6.6,6.8,6.4,850661376,8126898176
17,49238016,6.2,194662400,16,16,17,718331904,8346394624,6.9,6.6,7.2,848728064,8126898176
17,49799168,7,194666496,15,14,16,720355328,8346394624,6.8,7,6.6,849137664,8126898176
16,49799168,5.7,194768896,14,14,14,720842752,8346394624,5.8,6,5.6,849551360,8126898176
13,49799168,5,194875392,11,11,12,720093184,8346394624,5.7,6,5.4,848982016,8126898176
14,50094080,5.2,194564096,13,13,14,720371712,8346394624,5.4,5,5.8,851202048,8126898176
13,50425856,5,194826240,12,12,12,720375808,8346394624,5.8,6,5.6,848482304,8126898176
14,51224576,5.3,194596864,14,13,15,720879616,8346394624,8.1,9,7.2,848744448,8126898176
14,51732480,6.4,194584576,14,12,15,721682432,8346394624,6.3,6.6,6,848912384,8126898176
11,51548160,6.2,194539520,13,13,13,721739776,8346394624,5.2,5,5.4,848556032,8126898176
6.6,51552256,4.6,194678784,8.6,8.4,8.8,722604032,8346394624,4.4,4.8,4,848769024,8126898176
2.1,51552256,2.8,194416640,4,4.2,3.8,721555456,8346394624,1.7,2,1.4,849027072,8126898176
0.012,51552256,0.82,194469888,2.3,2.4,2.2,721813504,8346394624,2.4,2.6,2.2,849027072,8126898176
0.012,51552256,0.29,194424832,2.9,3.2,2.6,721580032,8346394624,2,2.2,1.8,849027072,8126898176
0.011,51552256,0.27,194342912,2.5,2.6,2.4,721838080,8346394624,2.2,2.2,2.2,849285120,8126898176
0.011,51552256,0.22,194473984,3,2.6,3.4,721575936,8346394624,1.7,1.6,1.8,849010688,8126898176
0.5,51552256,0.23,194359296,2.2,2.4,2,721833984,8346394624,2.4,2.4,2.4,849010688,8126898176
4,51388416,0.4,194473984,5.2,5.6,4.8,721285120,8346394624,3.1,3,3.2,849502208,8126898176
7.3,51499008,1.7,194633728,8.4,9.2,7.6,721670144,8346394624,5.1,5.2,5,849711104,8126898176
9.5,51499008,3.2,194670592,11,13,9.2,721727488,8346394624,6.3,6.6,6,848850944,8126898176
12,51499008,5,194752512,10,11,9.8,721805312,8346394624,5.4,5.4,5.4,848789504,8126898176
11,44990464,5.4,195198976,11,12,11,721838080,8346394624,4.8,4.6,5,849506304,8126898176
11,45486080,3.8,195141632,11,11,11,715386880,8346394624,5.6,5.4,5.8,849682432,8126898176
11,45502464,4.1,195055616,10,11,9.4,715722752,8346394624,4.5,4.4,4.6,849887232,8126898176
9.3,45527040,4.1,195223552,9.4,10,8.6,716058624,8346394624,4.9,5,4.8,849571840,8126898176
9.1,45633536,3.5,195289088,10,10,9.8,715800576,8346394624,4.8,4.4,5.2,851423232,8126898176
10,45711360,4,194985984,9.8,8.6,11,715870208,8346394624,5.1,5.2,5,850251776,8126898176
8.7,45715456,4,195039232,10,9.6,11,715669504,8346394624,4.6,5.2,4,850190336,8126898176
10,45891584,3.9,195260416,10,10,10,715988992,8346394624,5.3,5.6,5,849539072,8126898176
11,46055424,3.8,195252224,11,12,9.6,716099584,8346394624,4.7,4.8,4.6,849219584,8126898176
9.1,46583808,3.6,195358720,9.5,9.8,9.2,716414976,8346394624,5.7,5.8,5.6,850944000,8126898176
9.3,47165440,3.7,195039232,9.9,10,9.6,716722176,8346394624,6.6,5.4,7.8,850161664,8126898176
11,47853568,5.3,195133440,12,13,12,717291520,8346394624,5.8,5.8,5.8,850354176,8126898176
12,48603136,5.9,195264512,12,12,12,718610432,8346394624,5.2,5.6,4.8,850579456,8126898176
10,49262592,4.6,195289088,11,11,11,719429632,8346394624,6,5.2,6.8,849731584,8126898176
9.2,49610752,4.8,195334144,11,11,11,719990784,8346394624,4.7,4.6,4.8,849670144,8126898176
4.5,49491968,3.8,195321856,6,5.8,6.2,720433152,8346394624,3.5,3.2,3.8,849358848,8126898176
0.36,49491968,1.4,195170304,3.1,2.4,3.8,719904768,8346394624,1.7,1.6,1.8,849358848,8126898176
0.01,49491968,0.27,195072000,2.6,2.4,2.8,719646720,8346394624,2.5,2.2,2.8,849358848,8126898176
0.0098,49491968,0.26,195170304,2.9,2.6,3.2,719937536,8346394624,1.8,1.8,1.8,849100800,8126898176
0.011,49491968,0.24,195072000,2.5,2.4,2.6,719937536,8346394624,2.3,2.2,2.4,849358848,8126898176
0.01,49491968,0.23,195170304,2.9,3,2.8,719679488,8346394624,2,2,2,849391616,8126898176
1.1,49545216,0.25,195072000,2.3,2.2,2.4,719937536,8346394624,2.6,2.4,2.8,849383424,8126898176
6.4,53489664,0.98,195301376,7.4,7.4,7.4,720719872,8346394624,6,7.6,4.4,850374656,8126898176
15,55496704,3.8,195354624,13,13,12,725102592,8346394624,6.1,5.6,6.6,850530304,8126898176
17,47067136,6.2,195407872,14,14,15,725598208,8346394624,5.7,5.2,6.2,850731008,8126898176
14,47067136,6.2,195395584,15,14,15,717799424,8346394624,6.5,6.2,6.8,850608128,8126898176
13,47382528,4.9,195334144,14,14,14,717262848,8346394624,5.4,5.4,5.4,850509824,8126898176
14,47656960,4.6,195530752,12,12,13,717729792,8346394624,6,6.2,5.8,850112512,8126898176
13,47792128,5.7,195588096,14,14,14,717713408,8346394624,6.1,6.2,6,849551360,8126898176
13,47919104,6,194850816,13,13,13,718188544,8346394624,6.2,5.8,6.6,849666048,8126898176
15,47923200,5.7,195211264,13,15,12,718159872,8346394624,5.4,5.2,5.6,849584128,8126898176
13,47923200,5.1,195190784,13,13,14,718073856,8346394624,6.4,6.4,6.4,850239488,8126898176
16,49049600,5.4,195088384,15,17,14,718299136,8346394624,6.5,6.4,6.6,849620992,8126898176
17,49766400,6.3,194998272,16,16,15,719237120,8346394624,6.7,6.8,6.6,849485824,8126898176
16,49930240,6.1,195448832,15,14,15,719732736,8346394624,8.1,8.4,7.8,850014208,8126898176
