NumOfRequests,Period, Throughput, Response Time,Acme Web CPU Usage,MongoDB CPU Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,MongoDB Memory Usage,Acme Web Memory Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Host Mem Usage,VM 2 Host Mem Total
1000,0.1,77.9,1.9,7.242857143,3.13,8.238095238,8.314285714,8.142857143,4.49047619,4.571428571,4.40952381,163990966.9,44124452.57,712692297.1,8346394624,712692297.1,8126898176
500,0.2,39.5,2,3.9,2.0105,5.9,5.93,5.87,3.685,3.55,3.82,163495731.2,46196736,714472038.4,8346394624,714472038.4,8126898176
1000,0.1,77.9,1.9,7.523809524,3.165238095,8.319047619,8.619047619,8.00952381,4.40952381,4.466666667,4.352380952,163774464,44707059.81,713661878.9,8346394624,713661878.9,8126898176
500,0.2,39.5,2,4.557894737,2.084210526,6.157894737,6.178947368,6.136842105,3.794736842,3.873684211,3.715789474,163334898.5,46625414.74,715139179.8,8346394624,715139179.8,8126898176
1000,0.1,77.9,1.9,7.152380952,3.012857143,8.228571429,8.428571429,8.019047619,4.314285714,4.171428571,4.457142857,162627974.1,44154880,712412013.7,8346394624,712412013.7,8126898176
500,0.2,39.5,1.9,4.015789474,1.936842105,5.8,5.726315789,5.873684211,3.547368421,3.468421053,3.626315789,162631033.3,45709850.95,713769822.3,8346394624,713769822.3,8126898176
1000,0.1,77.9,1.9,8.06,3.185,8.74,8.84,8.58,4.47,4.44,4.5,162663424,43987148.8,713462988.8,8346394624,713462988.8,8126898176
500,0.2,39.5,2,4.678947368,2.047368421,6.121052632,6.305263158,5.936842105,3.642105263,3.789473684,3.494736842,162659705.3,45962293.89,714142558.3,8346394624,714142558.3,8126898176
1000,0.1,77.9,1.9,8.065,3.235,8.745,8.88,8.6,4.52,4.37,4.67,162516377.6,43765760,712720179.2,8346394624,712720179.2,8126898176
500,0.2,39.5,2,3.938619048,1.868571429,5.795238095,5.828571429,5.761904762,3.528571429,3.419047619,3.638095238,162454966.9,46319518.48,714758826.7,8346394624,714758826.7,8126898176
1000,0.1,77.9,1.9,8.085714286,3.04,8.552380952,9.2,7.99047619,4.438095238,4.314285714,4.561904762,162536691.8,44521569.52,713357019.4,8346394624,713357019.4,8126898176
500,0.2,39.5,2,4.26,2.0055,5.89,5.97,5.81,3.675,3.67,3.68,162805964.8,46588108.8,715200102.4,8346394624,715200102.4,8126898176
1000,0.1,77.9,2,8.2,3.145714286,8.652380952,8.742857143,8.533333333,4.476190476,4.59047619,4.361904762,162803321.9,43954761.14,713544655.2,8346394624,713544655.2,8126898176
500,0.2,39.5,2,4.321052632,2.035263158,5.978947368,6.189473684,5.768421053,3.626315789,3.673684211,3.578947368,162811472.8,46026967.58,714483604.2,8346394624,714483604.2,8126898176
1000,0.1,77.9,1.9,7.685,3.13,8.485,8.83,8.16,4.39,4.37,4.41,162819891.2,44172697.6,712444313.6,8346394624,712444313.6,8126898176
500,0.2,39.5,1.9,4.057894737,1.957894737,5.884210526,6.042105263,5.726315789,3.578947368,3.410526316,3.747368421,162923573.9,45792202.11,714073357.5,8346394624,714073357.5,8126898176
1000,0.1,77.9,1.9,7.935,3.23,8.685,8.85,8.59,4.53,4.4,4.66,162921676.8,45127680,713616998.4,8346394624,713616998.4,8126898176
500,0.2,39.5,2,4.305263158,2.1,6.042105263,6.2,5.884210526,3.694736842,3.757894737,3.631578947,162750464,46690735.16,715550073.3,8346394624,715550073.3,8126898176
1000,0.1,77.9,1.9,7.20952381,3.131904762,8.228571429,8.438095238,8.028571429,4.438095238,4.361904762,4.514285714,162197504,44684824.38,714360734.5,8346394624,714360734.5,8126898176
500,0.2,39.5,1.9,3.9,1.98,5.78,5.98,5.58,3.585,3.4,3.77,162615500.8,46587494.4,715602534.4,8346394624,715602534.4,8126898176
1000,0.1,77.9,1.9,6.985714286,3.04047619,8.133333333,8.004761905,8.233333333,4.328571429,4.371428571,4.285714286,162811318.9,45170688,714847768.4,8346394624,714847768.4,8126898176
500,0.2,39.5,1.9,4.021052632,2.03,5.815789474,6.047368421,5.584210526,3.731578947,3.842105263,3.621052632,163004200.4,46482054.74,715820193.7,8346394624,715820193.7,8126898176
1000,0.1,77.9,1.8,6.771428571,3.14047619,7.976190476,8.104761905,7.847619048,4.40952381,4.552380952,4.266666667,163626032.8,45049953.52,715030723,8346394624,715030723,8126898176
500,0.2,39.5,1.9,3.931578947,2.102105263,5.757894737,5.894736842,5.621052632,3.689473684,3.705263158,3.673684211,164193765.1,46497360.84,716123082.1,8346394624,716123082.1,8126898176
1000,0.1,77.9,1.9,7.07,3.27,8.215,8.17,8.26,4.49,4.53,4.45,165943910.4,44983705.6,714627276.8,8346394624,714627276.8,8126898176
500,0.2,39.5,1.9,4.068421053,1.994736842,5.847368421,6.094736842,5.6,3.578947368,3.473684211,3.684210526,169476311.6,46035806.32,715192212.2,8346394624,715192212.2,8126898176
1000,0.1,77.9,1.9,7.125,3.19,8.3,8.58,8.01,4.57,4.62,4.52,172517171.2,44715008,714140262.4,8346394624,714140262.4,8126898176
500,0.2,39.5,2,4.58,1.9605,6.14,6.26,6.02,3.64,3.47,3.81,173266944,46204723.2,715367833.6,8346394624,715367833.6,8126898176
1000,0.1,77.9,2,8.09047619,3.092380952,8.619047619,8.866666667,8.361904762,4.414285714,4.185714286,4.642857143,173352667.4,44697112.38,713895936,8346394624,713895936,8126898176
500,0.2,39.5,2.1,4.91,1.975,6.265,6.4,6.13,3.6,3.565,3.635,173499596.8,39126835.2,707667968,8346394624,707667968,8126898176
1000,0.1,77.9,2,8.565,3.12,8.995,9.13,8.76,4.43,4.47,4.39,173816422.4,43299225.6,712010547.2,8346394624,712010547.2,8126898176
500,0.2,39.5,2,4.336842105,1.934210526,5.942105263,6.031578947,5.852631579,3.626315789,3.694736842,3.557894737,174043998.3,45402004.21,714265653.9,8346394624,714265653.9,8126898176
1000,0.1,77.9,1.9,7.57,3.229,8.535,8.59,8.42,4.63,4.62,4.64,174068121.6,43553382.4,712540364.8,8346394624,712540364.8,8126898176
500,0.2,39.5,2.1,5.189473684,2.015789474,6.436842105,6.621052632,6.252631579,3.789473684,3.852631579,3.726315789,174144242.5,39817000.42,708052668.6,8346394624,708052668.6,8126898176
1000,0.1,77.9,1.9,8.47,3.135,8.855,9,8.78,4.385,4.28,4.49,174217420.8,42990592,711477657.6,8346394624,711477657.6,8126898176
500,0.2,39.5,2,4.8,1.957894737,6.268421053,6.305263158,6.231578947,3.610526316,3.578947368,3.642105263,174328778.1,45085103.16,713726275.4,8346394624,713726275.4,8126898176
1000,0.1,77.9,2,8.43,3.18,8.945,9.1,8.86,4.48,4.38,4.58,174687232,43511193.6,711969587.2,8346394624,711969587.2,8126898176
500,0.2,39.5,2,4.347368421,2.047368421,6.063157895,6.115789474,6.010526316,3.631578947,3.621052632,3.642105263,174929165.5,45752966.74,714410738.5,8346394624,714410738.5,8126898176
1000,0.1,77.9,2,8.435,3.195,8.89,8.98,8.86,4.495,4.4,4.59,175228518.4,42805043.2,711486668.8,8346394624,711486668.8,8126898176
500,0.2,39.5,2.1,4.99,1.995,6.265,6.4,6.13,3.6,3.56,3.64,175400550.4,39948083.2,708452147.2,8346394624,708452147.2,8126898176
1000,0.1,77.9,1.9,7.89,3.105,8.65,8.71,8.64,4.415,4.49,4.34,175316787.2,43607449.6,712613683.2,8346394624,712613683.2,8126898176
500,0.2,39.5,1.9,3.984210526,1.944210526,5.778947368,5.957894737,5.6,3.621052632,3.631578947,3.610526316,175400636.6,45910554.95,714989568,8346394624,714989568,8126898176
1000,0.1,77.9,1.9,7.84,3.1785,8.56,8.8,8.32,4.555,4.61,4.5,175466086.4,43409612.8,712207974.4,8346394624,712207974.4,8126898176
500,0.2,39.5,2,4.415789474,1.978947368,5.968421053,6.094736842,5.842105263,3.652631579,3.652631579,3.652631579,175419823.2,46004762.95,714755449.3,8346394624,714755449.3,8126898176
1000,0.1,77.9,1.9,7.96,3.175,8.59,9.06,8.1,4.51,4.47,4.55,175624192,43346534.4,712558387.2,8346394624,712558387.2,8126898176
500,0.2,39.5,2,3.99,1.92,5.745,5.97,5.52,3.57,3.55,3.59,175875686.4,45653811.2,714690150.4,8346394624,714690150.4,8126898176
1000,0.1,77.9,1.9,7.166666667,3.012380952,8.252380952,8.352380952,8.161904762,4.452380952,4.39047619,4.514285714,176096012.2,43742549.33,712758808.4,8346394624,712758808.4,8126898176
500,0.2,39.5,1.9,3.735,1.957,5.7,5.78,5.62,3.63,3.44,3.82,176688332.8,46112563.2,715210342.4,8346394624,715210342.4,8126898176
1000,0.1,77.9,1.9,7.28,3.245,8.385,8.76,8.02,4.635,4.54,4.73,176812236.8,44064153.6,713345024,8346394624,713345024,8126898176
500,0.2,39.5,1.9,4.010526316,2.026842105,5.805263158,5.821052632,5.789473684,3.794736842,3.684210526,3.905263158,176916372.2,45254979.37,714126605.5,8346394624,714126605.5,8126898176
1000,0.1,77.9,2,8.20952381,3.047619048,8.742857143,8.828571429,8.704761905,4.40952381,4.476190476,4.342857143,176977432.4,43621814.86,711927710.5,8346394624,711927710.5,8126898176
500,0.2,39.5,2,4.164,1.9,5.92,5.93,5.91,3.585,3.7,3.47,177048576,46038016,714174464,8346394624,714174464,8126898176
1000,0.1,77.9,1.9,7.455,3.207,8.425,8.55,8.29,4.92,5.02,4.8,177014988.8,43893964.8,712458649.6,8346394624,712458649.6,8126898176
500,0.2,39.5,2,4.310526316,2.068421053,6.005263158,6.252631579,5.757894737,3.805263158,3.810526316,3.8,177120741.1,46785589.89,715517305.3,8346394624,715517305.3,8126898176
1000,0.1,77.9,1.9,7.338095238,3.09952381,8.223809524,8.419047619,8.038095238,4.523809524,4.485714286,4.561904762,177782003.8,43964123.43,712887929.9,8346394624,712887929.9,8126898176
500,0.2,39.5,2,4.231578947,2.042105263,5.852631579,6.073684211,5.631578947,3.705263158,3.684210526,3.726315789,177527754.1,46221419.79,714762994.5,8346394624,714762994.5,8126898176
1000,0.1,77.9,1.9,7.466666667,3.021428571,8.366666667,8.514285714,8.152380952,4.442857143,4.323809524,4.561904762,177593392.8,43486646.86,712537039.2,8346394624,712537039.2,8126898176
500,0.2,39.5,1.9,3.975,1.9835,5.79,5.95,5.63,3.66,3.63,3.69,177600102.4,46258790.4,714786406.4,8346394624,714786406.4,8126898176
1000,0.1,77.9,1.8,7.175,3.2125,8.185,8.37,8,4.63,4.4,4.86,177575731.2,44775219.2,713783910.4,8346394624,713783910.4,8126898176
