Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
0.0059,46321664,0.27,160870400,3.6,3.4,3.8,842305536,8346394624,2.4,2.4,2.4,1000529920,8126898176
0.011,46321664,0.21,160870400,4.3,4.4,4.2,843079680,8346394624,2.9,3.2,2.6,999755776,8126898176
0.017,46321664,0.23,160870400,3.7,3.6,3.8,842305536,8346394624,2.1,2.4,1.8,999239680,8126898176
0.014,46321664,1,160911360,4,4,4,842584064,8346394624,4.5,5.8,3.2,998875136,8126898176
1.4,46321664,1,160911360,6.9,6.3,7.5,822706176,8346394624,2.6,2.4,2.8,998096896,8126898176
4.5,46321664,0.51,161128448,8.8,10,7.4,823656448,8346394624,4,4.6,3.4,997814272,8126898176
4.7,46321664,1.6,160923648,31,32,29,828616704,8346394624,27,27,28,998162432,8126898176
4.4,46321664,2,160911360,22,25,20,835006464,8346394624,38,38,38,1000931328,8126898176
6.1,46321664,1.7,160931840,27,23,30,836988928,8346394624,39,38,39,1001902080,8126898176
6.3,46321664,2.2,160796672,27,25,29,838250496,8346394624,27,27,27,1001127936,8126898176
4.5,46321664,2.1,160813056,20,23,18,838766592,8346394624,34,34,33,1000996864,8126898176
3.6,46321664,2,160972800,27,28,26,840081408,8346394624,39,40,39,1002024960,8126898176
5.3,46321664,2.3,160825344,26,24,28,844795904,8346394624,28,28,28,1002524672,8126898176
6.8,46321664,2.4,160849920,25,24,25,845824000,8346394624,36,36,36,1002504192,8126898176
6.4,46452736,2.4,160690176,22,20,24,844591104,8346394624,39,39,40,1002475520,8126898176
5.6,46534656,3.3,160759808,27,25,29,843603968,8346394624,30,30,30,1016795136,8126898176
5,46620672,3.5,160661504,22,23,21,843055104,8346394624,35,35,35,1015693312,8126898176
4.9,46682112,2,160616448,25,25,25,848031744,8346394624,38,38,38,1007923200,8126898176
4.7,46682112,1.8,160641024,27,24,29,845074432,8346394624,28,28,28,1007841280,8126898176
5,47042560,2.3,160731136,24,22,25,845479936,8346394624,36,36,36,1008701440,8126898176
5.4,46968832,2.2,160755712,21,18,23,844992512,8346394624,39,39,39,1009364992,8126898176
4.6,47058944,2.3,160776192,27,30,25,844300288,8346394624,29,29,29,1008766976,8126898176
4.3,47063040,2,160796672,24,27,21,844554240,8346394624,34,34,35,1008816128,8126898176
4.7,47194112,1.8,160825344,24,21,27,844283904,8346394624,39,39,39,1008898048,8126898176
4.3,47067136,2.1,160845824,26,24,27,845385728,8346394624,32,32,32,1009426432,8126898176
5,45256704,2,160735232,24,23,25,847499264,8346394624,34,34,33,1008926720,8126898176
5.8,45256704,1.9,160743424,19,21,17,845611008,8346394624,38,39,38,1010200576,8126898176
4.7,45256704,3.5,160837632,27,36,19,842661888,8346394624,33,33,33,1009700864,8126898176
5.8,45256704,3.5,160858112,25,22,27,842563584,8346394624,34,35,34,1009586176,8126898176
5.8,45256704,1.8,160878592,25,26,24,845987840,8346394624,42,42,42,1009209344,8126898176
5.8,45256704,2.3,160718848,29,26,31,855687168,8346394624,33,33,34,1010991104,8126898176
5.9,45256704,2.5,160743424,26,29,23,852312064,8346394624,38,39,38,1010655232,8126898176
5,45256704,2.1,160768000,20,24,15,852582400,8346394624,44,44,44,1012658176,8126898176
3.4,45256704,2,160788480,28,23,32,849547264,8346394624,34,35,34,1012711424,8126898176
1.1,45256704,1.4,160796672,23,25,21,847294464,8346394624,25,25,25,1011761152,8126898176
0.24,45256704,0.69,160800768,5.5,6.8,4.2,846258176,8346394624,2.2,2,2.4,1011757056,8126898176
0.011,45256704,0.29,160800768,4.3,4,4.6,846016512,8346394624,3,3.2,2.8,1011240960,8126898176
0.0098,45256704,0.26,160649216,4,3.8,4.2,846016512,8346394624,2.2,2.6,1.8,1010982912,8126898176
0.011,45256704,0.26,160649216,4,4.2,3.8,846282752,8346394624,2.9,3.2,2.6,1010982912,8126898176
0.011,45256704,0.26,160604160,3.7,3.8,3.6,846024704,8346394624,3.8,2.4,5.2,1010675712,8126898176
0.01,45256704,1.1,160563200,4.6,5.2,4,845508608,8346394624,3,2.8,3.2,1011191808,8126898176
0.01,45256704,1.1,160653312,5.1,5.6,4.6,846282752,8346394624,2.3,2.2,2.4,1009643520,8126898176
0.01,45256704,0.26,160563200,6.1,5.4,6.8,820310016,8346394624,2.9,2.6,3.2,1009385472,8126898176
0.0099,45256704,0.26,160563200,3.6,3.8,3.4,820416512,8346394624,2.3,2.2,2.4,1008869376,8126898176
0.011,45256704,0.27,160563200,4.2,4.6,3.8,820269056,8346394624,3.2,2.8,3.6,1008353280,8126898176
0.014,45256704,0.26,160653312,3.8,4.2,3.4,820142080,8346394624,2.3,2,2.6,1007837184,8126898176
1.9,45576192,0.29,160694272,4.7,4.4,5,820011008,8346394624,3.2,3.6,2.8,1007312896,8126898176
5.6,45789184,0.8,160579584,9.8,9.6,10,820948992,8346394624,4.1,4.2,4,1007280128,8126898176
7.8,46338048,2,160624640,13,16,10,821821440,8346394624,8.5,8.2,8.8,1007202304,8126898176
9.3,46718976,3.3,160681984,13,13,12,822968320,8346394624,9.3,9.2,9.4,1008222208,8126898176
9.9,46804992,3.4,160845824,15,15,16,823828480,8346394624,7.8,8,7.6,1007046656,8126898176
8.6,46940160,3.8,160686080,13,11,14,824418304,8346394624,10,11,9.8,1004851200,8126898176
9.5,47087616,4,160497664,14,16,13,825421824,8346394624,9.9,9.8,10,1005289472,8126898176
11,44257280,3.6,160686080,17,18,16,825233408,8346394624,8.5,8.6,8.4,1005207552,8126898176
9.6,44728320,3.5,160858112,14,13,15,822845440,8346394624,8.9,8.6,9.2,1004933120,8126898176
7.6,44748800,3.1,160776192,12,11,12,823144448,8346394624,8.9,8.8,9,1005043712,8126898176
6.4,44748800,3,160608256,14,13,15,823271424,8346394624,9.6,10,9,1003892736,8126898176
8.8,44748800,2.9,160391168,13,14,11,823906304,8346394624,8.8,8.6,9,1003360256,8126898176
9.9,45150208,2.8,160423936,12,12,13,824549376,8346394624,9,8.8,9.2,1003220992,8126898176
8,45195264,2.9,160370688,16,15,18,824901632,8346394624,8.5,8.6,8.4,1003376640,8126898176
7.8,45264896,3.2,160555008,13,14,13,826048512,8346394624,8.5,8.8,8.2,1003294720,8126898176
7.8,45424640,3.3,160485376,13,13,13,825380864,8346394624,8.8,9.2,8.4,1003216896,8126898176
8.2,45678592,3.3,160526336,13,14,12,826011648,8346394624,9.2,9,9.4,1003384832,8126898176
8.5,45555712,4.3,160579584,12,12,12,825352192,8346394624,8.4,8.8,8,1003380736,8126898176
7.7,45707264,4.1,160370688,12,14,9.8,825438208,8346394624,9.5,10,9,1003319296,8126898176
8.2,46129152,2.9,160555008,15,16,13,826114048,8346394624,8.1,8,8.2,1003474944,8126898176
9.4,46637056,3,160591872,13,14,13,826433536,8346394624,8,7.8,8.2,1003663360,8126898176
8.9,47169536,3.6,160530432,13,12,14,828637184,8346394624,9.7,9.8,9.6,1003790336,8126898176
8.8,47624192,3.5,160325632,14,15,13,827613184,8346394624,8.9,9,8.8,1003470848,8126898176
10,48214016,3.7,160497664,14,14,13,827895808,8346394624,7.5,7.4,7.6,998969344,8126898176
8.9,48730112,3.7,160571392,13,13,13,828526592,8346394624,9.7,9.6,9.8,998649856,8126898176
8.4,48488448,3.2,160374784,16,15,17,829935616,8346394624,8.1,8.2,8,999313408,8126898176
8.7,48488448,3.2,160538624,13,13,12,830906368,8346394624,8.2,8,8.4,998387712,8126898176
7.6,48488448,2.6,160317440,11,12,9.2,829767680,8346394624,9.1,8.8,9.4,998547456,8126898176
7.3,48488448,2.5,160485376,12,12,13,829620224,8346394624,8,7.8,8.2,998469632,8126898176
5.8,48521216,2.4,160518144,11,10,12,829767680,8346394624,7.6,6.8,8.4,998379520,8126898176
2.4,48521216,2.6,160530432,7.6,7.8,7.4,829493248,8346394624,4.8,4.8,4.8,998371328,8126898176
0.011,48521216,1.6,160530432,5.5,4.4,6.6,831066112,8346394624,2.2,1.9,2.5,998371328,8126898176
0.0093,48521216,0.22,160530432,4.6,3.8,5.4,831332352,8346394624,2.7,2.9,2.5,998371328,8126898176
0.019,48521216,0.22,160632832,3.8,3.6,4,831332352,8346394624,2.2,2.6,1.8,998371328,8126898176
0.02,48521216,0.24,160530432,4.3,3.4,5.2,831332352,8346394624,2.7,2.6,2.8,998371328,8126898176
0.012,48521216,0.25,160632832,3.8,3.4,4.2,830824448,8346394624,2.2,2.6,1.8,998371328,8126898176
2.2,48435200,0.35,160661504,5.2,5.6,4.8,831848448,8346394624,3.3,3.2,3.4,998100992,8126898176
6.5,49004544,1,160563200,10,9.6,11,831193088,8346394624,5.9,6,5.8,998039552,8126898176
8.7,49127424,2.4,160620544,14,13,14,832139264,8346394624,12,12,12,997974016,8126898176
9.5,48078848,3.4,160538624,14,15,13,834371584,8346394624,12,13,12,998076416,8126898176
9.5,48078848,3,160575488,16,16,16,832163840,8346394624,10,10,10,998989824,8126898176
8.7,48078848,2.8,160489472,14,14,13,831717376,8346394624,15,14,16,998371328,8126898176
8.2,48078848,4.2,160788480,17,18,16,831578112,8346394624,12,12,12,997986304,8126898176
9.4,44371968,4,160665600,17,16,18,830177280,8346394624,9.7,10,9.4,998117376,8126898176
9.7,44843008,2.9,160624640,13,12,14,826343424,8346394624,14,14,14,998522880,8126898176
7.7,44851200,3.2,160665600,14,14,14,827240448,8346394624,12,12,12,998957056,8126898176
6.9,44871680,2.8,160710656,14,14,14,826847232,8346394624,12,12,11,998596608,8126898176
7.2,44900352,2.5,160735232,14,14,13,825581568,8346394624,13,13,13,998465536,8126898176
8.6,44920832,2.8,160534528,16,15,16,825704448,8346394624,12,12,12,998359040,8126898176
9.2,45113344,3.2,160452608,17,17,17,825602048,8346394624,11,11,11,997486592,8126898176
8.6,45289472,3.3,160628736,14,14,13,826167296,8346394624,14,13,14,997629952,8126898176
8.8,45297664,3.1,160546816,15,15,14,826286080,8346394624,13,13,13,998043648,8126898176
8.9,45428736,3,160722944,15,16,13,826400768,8346394624,10,10,11,997928960,8126898176
8.1,45588480,3,160677888,15,14,16,825667584,8346394624,14,13,14,998002688,8126898176
7.8,45592576,4.3,160833536,15,16,14,826171392,8346394624,12,12,13,999190528,8126898176
7.8,45699072,4,160870400,16,17,16,824602624,8346394624,9.9,10,9.4,998580224,8126898176
8.7,46338048,3.1,160927744,14,16,12,825122816,8346394624,14,14,14,998707200,8126898176
9.6,46899200,3.7,160731136,15,17,14,826056704,8346394624,12,13,12,999059456,8126898176
9.9,47464448,3.7,160915456,16,15,17,827322368,8346394624,11,11,11,999182336,8126898176
8.6,47841280,3.7,160829440,15,15,15,826970112,8346394624,14,14,14,999538688,8126898176
8.4,48529408,3.7,160763904,15,15,15,828538880,8346394624,12,11,12,999411712,8126898176
8.3,48558080,3.5,160944128,16,17,16,828784640,8346394624,10,10,9.6,999550976,8126898176
6.1,48562176,3.2,160980992,12,12,12,829440000,8346394624,13,13,13,1000226816,8126898176
6,48566272,2.7,160763904,12,10,13,829763584,8346394624,12,13,11,1000136704,8126898176
6.5,48660480,2.3,160796672,15,17,13,829812736,8346394624,10,10,9.8,1000288256,8126898176
3.9,49012736,2.5,160960512,9.8,11,9,829796352,8346394624,12,13,11,1000583168,8126898176
0.57,48771072,2.5,160845824,6.9,6.2,7.6,830537728,8346394624,4,4.4,3.6,1001332736,8126898176
0.011,48771072,1.3,160845824,5.3,6.6,4,830435328,8346394624,2.1,2.2,2,1000558592,8126898176
0.011,48771072,0.26,160845824,4.5,4.6,4.4,830701568,8346394624,2.7,2.8,2.6,1000300544,8126898176
0.01,48771072,0.25,160927744,3.5,3,4,830443520,8346394624,2.2,2.6,1.8,1000300544,8126898176
0.011,48771072,0.28,160845824,4.2,3.8,4.6,830668800,8346394624,2.6,2.8,2.4,1000046592,8126898176
0.57,48771072,0.26,160841728,3.9,3.6,4.2,830136320,8346394624,2.5,2.6,2.4,1000046592,8126898176
3.2,48791552,0.57,161103872,6.4,6.8,6,830111744,8346394624,3.8,3.4,4.2,999776256,8126898176
7.2,49221632,1.8,160899072,11,12,9.6,832856064,8346394624,11,11,11,1000189952,8126898176
8.2,49250304,2.8,161062912,18,19,17,831602688,8346394624,14,13,14,1000251392,8126898176
8.4,48046080,3.1,160989184,16,17,16,832409600,8346394624,13,13,12,999620608,8126898176
9.6,48046080,3.3,161030144,16,16,17,828952576,8346394624,17,17,17,1000239104,8126898176
8.4,48046080,3.3,160948224,17,17,17,828817408,8346394624,16,16,15,1000660992,8126898176
8.8,48046080,4.4,160944128,18,17,18,828780544,8346394624,12,12,13,999968768,8126898176
9.7,44867584,4,160989184,16,14,18,830656512,8346394624,16,16,16,1001095168,8126898176
8.1,45334528,3.1,161046528,17,19,16,827654144,8346394624,15,15,15,1000370176,8126898176
6.6,45338624,3,160837632,16,15,17,828010496,8346394624,13,12,13,1000497152,8126898176
7.9,45338624,2.7,160882688,14,15,14,827858944,8346394624,16,15,17,1000325120,8126898176
8.3,45445120,3,160944128,17,19,15,827781120,8346394624,18,18,17,1001484288,8126898176
8.2,45813760,3.2,161120256,18,18,17,828977152,8346394624,12,12,12,1001562112,8126898176
8.7,46182400,3.1,161046528,18,17,18,829112320,8346394624,16,16,16,1001943040,8126898176
7.9,46354432,3.2,161095680,16,16,15,828702720,8346394624,17,17,17,1002119168,8126898176
7.8,46690304,3.4,160886784,18,18,18,829231104,8346394624,14,15,14,1002684416,8126898176
7.1,46796800,3.4,161062912,15,14,16,829915136,8346394624,14,15,14,1002299392,8126898176
8,46833664,3.6,161128448,16,15,17,829489152,8346394624,20,19,20,1002057728,8126898176
8,46907392,4.2,161181696,17,16,18,830939136,8346394624,13,12,13,1003167744,8126898176
8.3,46993408,3.8,161091584,18,16,20,830517248,8346394624,15,16,15,1002246144,8126898176
9.2,46993408,3.4,161013760,17,17,17,830951424,8346394624,19,19,18,1002414080,8126898176
9.7,47083520,4.2,160960512,19,19,19,830562304,8346394624,14,14,14,1002684416,8126898176
11,47869952,4,161259520,18,20,16,831680512,8346394624,16,16,16,1002491904,8126898176
9.4,48250880,3.7,161075200,18,17,18,832086016,8346394624,18,18,19,1003606016,8126898176
9.1,48832512,3.7,160907264,18,17,18,833204224,8346394624,12,12,13,1002438656,8126898176
7.5,49229824,3.5,160997376,17,18,16,832794624,8346394624,15,16,15,1002795008,8126898176
5.9,49049600,3.1,160903168,15,14,16,833003520,8346394624,17,17,17,1002668032,8126898176
6.8,49049600,2.7,160989184,15,16,14,833441792,8346394624,13,13,13,1002782720,8126898176
6.5,49049600,2.7,161153024,15,14,16,833302528,8346394624,14,13,14,1002618880,8126898176
3.3,49049600,2.5,161058816,13,16,10,833052672,8346394624,15,15,16,1003237376,8126898176
0.31,49049600,2.3,161112064,6.1,6.2,6,833241088,8346394624,2.2,2.6,1.8,1002962944,8126898176
0.0099,49049600,1.2,161112064,5.1,4.8,5.4,834035712,8346394624,2.7,2.4,3,1002962944,8126898176
0.0094,49049600,0.23,161112064,4.5,4.2,4.8,833323008,8346394624,2.1,2.3,1.9,1002446848,8126898176
0.009,49049600,0.27,161112064,3.6,3.2,4,833519616,8346394624,3.1,2.9,3.3,1002446848,8126898176
0.011,49049600,0.25,161112064,4.7,4.8,4.6,833486848,8346394624,2.1,2,2.2,1002188800,8126898176
1,48644096,0.23,161206272,3.4,3.6,3.2,832970752,8346394624,3.1,3.1,3.1,1002188800,8126898176
3.9,49045504,0.69,161243136,7.3,7.6,7,832897024,8346394624,3.3,3.3,3.3,1002160128,8126898176
6.9,49549312,2,161038336,13,15,11,838946816,8346394624,15,15,15,1001721856,8126898176
9,47501312,2.8,161206272,21,23,19,834019328,8346394624,15,15,15,1001824256,8126898176
8.8,47501312,2.8,161251328,17,19,15,829136896,8346394624,24,24,23,1003159552,8126898176
7.8,47501312,3,161161216,17,20,14,829771776,8346394624,19,20,19,1002987520,8126898176
9,47525888,3.3,160952320,21,23,18,831537152,8346394624,16,15,17,1003073536,8126898176
10,44974080,4.6,161153024,16,13,19,830554112,8346394624,18,18,17,1003343872,8126898176
8.8,45441024,4.1,161198080,18,20,16,828534784,8346394624,21,21,21,1003679744,8126898176
8.6,45477888,3,161255424,22,24,20,829939712,8346394624,15,15,15,1003237376,8126898176
8.4,45477888,3.1,161157120,17,17,17,828968960,8346394624,20,20,21,1022763008,8126898176
7.2,45477888,2.9,161202176,18,16,19,828841984,8346394624,21,21,20,1022054400,8126898176
8,45592576,3,161124352,19,21,18,829448192,8346394624,15,15,15,1022435328,8126898176
9.1,45887488,3.3,161304576,18,17,19,829575168,8346394624,19,19,19,1018101760,8126898176
9.5,46055424,3.6,161230848,17,15,19,830701568,8346394624,22,23,22,1017884672,8126898176
8.6,46161920,2.9,161259520,23,25,21,830091264,8346394624,15,15,15,1019277312,8126898176
8,46239744,3,161050624,17,19,16,830971904,8346394624,20,19,20,1018052608,8126898176
8.2,46370816,3.5,161103872,18,21,16,831082496,8346394624,22,23,21,1018621952,8126898176
8,46444544,3.4,161288192,19,20,18,830689280,8346394624,16,15,17,1018032128,8126898176
7.6,46448640,4.4,161243136,18,17,19,831025152,8346394624,18,18,18,1018118144,8126898176
9.1,46555136,4.1,161148928,18,17,20,830578688,8346394624,22,23,22,1018408960,8126898176
9.6,46637056,3.2,161202176,24,22,25,831463424,8346394624,15,15,15,1018486784,8126898176
9.4,47304704,3.8,161144832,18,19,18,832319488,8346394624,20,20,19,1018331136,8126898176
10,47906816,4.2,161214464,20,21,18,832405504,8346394624,22,23,22,1018867712,8126898176
8.2,48181248,3.9,160997376,19,23,15,832389120,8346394624,15,14,15,1018953728,8126898176
7.9,48861184,3.3,161042432,20,18,21,832462848,8346394624,20,19,20,1014845440,8126898176
8.2,48640000,3.4,161112064,17,17,16,833318912,8346394624,21,22,21,1015918592,8126898176
6.8,48640000,3.1,161144832,20,22,19,833310720,8346394624,14,14,14,1014992896,8126898176
7.2,48640000,2.7,161193984,18,19,16,834170880,8346394624,19,19,19,1015054336,8126898176
5.6,48640000,2.8,161222656,15,16,14,834052096,8346394624,20,20,20,1015926784,8126898176
2.1,48660480,2.4,161116160,16,15,16,834310144,8346394624,11,10,12,1015005184,8126898176
0.15,48660480,2,161230848,4.2,4.8,3.6,833585152,8346394624,2.7,3,2.4,1014747136,8126898176
0.011,48660480,1.1,161173504,3.6,3.4,3.8,833843200,8346394624,2.5,2.8,2.2,1015521280,8126898176
0.011,48660480,0.26,161173504,6.1,4.8,7.4,833585152,8346394624,2.9,3.4,2.4,1013972992,8126898176
0.0097,48660480,0.22,161173504,3.5,4,3,833302528,8346394624,2.3,2.2,2.4,1013972992,8126898176
0.011,48660480,0.23,161173504,4.2,4.4,4,833327104,8346394624,2.8,2.6,3,1013972992,8126898176
1.2,48664576,0.24,161284096,6.2,5.4,7,823713792,8346394624,2.7,2.8,2.6,1013702656,8126898176
5.1,48357376,0.76,161316864,7.8,8,7.6,823873536,8346394624,4.4,4.6,4.2,1013420032,8126898176
7.9,49225728,2.3,161243136,23,22,24,827469824,8346394624,19,18,19,1014362112,8126898176
7.9,49229824,3,161206272,23,26,20,830693376,8346394624,22,21,23,1014063104,8126898176
8.1,49233920,3,161255424,24,27,20,831361024,8346394624,26,26,27,1015644160,8126898176
10,49233920,3.7,161308672,24,27,22,832892928,8346394624,17,17,17,1016500224,8126898176
10,49233920,4,161243136,20,22,18,833503232,8346394624,22,21,23,1016258560,8126898176
7.2,49233920,4.5,161415168,19,20,19,833957888,8346394624,24,24,25,1016606720,8126898176
8.5,45326336,3.9,161579008,22,23,20,830382080,8346394624,18,19,18,1017139200,8126898176
9,45326336,3.4,161370112,24,26,21,832323584,8346394624,22,22,22,1016958976,8126898176
8,45326336,3.6,161157120,18,19,17,831365120,8346394624,24,25,24,1017434112,8126898176
7.9,45326336,2.9,161189888,22,22,22,832290816,8346394624,20,20,20,1017757696,8126898176
8.5,45346816,3.1,161243136,21,22,20,831356928,8346394624,22,22,22,1017745408,8126898176
9.1,45350912,3.7,161296384,19,19,18,832208896,8346394624,25,24,25,1018822656,8126898176
8.7,45514752,3.6,161210368,22,23,21,831094784,8346394624,20,19,21,1018445824,8126898176
7.2,45522944,3.4,161386496,22,24,21,831774720,8346394624,22,22,22,1018372096,8126898176
7.6,45535232,3.4,161300480,18,17,20,832147456,8346394624,25,25,25,1018200064,8126898176
9.1,45744128,3.4,161218560,22,22,22,832765952,8346394624,21,21,20,1018511360,8126898176
8.5,45895680,3.3,161386496,21,23,20,831807488,8346394624,24,23,25,1018736640,8126898176
8.5,46280704,4,161333248,19,18,20,831938560,8346394624,24,24,24,1018564608,8126898176
9.8,46424064,4.3,161386496,24,26,23,832872448,8346394624,20,20,19,1019363328,8126898176
12,47194112,3.6,161308672,24,24,23,834277376,8346394624,23,24,23,1018810368,8126898176
11,47734784,4.5,161386496,20,22,18,834265088,8346394624,25,26,25,1019654144,8126898176
9.2,47984640,4.1,161427456,24,25,24,835416064,8346394624,21,20,21,1018658816,8126898176
8.8,48783360,3.9,161370112,23,24,22,835784704,8346394624,23,23,23,1018978304,8126898176
8.2,48857088,4.1,161415168,17,21,13,835579904,8346394624,24,24,24,1019281408,8126898176
7.6,48979968,3,161185792,22,22,22,835989504,8346394624,19,19,19,1019850752,8126898176
6.5,48979968,2.6,161214464,20,22,19,836337664,8346394624,22,22,22,1019174912,8126898176
6.4,48979968,3.1,161398784,16,16,17,836476928,8346394624,24,24,24,1019944960,8126898176
4.9,48979968,3.3,161300480,20,21,20,836141056,8346394624,21,21,21,1018707968,8126898176
1.5,48979968,1.9,161312768,12,14,9.6,835604480,8346394624,11,10,12,1018605568,8126898176
0.011,48979968,1.5,161570816,4.4,4.2,4.6,835612672,8346394624,2.8,2.4,3.2,1018605568,8126898176
0.01,48979968,1.1,161447936,4.4,4.2,4.6,835612672,8346394624,2.7,2.7,2.7,1018343424,8126898176
0.0099,48979968,0.27,161361920,5.6,4.2,7,836169728,8346394624,2.3,2.4,2.2,1017569280,8126898176
0.0096,48979968,0.26,161312768,4,5,3,835850240,8346394624,2.7,2.8,2.6,1017569280,8126898176
0.011,48979968,0.28,161226752,4,4.4,3.6,835817472,8346394624,2.3,2,2.6,1017311232,8126898176
1.8,48979968,0.32,161443840,5,4.4,5.6,835321856,8346394624,3.5,3,4,1017098240,8126898176
6.6,48754688,1.3,161370112,8,9,7,836222976,8346394624,4.5,4.1,4.9,1017495552,8126898176
8.2,49188864,2.5,161304576,20,18,21,836284416,8346394624,25,25,25,1017442304,8126898176
8.1,49188864,3.3,161480704,25,24,26,830603264,8346394624,29,29,29,1020526592,8126898176
9.9,49188864,3.6,161398784,22,20,24,835137536,8346394624,24,24,24,1019691008,8126898176
11,49188864,3.6,161447936,23,22,25,833777664,8346394624,27,28,27,1021444096,8126898176
9.4,49188864,3.4,161628160,20,18,21,836653056,8346394624,29,30,28,1022668800,8126898176
9.7,45965312,4.5,161513472,25,25,24,833900544,8346394624,23,23,23,1022705664,8126898176
10,46432256,4.2,161415168,23,20,27,831717376,8346394624,26,26,25,1021431808,8126898176
7.4,46432256,3.1,161464320,21,19,23,831254528,8346394624,28,28,28,1022431232,8126898176
7.3,46456832,3.5,161370112,25,26,24,831991808,8346394624,26,26,26,1022435328,8126898176
7.8,46456832,3.2,161411072,22,18,25,831946752,8346394624,25,25,25,1023000576,8126898176
8.6,46460928,3.2,161587200,19,19,19,832053248,8346394624,28,28,28,1023033344,8126898176
9,46571520,3.8,161513472,27,29,25,832385024,8346394624,25,24,25,1022963712,8126898176
9.4,46575616,3.7,161439744,22,24,21,831778816,8346394624,25,25,25,1023184896,8126898176
9.9,46579712,3.1,161611776,22,20,24,833486848,8346394624,26,26,26,1023205376,8126898176
9.6,46600192,3.5,161406976,26,29,24,833777664,8346394624,25,25,25,1023205376,8126898176
9.1,46604288,3.9,161456128,24,24,23,835260416,8346394624,23,23,23,1023209472,8126898176
7.8,46845952,3.5,161611776,18,19,18,834093056,8346394624,29,29,28,1023008768,8126898176
9.1,46993408,4.2,161488896,25,27,24,833380352,8346394624,24,25,24,1023250432,8126898176
9.8,47095808,4.4,161497088,25,24,26,835366912,8346394624,24,24,24,1022722048,8126898176
10,47366144,3.9,161533952,21,22,21,835362816,8346394624,27,27,28,1022996480,8126898176
10,47579136,4.1,161427456,27,30,24,834457600,8346394624,25,25,25,1022955520,8126898176
8.9,48115712,4.2,161288192,24,20,28,835805184,8346394624,22,23,22,1022783488,8126898176
8.7,48578560,4.1,161214464,20,21,20,835112960,8346394624,28,28,29,1023258624,8126898176
8.8,48967680,3.9,161226752,24,25,24,838402048,8346394624,25,24,25,1022722048,8126898176
8.4,49041408,3.2,161329152,23,26,20,836947968,8346394624,21,20,21,1023840256,8126898176
9,49041408,2.6,161234944,20,20,20,837857280,8346394624,27,27,27,1022783488,8126898176
9.7,49106944,2.8,161202176,26,26,27,837636096,8346394624,24,24,24,1023582208,8126898176
6,49250304,2.8,161226752,22,25,20,838553600,8346394624,19,19,19,1023348736,8126898176
1.5,49250304,1.8,161337344,8.4,5.8,11,838926336,8346394624,11,9.5,12,1023787008,8126898176
0.013,49250304,1.4,161390592,4,4.4,3.6,838062080,8346394624,2.3,2.6,2,1022980096,8126898176
0.011,49250304,1.1,161275904,4.2,3.8,4.6,838053888,8346394624,2.9,2.6,3.2,1023496192,8126898176
0.012,49250304,0.28,161275904,5.1,5.4,4.8,838299648,8346394624,2.3,2.2,2.4,1022205952,8126898176
0.013,49250304,0.27,161144832,4.5,3.6,5.4,838356992,8346394624,2.9,2.8,3,1022201856,8126898176
0.65,49250304,0.26,161144832,3.9,4.6,3.2,838615040,8346394624,8.8,5.8,12,1021661184,8126898176
3.8,48934912,0.54,161243136,8,8.8,7.2,825548800,8346394624,3.9,4,3.8,1021128704,8126898176
8.9,49569792,1.6,161423360,10,11,9,825679872,8346394624,11,11,11,1020837888,8126898176
11,50180096,2.9,161267712,30,30,29,829558784,8346394624,32,32,32,1020706816,8126898176
11,48246784,3.4,161316864,34,35,33,832892928,8346394624,28,28,28,1020887040,8126898176
11,48279552,3.6,161099776,30,29,31,834936832,8346394624,29,29,28,1021706240,8126898176
11,48328704,3.9,161345536,21,19,23,838746112,8346394624,32,32,31,1024106496,8126898176
10,48328704,3.4,161267712,29,28,30,836096000,8346394624,29,28,31,1023852544,8126898176
9.2,42934272,4.2,161169408,26,29,24,829849600,8346394624,25,26,25,1024516096,8126898176
11,43442176,4.5,161210368,20,20,21,830357504,8346394624,31,30,31,1025409024,8126898176
10,43442176,3.1,161255424,29,29,29,831012864,8346394624,27,28,27,1028616192,8126898176
8.2,43606016,3.2,161067008,25,20,29,832221184,8346394624,25,25,24,1028636672,8126898176
8.1,43606016,3.7,161116160,20,20,19,832110592,8346394624,32,32,33,1026928640,8126898176
8.6,43606016,3.5,161292288,26,27,26,834875392,8346394624,30,31,30,1047728128,8126898176
8.7,43606016,3.4,161222656,27,27,26,835702784,8346394624,25,25,25,1046990848,8126898176
9.4,43921408,3.6,161128448,20,21,20,835612672,8346394624,33,33,33,1046454272,8126898176
9,44109824,3.5,161042432,28,27,30,836636672,8346394624,29,29,29,1047478272,8126898176
9.4,44519424,3.4,160956416,26,26,26,836673536,8346394624,25,24,26,1036636160,8126898176
8.4,44941312,3.9,161013760,20,20,20,837271552,8346394624,33,33,32,1036328960,8126898176
8.1,45371392,3.5,161050624,26,30,22,837885952,8346394624,29,29,29,1036558336,8126898176
