"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","Avg Host CPU Usage","Host CPU 0 Usage","Host CPU 1 Usage","Host Mem Usage","Host Mem Total"
2022-01-13 00:15:50,0.14,49983488,0.40,164741120,3.9,3.6,4.2,1124265984,8346394624
2022-01-13 00:15:55,0.013,49983488,0.38,164651008,4.0,3.8,4.2,1123225600,8346394624
2022-01-13 00:16:00,0.012,49983488,0.34,164741120,3.8,3.4,4.2,1122967552,8346394624
2022-01-13 00:16:05,0.012,49983488,1.3,164777984,7.1,7.1,7.1,1123999744,8346394624
2022-01-13 00:16:10,0.012,49983488,1.3,164741120,3.7,3.1,4.3,1124515840,8346394624
2022-01-13 00:16:15,0.012,49983488,0.34,164651008,4.1,4.0,4.2,1123287040,8346394624
2022-01-13 00:16:20,0.013,49983488,0.39,164651008,3.3,3.7,2.9,1123299328,8346394624
2022-01-13 00:16:25,1.3,49766400,1.4,164675584,8.7,8.9,8.5,1122443264,8346394624
2022-01-13 00:16:30,7.3,50769920,3.0,164737024,23,23,22,1123831808,8346394624
2022-01-13 00:16:35,11,51056640,5.4,164937728,36,36,36,1128128512,8346394624
2022-01-13 00:16:40,12,51056640,6.4,164872192,30,31,29,1127632896,8346394624
2022-01-13 00:16:45,11,51056640,6.4,164818944,38,39,37,1127899136,8346394624
2022-01-13 00:16:50,11,46624768,6.4,164872192,36,37,36,1119879168,8346394624
2022-01-13 00:16:55,12,46653440,6.1,164810752,29,31,28,1119514624,8346394624
2022-01-13 00:17:00,11,46682112,5.8,164876288,35,35,34,1120145408,8346394624
2022-01-13 00:17:05,12,46919680,6.7,164896768,39,41,36,1120776192,8346394624
2022-01-13 00:17:10,11,47165440,7.4,164843520,30,30,29,1120497664,8346394624
2022-01-13 00:17:15,11,47267840,6.3,164900864,37,37,36,1123545088,8346394624
2022-01-13 00:17:20,12,47271936,5.9,164962304,35,38,33,1123393536,8346394624
2022-01-13 00:17:25,9.7,47333376,5.7,165019648,30,32,28,1124352000,8346394624
2022-01-13 00:17:30,9.1,47468544,6.4,164962304,33,34,32,1124921344,8346394624
2022-01-13 00:17:35,12,47349760,6.2,164888576,37,39,36,1124589568,8346394624
2022-01-13 00:17:40,13,47390720,6.1,164831232,31,32,31,1124368384,8346394624
2022-01-13 00:17:45,13,48386048,7.0,165036032,37,39,35,1125126144,8346394624
2022-01-13 00:17:50,13,48816128,6.6,164839424,39,40,38,1126215680,8346394624
2022-01-13 00:17:55,12,49369088,6.9,164786176,30,31,29,1126801408,8346394624
2022-01-13 00:18:00,10,49729536,6.2,164843520,32,33,31,1127251968,8346394624
2022-01-13 00:18:05,10.0,49770496,6.3,164806656,37,38,36,1127960576,8346394624
2022-01-13 00:18:10,11,49770496,6.4,164859904,29,31,27,1129021440,8346394624
2022-01-13 00:18:15,10,49770496,5.8,164921344,31,30,32,1128652800,8346394624
2022-01-13 00:18:20,10,49770496,5.8,164843520,36,37,34,1127952384,8346394624
2022-01-13 00:18:25,11,49864704,4.9,164892672,27,29,25,1128439808,8346394624
2022-01-13 00:18:30,11,49885184,4.9,164954112,32,33,32,1128525824,8346394624
2022-01-13 00:18:35,11,50352128,6.5,164904960,39,39,39,1129525248,8346394624
2022-01-13 00:18:40,12,50561024,6.7,164823040,29,31,28,1129529344,8346394624
2022-01-13 00:18:45,11,50561024,5.4,164880384,31,32,30,1129910272,8346394624
2022-01-13 00:18:50,8.5,50561024,4.9,164913152,32,32,31,1130389504,8346394624
2022-01-13 00:18:55,5.0,50561024,3.0,164794368,14,15,14,1131003904,8346394624
2022-01-13 00:19:00,0.73,50561024,0.95,164892672,3.7,3.0,4.4,1130856448,8346394624
2022-01-13 00:19:05,0.015,50561024,1.4,164917248,7.1,6.8,7.4,1130872832,8346394624
2022-01-13 00:19:10,0.016,50561024,1.4,164921344,3.8,3.2,4.4,1130913792,8346394624
2022-01-13 00:19:15,0.016,50561024,0.40,164831232,4.1,4.2,4.0,1130459136,8346394624
2022-01-13 00:19:20,0.015,50561024,0.39,164925440,3.9,4.4,3.4,1129967616,8346394624
2022-01-13 00:19:25,0.016,50561024,0.37,164831232,4.3,4.4,4.2,1129713664,8346394624
2022-01-13 00:19:30,0.014,50561024,0.36,164925440,3.6,4.2,3.0,1129459712,8346394624
2022-01-13 00:19:35,0.74,50040832,0.50,164839424,8.3,7.6,9.0,1127473152,8346394624
2022-01-13 00:19:40,4.4,51802112,1.9,164864000,15,15,15,1121615872,8346394624
2022-01-13 00:19:45,10,51806208,4.8,164798464,42,43,41,1124339712,8346394624
2022-01-13 00:19:50,12,51806208,6.8,164864000,45,47,43,1125928960,8346394624
2022-01-13 00:19:55,13,51806208,7.2,164937728,50,52,48,1125982208,8346394624
2022-01-13 00:20:00,13,46829568,6.6,164864000,38,39,37,1122435072,8346394624
2022-01-13 00:20:05,13,46845952,5.8,165052416,47,48,47,1125658624,8346394624
2022-01-13 00:20:10,12,46845952,8.6,164847616,48,48,48,1125945344,8346394624
2022-01-13 00:20:15,11,46845952,7.9,164892672,36,37,35,1125142528,8346394624
2022-01-13 00:20:20,10,46845952,5.5,164827136,42,43,40,1125646336,8346394624
2022-01-13 00:20:25,11,46845952,6.2,164888576,46,48,45,1128673280,8346394624
2022-01-13 00:20:30,13,46845952,6.1,164818944,36,37,35,1128636416,8346394624
2022-01-13 00:20:35,11,46845952,7.0,165027840,44,44,43,1130422272,8346394624
2022-01-13 00:20:40,12,46850048,6.8,164958208,46,48,45,1130016768,8346394624
2022-01-13 00:20:45,12,46993408,5.6,165007360,35,36,34,1129410560,8346394624
2022-01-13 00:20:50,10,47181824,6.2,164818944,43,42,43,1130946560,8346394624
2022-01-13 00:20:55,13,47693824,7.1,164896768,48,49,46,1132707840,8346394624
2022-01-13 00:21:00,14,48447488,7.5,164843520,39,41,38,1133940736,8346394624
2022-01-13 00:21:05,15,49242112,7.1,164909056,45,45,44,1142050816,8346394624
2022-01-13 00:21:10,14,49573888,8.7,165076992,48,48,47,1136836608,8346394624
2022-01-13 00:21:15,9.7,49573888,7.5,164986880,33,33,33,1136246784,8346394624
2022-01-13 00:21:20,9.3,49782784,5.0,164921344,38,40,37,1137995776,8346394624
2022-01-13 00:21:25,10,49786880,5.7,164966400,43,44,41,1138180096,8346394624
2022-01-13 00:21:30,8.9,49979392,5.3,164888576,36,36,36,1138556928,8346394624
2022-01-13 00:21:35,11,50081792,5.6,164950016,39,41,38,1139957760,8346394624
2022-01-13 00:21:40,11,50212864,5.9,164999168,45,46,44,1141567488,8346394624
2022-01-13 00:21:45,9.8,50348032,5.5,164929536,36,37,35,1141354496,8346394624
2022-01-13 00:21:50,12,50249728,5.7,164859904,41,42,40,1142710272,8346394624
2022-01-13 00:21:55,12,50253824,6.0,165048320,41,42,39,1142325248,8346394624
2022-01-13 00:22:00,9.9,50356224,5.6,164962304,37,38,37,1142177792,8346394624
2022-01-13 00:22:05,6.2,50401280,4.3,164839424,33,33,33,1142587392,8346394624
2022-01-13 00:22:10,2.3,50401280,2.9,164999168,8.2,7.4,9.0,1144344576,8346394624
2022-01-13 00:22:15,0.051,50401280,1.4,164888576,3.7,4.0,3.4,1142984704,8346394624
2022-01-13 00:22:20,0.015,50401280,0.33,164999168,4.1,4.0,4.2,1142542336,8346394624
2022-01-13 00:22:25,0.015,50401280,0.33,164888576,3.6,3.2,4.0,1142259712,8346394624
2022-01-13 00:22:30,0.013,50401280,0.34,164868096,4.5,4.6,4.4,1142075392,8346394624
2022-01-13 00:22:35,0.014,50401280,0.34,164868096,3.3,2.8,3.8,1141563392,8346394624
2022-01-13 00:22:40,0.014,50401280,0.37,164868096,6.3,6.6,6.0,1141547008,8346394624
2022-01-13 00:22:45,0.013,50401280,0.31,164868096,3.6,3.8,3.4,1141473280,8346394624
2022-01-13 00:22:50,2.0,51179520,1.0,164724736,11,11,11,1142124544,8346394624
2022-01-13 00:22:55,7.3,51847168,4.2,164765696,39,40,38,1140592640,8346394624
2022-01-13 00:23:00,11,51847168,6.4,164769792,41,43,39,1140846592,8346394624
2022-01-13 00:23:05,13,51851264,8.3,164913152,47,48,45,1141764096,8346394624
2022-01-13 00:23:10,14,46403584,8.3,164667392,58,60,57,1148522496,8346394624
2022-01-13 00:23:15,13,46915584,6.4,164671488,48,49,47,1151188992,8346394624
2022-01-13 00:23:20,11,46915584,6.1,164544512,45,46,45,1153527808,8346394624
2022-01-13 00:23:25,11,46915584,5.4,164724736,50,51,49,1158057984,8346394624
2022-01-13 00:23:30,11,46915584,6.2,164544512,46,47,46,1161703424,8346394624
2022-01-13 00:23:35,11,46915584,6.0,164716544,42,43,41,1165381632,8346394624
2022-01-13 00:23:40,12,46915584,6.3,164519936,57,59,54,1165180928,8346394624
2022-01-13 00:23:45,12,46915584,6.9,164429824,48,51,46,1153597440,8346394624
2022-01-13 00:23:50,12,46915584,6.2,164556800,41,43,39,1153433600,8346394624
2022-01-13 00:23:55,11,46653440,6.9,164503552,54,56,52,1149390848,8346394624
2022-01-13 00:24:00,12,46620672,6.7,163766272,47,48,46,1148735488,8346394624
2022-01-13 00:24:05,13,47300608,6.1,163827712,46,47,44,1147097088,8346394624
2022-01-13 00:24:10,13,47865856,8.8,163774464,65,66,64,1148739584,8346394624
2022-01-13 00:24:15,14,48672768,10.0,163991552,54,55,52,1149173760,8346394624
2022-01-13 00:24:20,14,49078272,7.3,163930112,43,44,42,1150066688,8346394624
2022-01-13 00:24:25,12,49360896,5.9,164110336,55,56,54,1150902272,8346394624
2022-01-13 00:24:30,9.2,49360896,5.5,163766272,47,48,46,1150480384,8346394624
2022-01-13 00:24:35,9.1,49360896,6.0,163827712,42,44,40,1151344640,8346394624
2022-01-13 00:24:40,10,49360896,5.8,163880960,57,60,55,1153806336,8346394624
2022-01-13 00:24:45,11,49360896,5.4,163930112,48,50,46,1153449984,8346394624
2022-01-13 00:24:50,11,49360896,5.8,163930112,41,42,39,1151877120,8346394624
2022-01-13 00:24:55,10,49360896,6.5,164057088,52,54,50,1153187840,8346394624
2022-01-13 00:25:00,11,49360896,6.6,164167680,50,52,49,1153536000,8346394624
2022-01-13 00:25:05,11,49545216,6.5,164106240,42,43,41,1152950272,8346394624
2022-01-13 00:25:10,12,49721344,7.9,164622336,57,59,54,1155457024,8346394624
2022-01-13 00:25:15,9.2,49827840,6.6,164528128,48,51,45,1154183168,8346394624
2022-01-13 00:25:20,3.6,49827840,2.6,164622336,15,14,15,1153896448,8346394624
2022-01-13 00:25:25,0.37,49827840,0.71,164540416,4.3,4.0,4.6,1153556480,8346394624
2022-01-13 00:25:30,0.013,49827840,0.36,164540416,3.7,3.2,4.2,1153081344,8346394624
2022-01-13 00:25:35,0.013,49827840,0.40,164540416,3.9,3.6,4.2,1152667648,8346394624
2022-01-13 00:25:40,0.013,49827840,0.38,164626432,5.1,5.6,4.6,1153114112,8346394624
2022-01-13 00:25:45,0.012,49827840,0.35,164540416,4.3,3.8,4.8,1152327680,8346394624
2022-01-13 00:25:50,0.014,49827840,0.37,164626432,3.7,4.0,3.4,1152016384,8346394624
2022-01-13 00:25:55,0.013,49827840,0.39,164540416,4.2,4.0,4.4,1151492096,8346394624
2022-01-13 00:26:00,0.94,49442816,1.0,164417536,6.5,6.6,6.4,1150283776,8346394624
2022-01-13 00:26:05,5.7,49442816,3.0,164589568,18,18,19,1138626560,8346394624
2022-01-13 00:26:10,11,49913856,6.6,164515840,68,69,67,1146109952,8346394624
2022-01-13 00:26:15,13,49913856,7.8,164577280,73,75,71,1146343424,8346394624
2022-01-13 00:26:20,13,49913856,7.4,164659200,57,58,56,1149648896,8346394624
2022-01-13 00:26:25,14,48611328,7.2,164458496,57,59,55,1149636608,8346394624
2022-01-13 00:26:30,13,48611328,6.8,164528128,62,65,59,1152229376,8346394624
2022-01-13 00:26:35,11,48611328,6.7,164585472,54,56,53,1152331776,8346394624
2022-01-13 00:26:40,11,48717824,6.2,164511744,60,62,58,1155518464,8346394624
2022-01-13 00:26:45,12,48836608,5.9,164564992,66,67,64,1156341760,8346394624
2022-01-13 00:26:50,11,48881664,6.3,164495360,56,58,54,1155489792,8346394624
2022-01-13 00:26:55,12,49049600,7.2,164569088,53,53,52,1156362240,8346394624
2022-01-13 00:27:00,13,49455104,6.4,164638720,63,64,62,1155383296,8346394624
2022-01-13 00:27:05,12,49602560,6.4,164433920,55,56,53,1154863104,8346394624
2022-01-13 00:27:10,12,49725440,8.5,164667392,54,56,53,1156554752,8346394624
2022-01-13 00:27:15,12,49889280,8.9,164749312,64,66,61,1158320128,8346394624
2022-01-13 00:27:20,13,49897472,7.6,164814848,57,59,56,1157689344,8346394624
2022-01-13 00:27:25,14,49897472,7.1,164626432,55,57,53,1158795264,8346394624
2022-01-13 00:27:30,14,49897472,7.0,164700160,65,68,63,1160519680,8346394624
2022-01-13 00:27:35,14,50151424,6.5,164761600,56,58,54,1159061504,8346394624
2022-01-13 00:27:40,10,50151424,5.7,164818944,49,50,49,1160265728,8346394624
2022-01-13 00:27:45,8.2,50151424,5.9,164618240,62,65,59,1160351744,8346394624
2022-01-13 00:27:50,11,50151424,5.9,164667392,56,57,55,1161076736,8346394624
2022-01-13 00:27:55,12,50151424,5.3,164724736,49,51,46,1160294400,8346394624
2022-01-13 00:28:00,9.4,50212864,5.8,164651008,61,64,58,1162461184,8346394624
2022-01-13 00:28:05,9.4,50216960,5.9,164704256,55,58,53,1164238848,8346394624
2022-01-13 00:28:10,12,50495488,7.7,164737024,55,57,53,1170067456,8346394624
2022-01-13 00:28:15,12,50565120,8.5,164675584,61,62,59,1176961024,8346394624
2022-01-13 00:28:20,12,50737152,6.6,164732928,55,55,55,1170321408,8346394624
2022-01-13 00:28:25,10,50905088,5.3,164773888,48,48,47,1176973312,8346394624
2022-01-13 00:28:30,6.6,51093504,4.0,164798464,45,47,44,1177677824,8346394624
2022-01-13 00:28:35,2.5,51093504,1.9,164798464,4.0,4.0,4.0,1177350144,8346394624
2022-01-13 00:28:40,0.013,51093504,0.32,164798464,5.9,4.8,7.0,1177722880,8346394624
2022-01-13 00:28:45,0.012,51093504,0.38,164798464,3.9,4.2,3.6,1176952832,8346394624
2022-01-13 00:28:50,0.012,51093504,0.44,164896768,4.4,4.6,4.2,1176719360,8346394624
2022-01-13 00:28:55,0.012,51093504,0.38,164798464,3.9,4.2,3.6,1176330240,8346394624
2022-01-13 00:29:00,0.012,51093504,0.36,164896768,4.0,3.8,4.2,1175347200,8346394624
2022-01-13 00:29:05,0.012,51093504,0.40,164798464,4.0,3.8,4.2,1175179264,8346394624
2022-01-13 00:29:10,0.029,51093504,1.6,165072896,7.8,5.4,10,1175269376,8346394624
2022-01-13 00:29:15,3.8,52289536,3.0,165109760,11,11,12,1173954560,8346394624
2022-01-13 00:29:20,8.6,52695040,4.4,164728832,53,54,51,1170194432,8346394624
2022-01-13 00:29:25,11,52715520,6.5,164757504,53,54,52,1171267584,8346394624
2022-01-13 00:29:30,12,52715520,6.7,164753408,70,72,69,1175293952,8346394624
2022-01-13 00:29:35,15,47276032,6.8,164651008,69,72,66,1175580672,8346394624
2022-01-13 00:29:40,15,47767552,6.8,164798464,55,57,52,1179725824,8346394624
2022-01-13 00:29:45,12,47767552,6.8,164700160,63,64,62,1188048896,8346394624
2022-01-13 00:29:50,12,47767552,6.2,164622336,67,69,66,1195622400,8346394624
2022-01-13 00:29:55,12,47906816,6.5,164679680,51,53,50,1200746496,8346394624
2022-01-13 00:30:00,12,48103424,6.9,164614144,64,66,61,1211781120,8346394624
2022-01-13 00:30:05,11,48107520,6.3,163762176,70,73,67,1225617408,8346394624
2022-01-13 00:30:10,12,48111616,8.6,164024320,61,63,59,1231097856,8346394624
2022-01-13 00:30:15,13,48119808,8.7,164085760,64,65,63,1230901248,8346394624
2022-01-13 00:30:20,14,48128000,6.6,163880960,68,71,65,1237426176,8346394624
2022-01-13 00:30:25,14,48136192,7.4,163966976,54,57,52,1241788416,8346394624
2022-01-13 00:30:30,13,48480256,7.7,164024320,66,68,63,1253289984,8346394624
2022-01-13 00:30:35,14,48611328,8.1,164118528,73,74,71,1191718912,8346394624
2022-01-13 00:30:40,15,49369088,8.3,164065280,61,63,58,1191841792,8346394624
2022-01-13 00:30:45,13,49815552,6.4,163979264,62,64,60,1192456192,8346394624
2022-01-13 00:30:50,10,49971200,5.5,164036608,68,70,66,1192742912,8346394624
2022-01-13 00:30:55,9.7,49971200,6.1,164093952,56,58,53,1180684288,8346394624
2022-01-13 00:31:00,10,49999872,5.9,164016128,61,63,58,1176911872,8346394624
2022-01-13 00:31:05,11,50171904,5.3,163926016,68,71,66,1176440832,8346394624
2022-01-13 00:31:10,11,50245632,8.1,164524032,64,66,63,1177300992,8346394624
2022-01-13 00:31:15,10,50249728,8.0,164306944,60,61,58,1178361856,8346394624
2022-01-13 00:31:20,10,50507776,5.9,164233216,70,73,67,1187299328,8346394624
2022-01-13 00:31:25,13,50610176,7.3,164306944,58,61,56,1183264768,8346394624
2022-01-13 00:31:30,12,50896896,6.4,164356096,60,62,58,1184808960,8346394624
2022-01-13 00:31:35,11,50831360,6.4,164298752,65,68,63,1184079872,8346394624
2022-01-13 00:31:40,8.7,50831360,5.7,164458496,53,55,50,1184448512,8346394624
2022-01-13 00:31:45,2.9,50831360,2.0,164331520,20,22,18,1187131392,8346394624
2022-01-13 00:31:50,0.35,50831360,0.44,164327424,4.7,4.4,5,1187643392,8346394624
2022-01-13 00:31:55,0.013,50831360,0.42,164327424,3.3,3.6,3.0,1187643392,8346394624
2022-01-13 00:32:00,0.012,50831360,0.35,164458496,4.2,3.8,4.6,1187377152,8346394624
2022-01-13 00:32:05,0.012,50831360,0.36,164343808,3.4,3.8,3.0,1187287040,8346394624
2022-01-13 00:32:10,0.011,50831360,1.5,164581376,5.7,5.2,6.2,1187045376,8346394624
2022-01-13 00:32:15,0.012,50831360,1.5,164413440,5.5,4.2,6.8,1187389440,8346394624
2022-01-13 00:32:20,0.013,50831360,0.34,164528128,4.1,3.6,4.6,1187229696,8346394624
2022-01-13 00:32:25,0.013,50831360,0.33,164413440,3.5,3.2,3.8,1186877440,8346394624
2022-01-13 00:32:30,0.011,50831360,0.31,164528128,4.3,3.6,5,1185476608,8346394624
2022-01-13 00:32:35,0.011,50831360,0.35,164413440,3.5,3.6,3.4,1184649216,8346394624
2022-01-13 00:32:40,0.012,50831360,0.39,164413440,7.0,6.6,7.4,1157025792,8346394624
2022-01-13 00:32:45,0.011,50831360,0.35,164413440,5.3,5.4,5.2,1156186112,8346394624
2022-01-13 00:32:50,0.013,50831360,0.35,164528128,4.6,4.8,4.4,1156444160,8346394624
2022-01-13 00:32:55,0.013,50831360,0.34,164421632,3.5,3.6,3.4,1156460544,8346394624
2022-01-13 00:33:00,0.012,50831360,0.34,164536320,4.4,4.2,4.6,1155940352,8346394624
2022-01-13 00:33:05,2.9,50466816,1.5,164581376,8.8,11,6.6,1156308992,8346394624
2022-01-13 00:33:10,8.2,51048448,6.4,164409344,25,26,24,1155121152,8346394624
2022-01-13 00:33:15,15,51376128,7.8,164462592,38,40,37,1155178496,8346394624
2022-01-13 00:33:20,18,48078848,8.6,164466688,32,32,32,1153486848,8346394624
2022-01-13 00:33:25,19,48209920,9.9,164417536,33,33,32,1153425408,8346394624
2022-01-13 00:33:30,16,48201728,7.4,164499456,33,35,32,1151860736,8346394624
2022-01-13 00:33:35,14,48459776,7.9,164462592,31,31,31,1151143936,8346394624
2022-01-13 00:33:40,16,48381952,9.1,164564992,33,37,29,1150881792,8346394624
2022-01-13 00:33:45,18,48484352,8.9,164384768,34,35,32,1151209472,8346394624
2022-01-13 00:33:50,17,48611328,8.3,164474880,31,33,30,1151385600,8346394624
2022-01-13 00:33:55,17,48734208,8.5,164577280,35,35,35,1150107648,8346394624
2022-01-13 00:34:00,19,49700864,9.8,164429824,39,39,38,1144881152,8346394624
2022-01-13 00:34:05,18,50331648,10,164663296,34,33,35,1143504896,8346394624
2022-01-13 00:34:10,17,50348032,10,164573184,33,35,31,1144078336,8346394624
2022-01-13 00:34:15,15,50532352,9.7,164544512,33,34,32,1144717312,8346394624
2022-01-13 00:34:20,16,50831360,7.9,164634624,31,31,31,1143963648,8346394624
2022-01-13 00:34:25,17,51269632,7.2,164577280,27,29,25,1143697408,8346394624
2022-01-13 00:34:30,16,52088832,8.5,164548608,34,34,33,1143926784,8346394624
2022-01-13 00:34:35,17,52428800,9.5,164581376,32,30,33,1145655296,8346394624
2022-01-13 00:34:40,15,53174272,7.4,164470784,28,29,27,1145683968,8346394624
2022-01-13 00:34:45,14,53612544,7.8,164511744,36,38,35,1146728448,8346394624
2022-01-13 00:34:50,18,54415360,9.1,164319232,34,35,34,1146822656,8346394624
2022-01-13 00:34:55,20,54702080,9.2,164438016,28,30,26,1146949632,8346394624
2022-01-13 00:35:00,17,52162560,8.8,164327424,34,35,32,1145118720,8346394624
2022-01-13 00:35:05,16,52162560,8.2,164405248,31,31,31,1144324096,8346394624
2022-01-13 00:35:10,14,52170752,9.5,164405248,29,32,27,1143586816,8346394624
2022-01-13 00:35:15,13,52170752,8.5,164347904,32,35,29,1144311808,8346394624
2022-01-13 00:35:20,14,52170752,8.2,164196352,30,29,30,1144111104,8346394624
2022-01-13 00:35:25,16,52170752,8.2,164274176,27,29,25,1143971840,8346394624
2022-01-13 00:35:30,15,52207616,7.3,164220928,30,31,30,1143857152,8346394624
2022-01-13 00:35:35,9.9,52207616,5.9,163962880,18,18,18,1144160256,8346394624
2022-01-13 00:35:40,2.5,52207616,2.3,163926016,3.9,4.4,3.4,1144160256,8346394624
2022-01-13 00:35:45,0.014,52207616,0.37,163835904,5.2,5.4,5,1144901632,8346394624
2022-01-13 00:35:50,0.013,52207616,0.37,163926016,4.3,4.8,3.8,1144385536,8346394624
2022-01-13 00:35:55,0.012,52207616,0.38,163835904,3.8,3.6,4.0,1144643584,8346394624
2022-01-13 00:36:00,0.011,52207616,0.38,163926016,4.0,4.2,3.8,1142026240,8346394624
2022-01-13 00:36:05,0.011,52207616,0.37,163835904,3.8,3.6,4.0,1141305344,8346394624
2022-01-13 00:36:10,0.012,52207616,1.7,163909632,5.8,5,6.6,1140994048,8346394624
2022-01-13 00:36:15,0.029,52207616,1.7,163909632,5.7,7.2,4.2,1142013952,8346394624
2022-01-13 00:36:20,3.7,52527104,2.5,163840000,13,13,12,1140736000,8346394624
2022-01-13 00:36:25,9.8,53420032,6.6,163921920,35,35,35,1145462784,8346394624
2022-01-13 00:36:30,17,53440512,8.2,163885056,35,37,34,1147228160,8346394624
2022-01-13 00:36:35,19,48738304,8.4,163979264,44,46,42,1140203520,8346394624
2022-01-13 00:36:40,18,48644096,8.6,163794944,39,42,37,1140195328,8346394624
2022-01-13 00:36:45,17,48603136,8.2,163880960,39,42,37,1138688000,8346394624
2022-01-13 00:36:50,17,48603136,8.0,163840000,39,38,40,1138102272,8346394624
2022-01-13 00:36:55,17,48603136,9.5,163958784,39,41,37,1139294208,8346394624
2022-01-13 00:37:00,16,48607232,9.8,164065280,39,40,38,1139486720,8346394624
2022-01-13 00:37:05,16,48611328,8.7,163901440,38,38,38,1139929088,8346394624
2022-01-13 00:37:10,19,49188864,9.0,163872768,50,50,51,1141567488,8346394624
2022-01-13 00:37:15,20,50163712,12,164085760,43,45,42,1144082432,8346394624
2022-01-13 00:37:20,16,50819072,12,164192256,38,40,36,1145090048,8346394624
2022-01-13 00:37:25,16,51077120,8.3,164130816,38,39,36,1145384960,8346394624
2022-01-13 00:37:30,15,51146752,6.8,164229120,36,37,35,1145565184,8346394624
2022-01-13 00:37:35,13,51412992,7.4,164179968,36,34,37,1146646528,8346394624
2022-01-13 00:37:40,15,51412992,7.9,164253696,40,42,38,1147514880,8346394624
2022-01-13 00:37:45,17,51609600,8.0,164343808,39,40,38,1147076608,8346394624
2022-01-13 00:37:50,16,51671040,7.8,164171776,36,37,36,1148055552,8346394624
2022-01-13 00:37:55,14,51691520,8.1,164134912,39,39,39,1148194816,8346394624
2022-01-13 00:38:00,17,51716096,8.9,164102144,41,42,39,1149267968,8346394624
2022-01-13 00:38:05,18,51748864,10,164343808,37,39,35,1148780544,8346394624
2022-01-13 00:38:10,16,51830784,11,164331520,44,45,43,1147400192,8346394624
2022-01-13 00:38:15,16,51879936,9.9,164171776,42,42,42,1148575744,8346394624
2022-01-13 00:38:20,16,51879936,8.5,164257792,34,35,32,1148669952,8346394624
2022-01-13 00:38:25,16,51879936,7.5,164196352,41,40,41,1148723200,8346394624
2022-01-13 00:38:30,14,51879936,7.5,164425728,39,41,37,1148792832,8346394624
2022-01-13 00:38:35,14,51904512,8.7,164253696,33,34,33,1148665856,8346394624
2022-01-13 00:38:40,16,51982336,9.0,164134912,42,43,41,1149648896,8346394624
2022-01-13 00:38:45,15,52129792,7.4,164290560,34,35,33,1150558208,8346394624
2022-01-13 00:38:50,8.2,52219904,4.0,164241408,22,22,21,1149915136,8346394624
2022-01-13 00:38:55,1.9,52219904,1.3,164151296,3.5,3.0,4.0,1150939136,8346394624
2022-01-13 00:39:00,0.012,52219904,0.38,164245504,4.5,4.8,4.2,1149485056,8346394624
2022-01-13 00:39:05,0.012,52219904,0.39,164151296,3.5,3.6,3.4,1149210624,8346394624
2022-01-13 00:39:10,0.012,52219904,1.9,164352000,4.4,4.4,4.4,1149014016,8346394624
2022-01-13 00:39:15,0.012,52219904,1.9,164171776,7.3,6.6,8.0,1149526016,8346394624
2022-01-13 00:39:20,0.014,52219904,0.41,164265984,4.3,3.4,5.2,1149014016,8346394624
2022-01-13 00:39:25,0.015,52219904,0.40,164171776,3.5,3.8,3.2,1149014016,8346394624
2022-01-13 00:39:30,0.63,52219904,0.93,164151296,6.2,6.2,6.2,1148477440,8346394624
2022-01-13 00:39:35,5.7,52563968,3.3,164139008,15,14,17,1147949056,8346394624
2022-01-13 00:39:40,14,52563968,6.7,164425728,41,42,41,1150312448,8346394624
2022-01-13 00:39:45,18,47775744,9.6,164073472,52,52,52,1146609664,8346394624
2022-01-13 00:39:50,20,48271360,10,164093952,52,53,52,1143816192,8346394624
2022-01-13 00:39:55,17,48431104,8.9,164184064,40,42,39,1143566336,8346394624
2022-01-13 00:40:00,15,48578560,8.3,164147200,46,46,45,1144676352,8346394624
2022-01-13 00:40:05,16,48586752,8.9,163696640,53,54,52,1145810944,8346394624
2022-01-13 00:40:10,20,48787456,9.7,163667968,48,48,47,1145327616,8346394624
2022-01-13 00:40:15,20,48816128,11,163819520,52,54,51,1146880000,8346394624
2022-01-13 00:40:20,16,48824320,10,163778560,51,53,49,1146810368,8346394624
2022-01-13 00:40:25,18,48979968,10.0,164024320,48,50,46,1147879424,8346394624
2022-01-13 00:40:30,21,49983488,11,163749888,52,53,51,1162620928,8346394624
2022-01-13 00:40:35,19,50749440,9.6,163696640,50,52,48,1163001856,8346394624
2022-01-13 00:40:40,14,50872320,8.6,163926016,41,44,38,1163321344,8346394624
2022-01-13 00:40:45,14,51146752,8.4,163876864,48,50,46,1163849728,8346394624
2022-01-13 00:40:50,15,51183616,7.1,163803136,45,47,44,1164292096,8346394624
2022-01-13 00:40:55,13,51429376,8.3,163786752,42,43,41,1158955008,8346394624
2022-01-13 00:41:00,16,51634176,9.8,163889152,46,48,45,1160323072,8346394624
2022-01-13 00:41:05,17,51822592,7.8,163815424,50,53,47,1161924608,8346394624
2022-01-13 00:41:10,16,52015104,8.3,163794944,45,46,44,1161617408,8346394624
2022-01-13 00:41:15,18,52162560,12,164143104,51,52,50,1163567104,8346394624
2022-01-13 00:41:20,17,52645888,12,164007936,49,50,48,1164017664,8346394624
2022-01-13 00:41:25,16,53084160,9.2,164089856,42,43,41,1165127680,8346394624
