Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
15,51699712,5.4,202985472,26,29,24,842002432,8346394624,28,27,29,996548608,8126898176
9.1,51736576,4.7,203051008,27,27,26,842547200,8346394624,21,21,21,998055936,8126898176
2.8,51736576,3,202821632,16,16,17,842477568,8346394624,15,15,15,996962304,8126898176
0.0074,51736576,1.1,202821632,4.2,4.4,4,842743808,8346394624,2.9,2.6,3.2,996704256,8126898176
0.011,51736576,0.23,202911744,3.8,3.6,4,842743808,8346394624,2.1,2.2,2,996704256,8126898176
0.011,51736576,0.25,202821632,4,4.6,3.4,842485760,8346394624,3,3.4,2.6,997220352,8126898176
0.01,51736576,0.27,202821632,4.5,4.8,4.2,842477568,8346394624,2.6,2.6,2.6,995930112,8126898176
0.011,51736576,0.25,202821632,3.5,3,4,842477568,8346394624,2.8,2.6,3,995672064,8126898176
0.011,51736576,0.26,202911744,6.3,7.6,5,842731520,8346394624,3.7,4.8,2.6,995549184,8126898176
0.015,51736576,1.2,202698752,4.1,3.6,4.6,842731520,8346394624,2.9,3,2.8,994775040,8126898176
0.0097,51736576,1.2,202788864,4.1,3.6,4.6,842731520,8346394624,2.4,2.6,2.2,994516992,8126898176
0.0095,51736576,0.24,202706944,4.3,4.2,4.4,842727424,8346394624,3,2.8,3.2,994258944,8126898176
0.0095,51736576,0.25,202706944,4.2,4.2,4.2,842719232,8346394624,2.4,2.6,2.2,994803712,8126898176
0.011,51736576,0.26,202706944,3.7,3.4,4,842719232,8346394624,2.7,2.6,2.8,993771520,8126898176
0.011,51736576,0.25,202797056,5.9,4.8,7,842764288,8346394624,2.5,2.6,2.4,993255424,8126898176
0.0046,51736576,0.23,202706944,4,3.6,4.4,842764288,8346394624,2.8,2.6,3,993255424,8126898176
0.0093,51736576,0.25,202797056,4.3,4,4.6,842780672,8346394624,2.2,1.8,2.6,992997376,8126898176
0.0096,51736576,0.27,202706944,3.5,3.2,3.8,842551296,8346394624,3.1,3.2,3,992997376,8126898176
2.7,52203520,0.3,202706944,5,4.4,5.6,843042816,8346394624,3,3,3,992993280,8126898176
6.8,52154368,1.1,202973184,8.8,9.6,8,843399168,8346394624,5.7,6,5.4,992923648,8126898176
9.9,52154368,3.2,202940416,15,16,15,838516736,8346394624,9.1,8.8,9.4,992845824,8126898176
11,52158464,4.7,203034624,14,14,15,839602176,8346394624,9.3,9.6,9,993964032,8126898176
11,52158464,4.1,203083776,14,14,15,840953856,8346394624,8.4,8.2,8.6,992817152,8126898176
12,43974656,4,202907648,14,15,13,834056192,8346394624,8.8,8.2,9.4,993243136,8126898176
10,43991040,4.3,202838016,15,15,15,832995328,8346394624,8.5,9,8,993140736,8126898176
8.9,44052480,3.7,203010048,14,14,13,834101248,8346394624,8,7.6,8.4,989696000,8126898176
10,44257280,3.1,202928128,16,15,17,830910464,8346394624,9.5,9.8,9.2,989605888,8126898176
11,44462080,3.3,203112448,14,13,15,831954944,8346394624,8.8,9,8.6,989761536,8126898176
10,44814336,3.9,203055104,14,15,13,831193088,8346394624,7.7,7.8,7.6,989933568,8126898176
9.6,44937216,4.5,203141120,14,14,13,831782912,8346394624,10,9.6,10,988794880,8126898176
9.5,45486080,4.1,203063296,14,14,14,831770624,8346394624,8.4,8.6,8.2,989724672,8126898176
9.6,45916160,3.8,202952704,15,15,14,832339968,8346394624,7.9,8,7.8,993300480,8126898176
10,46555136,3.5,202760192,15,15,15,832110592,8346394624,11,9.8,13,993075200,8126898176
10,47190016,4.5,202870784,18,19,18,822120448,8346394624,9.2,9.4,9,992866304,8126898176
12,48037888,6,203001856,18,19,18,823418880,8346394624,8.8,9.4,8.2,992718848,8126898176
12,48484352,4.9,203055104,16,17,15,824422400,8346394624,11,11,11,992595968,8126898176
10,49397760,4,202653696,16,17,14,826015744,8346394624,9.8,9.6,10,993542144,8126898176
11,49172480,4.1,202600448,15,15,16,826855424,8346394624,8.3,8.6,8,989540352,8126898176
8.2,49172480,3.8,202969088,16,18,13,828260352,8346394624,8.6,9,8.2,989442048,8126898176
7.3,49176576,3.4,203153408,13,14,13,827641856,8346394624,8.5,8.4,8.6,990388224,8126898176
9.4,49176576,3.1,202911744,14,15,14,827740160,8346394624,7.7,7.6,7.8,990306304,8126898176
9.6,49176576,3.5,202772480,13,13,13,827551744,8346394624,9.8,9.4,10,989675520,8126898176
8.9,49176576,3.7,202653696,14,14,14,828157952,8346394624,8.4,8.6,8.2,989855744,8126898176
9.9,49184768,3.6,202592256,14,15,13,827981824,8346394624,7.8,7.8,7.8,989270016,8126898176
8.9,49315840,3.6,202891264,16,17,15,828796928,8346394624,9.6,8.4,11,989396992,8126898176
9.4,49250304,4.8,203091968,14,14,14,829366272,8346394624,11,10,11,989962240,8126898176
9.6,49369088,5.1,203169792,16,14,17,831188992,8346394624,7.7,7.4,8,989552640,8126898176
6.5,49373184,3.7,203227136,11,12,10,830513152,8346394624,9.1,9.4,8.8,989720576,8126898176
3.5,49373184,2.9,203124736,9.9,9.6,10,830476288,8346394624,6.4,6.4,6.4,989663232,8126898176
0.75,49373184,1.3,203128832,4.6,4.6,4.6,830496768,8346394624,3,3,3,989659136,8126898176
0.017,49373184,0.43,203096064,6.1,6.6,5.6,828600320,8346394624,2.4,3,1.8,988110848,8126898176
0.017,49373184,0.22,202993664,4.1,4.4,3.8,828600320,8346394624,2.7,3,2.4,988110848,8126898176
0.0048,49373184,0.23,202993664,4.6,4.2,5,828600320,8346394624,2.4,2,2.8,987852800,8126898176
0.0053,49373184,0.26,202993664,3.3,2.4,4.2,828600320,8346394624,2.8,2.8,2.8,987852800,8126898176
0.016,49373184,0.23,202993664,4.3,4.6,4,828858368,8346394624,2.4,2.6,2.2,987852800,8126898176
0.017,49373184,0.24,202993664,3.8,3.6,4,828600320,8346394624,2.7,2.2,3.2,987594752,8126898176
0.84,49287168,0.26,202993664,6,6.2,5.8,828313600,8346394624,2.7,2.6,2.8,988106752,8126898176
4.5,50278400,1.3,203157504,7.4,8.2,6.6,828985344,8346394624,5.5,5.2,5.8,988581888,8126898176
8.7,50384896,3.2,202801152,15,15,15,829349888,8346394624,9.8,9.8,9.8,987299840,8126898176
11,50425856,3.7,202854400,15,16,14,830726144,8346394624,13,13,13,988446720,8126898176
11,50429952,4.1,202792960,17,19,16,832065536,8346394624,14,14,14,987770880,8126898176
12,45129728,4.3,202727424,18,18,18,825675776,8346394624,11,11,11,988180480,8126898176
11,45154304,4.1,202801152,18,17,18,825954304,8346394624,12,13,12,989057024,8126898176
8.6,45154304,4.3,202743808,16,17,15,824205312,8346394624,15,15,15,990281728,8126898176
9.6,45154304,3.5,202784768,16,17,15,824659968,8346394624,11,11,12,991145984,8126898176
9.5,45436928,3.4,202723328,15,15,14,824627200,8346394624,14,15,14,991006720,8126898176
9.4,45580288,3.9,202649600,15,16,14,825298944,8346394624,15,15,14,991076352,8126898176
11,45703168,3.8,202838016,16,17,16,826761216,8346394624,10,11,10,990351360,8126898176
11,45711360,4.2,202657792,18,20,17,827437056,8346394624,12,13,12,991268864,8126898176
9.9,46133248,5.3,202944512,14,16,12,827604992,8346394624,15,13,16,991330304,8126898176
9.9,46796800,4.8,202997760,17,16,17,828334080,8346394624,11,11,12,991481856,8126898176
11,47607808,3.7,202919936,16,18,14,829227008,8346394624,12,12,12,992608256,8126898176
12,48295936,4.5,202936320,16,17,15,830418944,8346394624,13,13,14,992002048,8126898176
12,49029120,4.9,203014144,19,20,17,831377408,8346394624,12,12,12,991821824,8126898176
12,49721344,4.4,203005952,19,18,21,831156224,8346394624,13,13,13,991956992,8126898176
11,49618944,3.9,203075584,16,16,16,832233472,8346394624,12,11,12,991813632,8126898176
8.7,49618944,4.1,203083776,16,17,15,831844352,8346394624,11,12,11,991944704,8126898176
8.5,49618944,3.6,203128832,14,15,12,831594496,8346394624,10,10,11,992669696,8126898176
9.4,49618944,3.3,203059200,13,12,14,832819200,8346394624,12,12,13,992468992,8126898176
10,49618944,3.6,203108352,17,16,18,831737856,8346394624,11,11,11,992120832,8126898176
9.8,49618944,3.3,203046912,17,17,17,831922176,8346394624,11,11,10,991961088,8126898176
8.4,49623040,5,203087872,14,13,14,832040960,8346394624,16,14,17,991748096,8126898176
9.9,49639424,4.8,203374592,16,16,16,831832064,8346394624,13,13,13,992116736,8126898176
11,49651712,4,203231232,16,17,16,832815104,8346394624,11,11,11,992497664,8126898176
9.7,49766400,4.3,203292672,16,16,15,833335296,8346394624,16,16,16,993161216,8126898176
8.2,49770496,4.1,203362304,15,17,13,834568192,8346394624,11,11,11,993280000,8126898176
5.9,49770496,3.6,203399168,15,15,16,833589248,8346394624,10,10,9.8,993443840,8126898176
1.9,49770496,1.9,203161600,6.7,6.6,6.8,833867776,8346394624,5.5,5.2,5.8,994603008,8126898176
0.011,49770496,0.74,203165696,4.5,4,5,833683456,8346394624,3,3,3,993484800,8126898176
0.0044,49770496,0.27,203165696,4.2,3.8,4.6,833941504,8346394624,2.2,2,2.4,993742848,8126898176
0.0097,49770496,0.28,203169792,4,3.4,4.6,833691648,8346394624,3,3.2,2.8,993484800,8126898176
0.013,49770496,0.28,203169792,4.2,4.2,4.2,833949696,8346394624,2.3,2.4,2.2,993230848,8126898176
0.013,49770496,0.27,203247616,5.9,6,5.8,833437696,8346394624,2.9,2.6,3.2,993230848,8126898176
0.011,49770496,1.3,203550720,3.6,3.2,4,833695744,8346394624,4.1,2.6,5.6,993366016,8126898176
0.29,49770496,1.3,203436032,4.1,3.4,4.8,833437696,8346394624,3,2.6,3.4,993091584,8126898176
2.6,49913856,0.35,203444224,5,5.2,4.8,833179648,8346394624,3.4,3.2,3.6,993329152,8126898176
9,50765824,1.9,203685888,10,11,9.4,834084864,8346394624,6.9,7,6.8,993271808,8126898176
12,50798592,3.7,203755520,17,18,16,837574656,8346394624,17,17,17,993861632,8126898176
11,50798592,3.9,203943936,22,23,20,836419584,8346394624,16,15,16,993505280,8126898176
13,44875776,4.1,204009472,20,22,19,834011136,8346394624,13,13,12,994033664,8126898176
11,44896256,4.3,204218368,17,18,15,828272640,8346394624,16,16,16,994402304,8126898176
8.5,44896256,4.1,204177408,16,15,17,829685760,8346394624,17,17,17,994222080,8126898176
9.9,44896256,3.5,204234752,18,18,19,832036864,8346394624,13,13,13,994304000,8126898176
10,44900352,3.1,204021760,16,17,16,831426560,8346394624,15,15,14,994406400,8126898176
9,44900352,4,204386304,19,18,21,830459904,8346394624,18,18,18,998649856,8126898176
11,44900352,5.3,204562432,17,18,16,831307776,8346394624,14,15,13,998866944,8126898176
10,44830720,5.1,204685312,18,18,19,830042112,8346394624,15,16,15,1000300544,8126898176
9.4,45514752,3.9,204873728,16,18,15,830066688,8346394624,17,17,17,1001648128,8126898176
11,46096384,4.1,204419072,18,18,18,831025152,8346394624,13,13,13,1001750528,8126898176
12,46829568,4.1,204476416,16,18,15,832909312,8346394624,15,15,16,1002045440,8126898176
11,47472640,3.3,204754944,20,21,19,832999424,8346394624,17,17,18,1003335680,8126898176
11,47943680,4.6,204726272,21,22,19,833818624,8346394624,14,14,14,1002508288,8126898176
13,48799744,5.3,204857344,19,19,18,834793472,8346394624,17,16,17,1002913792,8126898176
12,48656384,4.7,205197312,16,17,16,836694016,8346394624,15,15,16,1003167744,8126898176
9.8,48656384,4,205365248,20,20,20,837111808,8346394624,17,17,17,1003536384,8126898176
8.3,48656384,3.3,205160448,15,15,15,837423104,8346394624,15,16,14,1004195840,8126898176
9.8,48656384,3.6,205197312,18,17,19,837091328,8346394624,16,16,15,1004515328,8126898176
10,48721920,4.8,205660160,19,21,17,837832704,8346394624,16,17,15,1004457984,8126898176
9,48889856,4.6,205725696,17,17,17,838967296,8346394624,15,15,15,1005903872,8126898176
9.5,49299456,3.7,205529088,14,13,15,838447104,8346394624,15,15,15,1006948352,8126898176
9.9,49213440,3.7,205819904,20,19,20,839348224,8346394624,16,16,16,1006018560,8126898176
11,49463296,4,206016512,18,20,16,839950336,8346394624,15,15,15,1005903872,8126898176
11,49344512,4.4,205725696,18,17,19,838709248,8346394624,17,17,17,1006186496,8126898176
9.1,49348608,3.5,205897728,18,18,18,839761920,8346394624,16,16,16,1006288896,8126898176
7.4,49348608,3.2,205688832,18,20,16,839413760,8346394624,15,15,15,1006379008,8126898176
3.1,49348608,2.8,205721600,10,9.8,11,839884800,8346394624,8.8,9.2,8.4,1006600192,8126898176
0.14,49348608,1.4,205811712,4,3.4,4.6,839376896,8346394624,3.1,3,3.2,1006329856,8126898176
0.011,49348608,0.31,205811712,4.1,4.6,3.6,838860800,8346394624,2.3,2.4,2.2,1006587904,8126898176
0.0062,49348608,0.23,205901824,6,5.2,6.8,839856128,8346394624,2.9,3,2.8,1006071808,8126898176
0.0049,49348608,1.3,205926400,4.1,4,4.2,839114752,8346394624,4.1,5.9,2.3,1005899776,8126898176
0.0097,49348608,1.3,205938688,6.4,7.2,5.6,827330560,8346394624,2.7,2.5,2.9,1005641728,8126898176
0.01,49348608,0.27,205848576,3.7,3.2,4.2,827330560,8346394624,2.4,2.8,2,1005125632,8126898176
0.01,49348608,0.26,205848576,3.9,4.2,3.6,827330560,8346394624,2.9,2.6,3.2,1006157824,8126898176
1.3,49475584,0.25,205848576,4,4.4,3.6,826806272,8346394624,2.7,2.8,2.6,1005379584,8126898176
7,50712576,1.1,206073856,9.3,9.2,9.4,837308416,8346394624,5.3,5.6,5,1005060096,8126898176
11,50712576,3,205942784,25,25,25,832090112,8346394624,16,16,16,1004642304,8126898176
10,50712576,3.7,205991936,21,22,19,831766528,8346394624,22,21,22,1004781568,8126898176
12,44736512,3.9,206184448,25,26,25,835080192,8346394624,19,19,19,1004482560,8126898176
13,45264896,4.5,206192640,24,26,22,832864256,8346394624,16,16,16,1005064192,8126898176
10,45264896,4.8,206020608,20,19,21,830853120,8346394624,23,22,23,1005285376,8126898176
11,45297664,4,206213120,20,18,23,831143936,8346394624,18,18,18,1006428160,8126898176
12,45314048,4.7,206413824,25,27,23,833523712,8346394624,17,18,16,1002975232,8126898176
11,45522944,5.9,206225408,16,17,16,833601536,8346394624,21,21,21,1003253760,8126898176
10,45744128,4.6,206282752,21,19,23,832790528,8346394624,20,20,19,1003581440,8126898176
11,45944832,4.5,206303232,24,24,23,832954368,8346394624,17,17,17,1003933696,8126898176
10,46047232,4.5,206491648,18,17,19,833556480,8346394624,20,20,21,1003622400,8126898176
11,46170112,3.8,206417920,19,22,16,833921024,8346394624,20,19,20,1003241472,8126898176
11,46379008,3.6,206213120,25,30,21,833224704,8346394624,15,15,15,1003442176,8126898176
13,47366144,4,206409728,18,17,19,834338816,8346394624,22,22,22,1003507712,8126898176
14,48222208,4.7,206614528,26,25,27,834605056,8346394624,20,20,20,1010348032,8126898176
13,48799744,5,206487552,23,24,22,835452928,8346394624,17,16,17,1012625408,8126898176
12,49229824,5,206688256,19,19,20,836423680,8346394624,21,21,20,1011453952,8126898176
11,49229824,4.3,206360576,21,23,19,837877760,8346394624,20,20,20,1011490816,8126898176
8.9,49229824,5,206610432,22,25,19,838627328,8346394624,17,17,18,1011609600,8126898176
7.2,49229824,4.9,206422016,16,16,15,838410240,8346394624,19,19,19,1009758208,8126898176
9.6,49229824,3.3,206462976,19,18,21,837926912,8346394624,20,20,21,1009381376,8126898176
10,49229824,3.2,206381056,21,19,22,837816320,8346394624,17,17,17,1009410048,8126898176
9,49332224,3.9,206581760,17,20,15,837865472,8346394624,20,19,20,1009233920,8126898176
9.5,49393664,4,206635008,19,19,19,837517312,8346394624,21,20,21,1009041408,8126898176
9.5,49479680,3.7,206430208,24,25,23,837525504,8346394624,15,15,16,1010409472,8126898176
11,49655808,3.5,206487552,19,19,18,837640192,8346394624,19,19,19,1009389568,8126898176
11,50012160,3.8,206438400,20,21,19,837939200,8346394624,21,20,21,1009737728,8126898176
7.5,49905664,4,206618624,20,22,17,838557696,8346394624,16,16,16,1009799168,8126898176
4.5,49905664,3,206524416,16,13,19,837943296,8346394624,17,16,17,1009352704,8126898176
1.2,49905664,1.7,206508032,8,7.2,8.8,837451776,8346394624,5.9,6.2,5.6,1009606656,8126898176
0.012,49905664,1.6,206651392,5.9,6.4,5.4,838545408,8346394624,4.1,3.4,4.8,1009483776,8126898176
0.01,49905664,1.3,206426112,4.1,4.2,4,837984256,8346394624,2.9,3.2,2.6,1009479680,8126898176
0.01,49905664,0.24,206426112,3.9,4.4,3.4,838758400,8346394624,2.3,2.8,1.8,1009221632,8126898176
0.0098,49905664,0.24,206426112,6.8,6.2,7.4,827387904,8346394624,2.9,2.6,3.2,1008832512,8126898176
0.012,49905664,0.22,206426112,3.8,4.2,3.4,827609088,8346394624,2.2,2.2,2.2,1008832512,8126898176
0.012,49905664,0.24,206528512,4.2,4.4,4,827850752,8346394624,2.8,2.6,3,1008316416,8126898176
0.89,49905664,0.23,206426112,6.2,7,5.4,827842560,8346394624,2.5,2.4,2.6,1008058368,8126898176
3.7,50135040,0.51,206659584,6.3,6.6,6,827830272,8346394624,4.1,4.4,3.8,1007775744,8126898176
8.7,50364416,1.6,206704640,15,13,16,829849600,8346394624,18,18,18,1007980544,8126898176
11,51273728,3.3,206405632,29,27,30,834097152,8346394624,19,18,19,1008156672,8126898176
11,51306496,4,206598144,27,28,26,836579328,8346394624,21,20,21,1010987008,8126898176
13,44429312,4.2,206401536,21,22,21,839065600,8346394624,24,24,24,1012568064,8126898176
13,44892160,5.5,206581760,30,34,25,834789376,8346394624,24,25,22,1012228096,8126898176
11,44908544,5.4,206376960,24,24,24,835796992,8346394624,20,20,19,1012322304,8126898176
11,44908544,3.7,206422016,20,23,16,835543040,8346394624,25,25,25,1012834304,8126898176
11,44908544,4.2,206503936,24,20,27,836427776,8346394624,24,24,23,1014394880,8126898176
11,44916736,4.6,206696448,24,22,25,836038656,8346394624,18,18,18,1014435840,8126898176
12,44961792,3.8,206495744,19,18,19,835633152,8346394624,26,26,26,1014415360,8126898176
12,45150208,4,206553088,26,24,29,836055040,8346394624,23,23,23,1014444032,8126898176
10,45379584,4,206487552,23,26,21,836149248,8346394624,18,18,18,1014218752,8126898176
10,45998080,4.1,206684160,20,17,23,836546560,8346394624,27,27,27,1014693888,8126898176
9.6,46682112,4.2,206483456,22,22,23,837582848,8346394624,22,22,22,1014755328,8126898176
11,47448064,4.1,206553088,25,28,23,838184960,8346394624,19,19,18,1015271424,8126898176
13,48205824,4.5,206630912,21,21,21,838676480,8346394624,26,26,26,1015263232,8126898176
13,49016832,5.7,206557184,27,25,29,840511488,8346394624,26,28,24,1015988224,8126898176
13,49115136,5.4,206696448,25,25,25,840687616,8346394624,19,19,19,1015328768,8126898176
10,49115136,4.4,206639104,20,22,18,840978432,8346394624,26,26,26,1015316480,8126898176
8.7,49115136,4,206692352,20,18,23,841441280,8346394624,23,23,23,1018994688,8126898176
9.6,49233920,3.4,206614528,23,22,25,841760768,8346394624,17,17,17,1020088320,8126898176
9.3,49319936,3.5,206405632,17,20,15,841379840,8346394624,26,26,25,1020030976,8126898176
9.3,49319936,3.5,206454784,24,23,24,842006528,8346394624,22,21,22,1020694528,8126898176
10,49319936,3.9,206520320,23,25,21,841486336,8346394624,18,18,18,1021669376,8126898176
10,49319936,3.8,206438400,18,20,16,841334784,8346394624,25,26,25,1019662336,8126898176
9.2,49324032,3.7,206630912,23,24,21,841191424,8346394624,22,22,22,1019117568,8126898176
9.7,49405952,3.7,206688256,23,28,18,841261056,8346394624,18,18,18,1020452864,8126898176
10,49512448,3.9,206364672,18,18,18,841273344,8346394624,24,24,25,1019932672,8126898176
6.3,49635328,3.6,206405632,22,24,19,841134080,8346394624,24,25,23,1020039168,8126898176
1.9,49635328,3.5,206413824,14,12,16,841723904,8346394624,9,8.6,9.4,1019351040,8126898176
0.072,49635328,2.1,206413824,4.5,3.8,5.2,841723904,8346394624,2.8,3,2.6,1019351040,8126898176
0.0098,49635328,0.26,206413824,3.5,4.2,2.8,841515008,8346394624,2.7,2.6,2.8,1019092992,8126898176
0.011,49635328,0.26,206413824,4.3,4.8,3.8,844201984,8346394624,2.6,2.4,2.8,1018830848,8126898176
0.012,49635328,0.25,206495744,3.6,3.2,4,844001280,8346394624,2.3,2.2,2.4,1019088896,8126898176
0.011,49635328,0.25,206413824,6.1,7.2,5,844988416,8346394624,2.6,2.6,2.6,1018056704,8126898176
0.0091,49635328,0.28,206409728,3.6,4.4,2.8,844214272,8346394624,2.4,2.6,2.2,1017540608,8126898176
0.027,49635328,0.26,206409728,4.2,5,3.4,844804096,8346394624,2.7,3.2,2.2,1017540608,8126898176
2.4,49229824,0.35,206532608,4.8,4.6,5,842686464,8346394624,3.1,3.2,3,1017012224,8126898176
6.9,49434624,1.1,206532608,9.1,9.8,8.4,843071488,8346394624,5.3,5.4,5.2,1016946688,8126898176
11,51044352,3,206688256,21,22,20,836218880,8346394624,25,25,25,1018458112,8126898176
11,51044352,3.8,206430208,26,25,28,838443008,8346394624,30,31,29,1019953152,8126898176
11,51044352,4.7,206364672,24,23,24,838877184,8346394624,20,20,20,1021087744,8126898176
12,45490176,4.9,206381056,26,27,24,835223552,8346394624,28,28,28,1021583360,8126898176
11,45514752,4,206266368,20,20,21,835084288,8346394624,28,28,28,1021890560,8126898176
9.5,45514752,3.9,206393344,27,26,27,835842048,8346394624,23,24,23,1016135680,8126898176
10,45514752,4,206336000,23,24,21,836431872,8346394624,25,25,25,1015123968,8126898176
11,45514752,3.9,206368768,23,22,24,836730880,8346394624,27,26,27,1015144448,8126898176
13,45518848,3.4,206176256,26,30,23,837361664,8346394624,23,23,23,1015574528,8126898176
12,45518848,4.2,206372864,24,23,24,837496832,8346394624,25,25,25,1015595008,8126898176
9.9,45518848,4.7,206086144,20,22,19,836435968,8346394624,28,28,28,1016770560,8126898176
10,46014464,4,206266368,25,27,24,836513792,8346394624,24,24,25,1016770560,8126898176
10,46481408,3.5,206270464,23,27,20,838668288,8346394624,23,24,23,1016786944,8126898176
12,47288320,3.5,206098432,24,23,25,838647808,8346394624,30,30,29,1016733696,8126898176
13,48136192,5.8,206192640,28,28,28,840003584,8346394624,26,25,26,1016082432,8126898176
12,48701440,6.1,206155776,26,24,28,840265728,8346394624,24,24,24,1016594432,8126898176
11,49278976,4.5,206024704,21,20,23,841289728,8346394624,28,28,28,1016131584,8126898176
11,49426432,4.5,206106624,27,30,24,840237056,8346394624,25,25,25,1016557568,8126898176
9.9,49569792,3.6,206168064,21,21,20,840867840,8346394624,23,23,23,1016344576,8126898176
8.2,49651712,3.3,206090240,22,20,25,844177408,8346394624,27,27,27,1017081856,8126898176
8.5,49721344,3.8,206147584,26,26,25,844890112,8346394624,25,25,25,1016799232,8126898176
11,49897472,3.6,206057472,24,22,26,842821632,8346394624,22,22,23,1017073664,8126898176
10,49897472,3.5,205979648,20,18,21,843726848,8346394624,28,28,27,1017446400,8126898176
9.4,50302976,3.6,206036992,24,25,24,843599872,8346394624,25,25,25,1024851968,8126898176
10,50331648,4.1,205660160,25,24,26,842760192,8346394624,22,22,22,1026007040,8126898176
10,50331648,5.6,205881344,22,21,22,842321920,8346394624,30,31,29,1026048000,8126898176
11,50446336,4.9,205828096,26,25,26,843407360,8346394624,25,25,24,1027317760,8126898176
8.5,50872320,3.7,206012416,24,23,24,842125312,8346394624,22,22,22,1024225280,8126898176
3.6,50814976,3.2,205787136,16,14,18,842342400,8346394624,23,23,23,1024311296,8126898176
0.4,50814976,1.7,205918208,6.3,8.4,4.2,841998336,8346394624,2.9,2.6,3.2,1023782912,8126898176
0.011,50814976,0.53,205885440,4.3,4.6,4,841990144,8346394624,2.1,2.4,1.8,1023782912,8126898176
0.011,50814976,0.27,205791232,5.5,5,6,841723904,8346394624,2.8,2.6,3,1023266816,8126898176
0.0098,50814976,0.24,205791232,4.3,4.6,4,841465856,8346394624,2.3,2.2,2.4,1022750720,8126898176
0.0091,50814976,0.22,205791232,3.6,4,3.2,841465856,8346394624,2.8,2.6,3,1022492672,8126898176
0.0093,50814976,0.26,205795328,4.6,4.6,4.6,841699328,8346394624,2.3,2.2,2.4,1022230528,8126898176
0.011,50814976,0.28,205590528,6.8,6.4,7.2,830251008,8346394624,2.8,3,2.6,1021714432,8126898176
0.012,50814976,0.26,205680640,4.5,3.8,5.2,828846080,8346394624,2.2,2.6,1.8,1021456384,8126898176
0.011,50814976,0.22,205590528,6.2,6.6,5.8,829403136,8346394624,3.9,3,4.8,1021255680,8126898176
0.01,50814976,0.77,205586432,3.5,3.8,3.2,829403136,8346394624,2.2,2.6,1.8,1020686336,8126898176
0.01,50814976,0.78,205586432,4,3.6,4.4,829403136,8346394624,3.3,3.6,3,1020428288,8126898176
0.0093,50814976,0.24,205676544,3.7,4,3.4,829403136,8346394624,2.4,2.2,2.6,1019912192,8126898176
0.01,50814976,0.28,205586432,4.5,4.8,4.2,830435328,8346394624,2.8,2.8,2.8,1019912192,8126898176
0.01,50814976,0.24,205676544,3.4,3.6,3.2,829145088,8346394624,2.2,2.2,2.2,1019654144,8126898176
0.01,50814976,0.25,205586432,6.1,6.4,5.8,828575744,8346394624,2.9,2.8,3,1019912192,8126898176
0.01,50814976,0.26,205586432,4,4,4,829349888,8346394624,2.5,2.8,2.2,1019908096,8126898176
5.6,52092928,0.71,205848576,8,7.6,8.4,828432384,8346394624,4.6,4.4,4.8,1019867136,8126898176
15,52465664,3.1,205819904,16,17,15,830181376,8346394624,8.4,8.2,8.6,1020841984,8126898176
17,46841856,4.7,206016512,21,21,20,832479232,8346394624,8.9,9,8.8,1020157952,8126898176
16,47370240,5,205418496,19,20,18,827572224,8346394624,10,9.6,11,1019740160,8126898176
15,47616000,5.7,205520896,21,21,20,829353984,8346394624,12,11,12,1017339904,8126898176
14,48054272,6.1,205533184,19,20,18,829587456,8346394624,8.9,8.6,9.2,1017405440,8126898176
15,48328704,5.9,205631488,17,18,17,829829120,8346394624,11,11,11,1018273792,8126898176
15,48865280,5.3,205459456,18,19,18,830038016,8346394624,9.9,10,9.8,1017106432,8126898176
12,48881664,5.4,205328384,18,19,18,830550016,8346394624,9.8,10,9.4,1017262080,8126898176
15,48898048,5.8,205271040,17,17,17,830316544,8346394624,11,11,11,1017118720,8126898176
18,49205248,5.2,205344768,23,24,22,829665280,8346394624,11,11,11,1012326400,8126898176
18,49635328,5.9,205520896,21,22,21,831139840,8346394624,9.6,9.4,9.8,1012490240,8126898176
15,49635328,6.2,205488128,19,20,18,830554112,8346394624,12,12,11,1012531200,8126898176
12,49635328,5.3,205336576,17,17,17,830365696,8346394624,9.5,9.6,9.4,1012453376,8126898176
12,49635328,4.9,205541376,17,18,16,830861312,8346394624,9.2,9,9.4,1012649984,8126898176
14,49639424,4.6,205381632,16,17,15,830304256,8346394624,10,10,10,1012699136,8126898176
15,49786880,4.4,205438976,19,18,20,831045632,8346394624,13,12,14,1013510144,8126898176
14,50089984,5.8,205692928,18,18,18,830775296,8346394624,9.3,9,9.6,1012576256,8126898176
14,50098176,6.9,205668352,17,18,16,831270912,8346394624,11,11,11,1013215232,8126898176
14,50110464,5.6,205754368,16,17,15,831823872,8346394624,10,11,9.8,1012576256,8126898176
15,50184192,5.5,205717504,19,19,18,833085440,8346394624,10,10,9.6,1012432896,8126898176
15,50298880,4.9,205639680,19,19,20,833093632,8346394624,9.6,10,9.2,1012563968,8126898176
15,50360320,5,205643776,19,19,19,834342912,8346394624,11,11,10,1012711424,8126898176
