Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
2.7,47939584,47939584,1.5,143503360,143503360,10,12,9,828006400,828006400,828006400,8126898176,8126898176,8126898176
2.8,47943680,47943680,1.7,143654912,143654912,9.3,9.6,9,827740160,827740160,827740160,8126898176,8126898176,8126898176
2.3,47947776,47947776,1.5,143552512,143552512,10,11,9.4,827482112,827482112,827482112,8126898176,8126898176,8126898176
2.6,48087040,48087040,1.5,143577088,143577088,8.3,9,7.6,828772352,828772352,828772352,8126898176,8126898176,8126898176
2.4,48013312,48013312,1.4,143474688,143474688,8.5,8.8,8.2,827740160,827740160,827740160,8126898176,8126898176,8126898176
2.1,48152576,48152576,1.3,143368192,143368192,8.1,8.6,7.6,828768256,828768256,828768256,8126898176,8126898176,8126898176
2.3,48152576,48152576,1.5,143577088,143577088,9.4,10,8.8,829022208,829022208,829022208,8126898176,8126898176,8126898176
2,48152576,48152576,1.3,143560704,143560704,7.9,8.2,7.6,827731968,827731968,827731968,8126898176,8126898176,8126898176
1.8,48152576,48152576,1.2,143560704,143560704,7.4,8.4,6.4,827731968,827731968,827731968,8126898176,8126898176,8126898176
1.1,48152576,48152576,0.84,143622144,143622144,4.1,4.2,4,827731968,827731968,827731968,8126898176,8126898176,8126898176
0.25,48152576,48152576,0.74,143814656,143814656,5.2,6.6,3.8,827473920,827473920,827473920,8126898176,8126898176,8126898176
0.006,48152576,48152576,0.66,143802368,143802368,2.9,2.4,3.4,827727872,827727872,827727872,8126898176,8126898176,8126898176
0.0062,48152576,48152576,0.21,143765504,143765504,3.7,4,3.4,827727872,827727872,827727872,8126898176,8126898176,8126898176
0.0037,48152576,48152576,0.19,143765504,143765504,3.6,3.8,3.4,829100032,829100032,829100032,8126898176,8126898176,8126898176
0.0071,48152576,48152576,0.2,143765504,143765504,4.9,5.2,4.6,827469824,827469824,827469824,8126898176,8126898176,8126898176
0.34,48152576,48152576,0.28,143896576,143896576,4.8,4.8,4.8,827727872,827727872,827727872,8126898176,8126898176,8126898176
1.9,48623616,48623616,0.91,143802368,143802368,11,12,11,827469824,827469824,827469824,8126898176,8126898176,8126898176
4,49180672,49180672,1.9,143699968,143699968,13,15,12,828739584,828739584,828739584,8126898176,8126898176,8126898176
5,48017408,48017408,2.6,143806464,143806464,15,16,14,827707392,827707392,827707392,8126898176,8126898176,8126898176
4.4,48017408,48017408,2.4,143835136,143835136,14,13,14,827707392,827707392,827707392,8126898176,8126898176,8126898176
4.2,48017408,48017408,2.4,143912960,143912960,15,16,14,827707392,827707392,827707392,8126898176,8126898176,8126898176
6,48070656,48070656,2.7,143839232,143839232,15,17,12,827707392,827707392,827707392,8126898176,8126898176,8126898176
6.1,43151360,43151360,3.1,144105472,144105472,17,20,14,827965440,827965440,827965440,8126898176,8126898176,8126898176
4.6,43622400,43622400,2.6,144269312,144269312,13,12,13,828223488,828223488,828223488,8126898176,8126898176,8126898176
4.5,43642880,43642880,2.5,144105472,144105472,15,16,14,827961344,827961344,827961344,8126898176,8126898176,8126898176
4.7,43642880,43642880,2.8,144281600,144281600,13,14,12,827961344,827961344,827961344,8126898176,8126898176,8126898176
4.2,43773952,43773952,2.1,144224256,144224256,13,13,14,827961344,827961344,827961344,8126898176,8126898176,8126898176
4.1,43917312,43917312,2.2,144269312,144269312,13,11,15,827703296,827703296,827703296,8126898176,8126898176,8126898176
4,43917312,43917312,2.3,144297984,144297984,14,15,13,828735488,828735488,828735488,8126898176,8126898176,8126898176
3.8,44060672,44060672,2.4,144355328,144355328,13,12,14,827686912,827686912,827686912,8126898176,8126898176,8126898176
4.6,44179456,44179456,2.3,144556032,144556032,14,15,13,829284352,829284352,829284352,8126898176,8126898176,8126898176
4.5,44179456,44179456,2.2,144617472,144617472,13,12,14,828461056,828461056,828461056,8126898176,8126898176,8126898176
3.7,44204032,44204032,2.5,144691200,144691200,15,15,15,827940864,827940864,827940864,8126898176,8126898176,8126898176
4.2,44740608,44740608,2.4,144601088,144601088,12,10,14,828715008,828715008,828715008,8126898176,8126898176,8126898176
4,45023232,45023232,2.8,144797696,144797696,14,12,16,828973056,828973056,828973056,8126898176,8126898176,8126898176
3.1,45326336,45326336,2.3,144699392,144699392,8.7,8.2,9.2,827940864,827940864,827940864,8126898176,8126898176,8126898176
1.5,45207552,45207552,0.89,144769024,144769024,4.2,4.4,4,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.059,45207552,45207552,0.25,144769024,144769024,3,2.8,3.2,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.0039,45207552,45207552,0.23,144769024,144769024,3.9,4,3.8,827936768,827936768,827936768,8126898176,8126898176,8126898176
0.01,45207552,45207552,0.19,144769024,144769024,2.9,3.2,2.6,828534784,828534784,828534784,8126898176,8126898176,8126898176
0.0098,45207552,45207552,0.18,144769024,144769024,3.4,4.2,2.6,827678720,827678720,827678720,8126898176,8126898176,8126898176
0.0066,45207552,45207552,0.22,144769024,144769024,2.8,3,2.6,827650048,827650048,827650048,8126898176,8126898176,8126898176
0.51,45371392,45371392,0.37,144904192,144904192,6.2,6.6,5.8,827650048,827650048,827650048,8126898176,8126898176,8126898176
1.8,46411776,46411776,1.1,144801792,144801792,9.6,8.8,10,827650048,827650048,827650048,8126898176,8126898176,8126898176
2.5,46972928,46972928,1.5,145068032,145068032,8.8,9,8.6,827412480,827412480,827412480,8126898176,8126898176,8126898176
2.4,47104000,47104000,1.5,145149952,145149952,8.1,7.8,8.4,827650048,827650048,827650048,8126898176,8126898176,8126898176
2.5,47345664,47345664,2,145629184,145629184,11,12,10,827650048,827650048,827650048,8126898176,8126898176,8126898176
2.5,47722496,47722496,1.9,145780736,145780736,8.3,8.6,8,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.1,47742976,47742976,1.3,145817600,145817600,8.8,8.6,9,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.1,47935488,47935488,1.4,145805312,145805312,8.1,8,8.2,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.6,47960064,47960064,1.4,145866752,145866752,10,12,8.4,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.9,47960064,47960064,1.6,145838080,145838080,9.7,9.6,9.8,827387904,827387904,827387904,8126898176,8126898176,8126898176
2.5,47960064,47960064,1.6,145985536,145985536,10,8.8,11,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.9,47964160,47964160,1.4,145879040,145879040,9.2,10,8.4,828149760,828149760,828149760,8126898176,8126898176,8126898176
2.9,47964160,47964160,1.5,145903616,145903616,9.6,8.4,11,827633664,827633664,827633664,8126898176,8126898176,8126898176
2.4,47964160,47964160,1.5,145756160,145756160,8.6,8.8,8.4,827359232,827359232,827359232,8126898176,8126898176,8126898176
2.2,47964160,47964160,1.3,145817600,145817600,9.4,9.8,9,828473344,828473344,828473344,8126898176,8126898176,8126898176
2.1,47964160,47964160,1.2,145838080,145838080,7.7,9.4,6,827486208,827486208,827486208,8126898176,8126898176,8126898176
2.4,48070656,48070656,1.4,145739776,145739776,9.9,11,8.4,828002304,828002304,828002304,8126898176,8126898176,8126898176
2.5,48144384,48144384,1.8,145756160,145756160,8.7,10,7.4,828002304,828002304,828002304,8126898176,8126898176,8126898176
2.1,48275456,48275456,1.9,145797120,145797120,9.1,9.2,9,827998208,827998208,827998208,8126898176,8126898176,8126898176
1.8,48222208,48222208,1.4,145940480,145940480,6.6,7,6.2,827998208,827998208,827998208,8126898176,8126898176,8126898176
0.89,48222208,48222208,0.72,145678336,145678336,4.6,4.4,4.8,827998208,827998208,827998208,8126898176,8126898176,8126898176
0.097,48222208,48222208,0.28,145678336,145678336,2.9,2.4,3.4,827998208,827998208,827998208,8126898176,8126898176,8126898176
0.0061,48222208,48222208,0.22,145711104,145711104,3.9,3.6,4.2,829030400,829030400,829030400,8126898176,8126898176,8126898176
0.0028,48222208,48222208,0.21,145711104,145711104,2.8,2.6,3,829091840,829091840,829091840,8126898176,8126898176,8126898176
0.0066,48222208,48222208,0.23,145711104,145711104,3.8,4.4,3.2,827969536,827969536,827969536,8126898176,8126898176,8126898176
0.01,48222208,48222208,0.26,145797120,145797120,3.3,2.8,3.8,827969536,827969536,827969536,8126898176,8126898176,8126898176
0.63,48226304,48226304,0.53,145723392,145723392,6.5,5.6,7.4,828743680,828743680,828743680,8126898176,8126898176,8126898176
2.8,48771072,48771072,1.4,145760256,145760256,12,11,13,828227584,828227584,828227584,8126898176,8126898176,8126898176
4.1,49348608,49348608,2.1,145817600,145817600,14,14,13,827969536,827969536,827969536,8126898176,8126898176,8126898176
4,48541696,48541696,2.6,146317312,146317312,14,14,14,827711488,827711488,827711488,8126898176,8126898176,8126898176
4.8,48680960,48680960,3.1,146243584,146243584,15,15,14,827703296,827703296,827703296,8126898176,8126898176,8126898176
5.4,48558080,48558080,2.7,146165760,146165760,15,14,15,827961344,827961344,827961344,8126898176,8126898176,8126898176
4.9,48566272,48566272,2.6,146378752,146378752,15,17,12,827961344,827961344,827961344,8126898176,8126898176,8126898176
5.3,44261376,44261376,2.6,146477056,146477056,14,13,15,827703296,827703296,827703296,8126898176,8126898176,8126898176
5.7,44752896,44752896,2.5,146526208,146526208,15,14,16,827961344,827961344,827961344,8126898176,8126898176,8126898176
5.4,44752896,44752896,2.4,146698240,146698240,14,15,13,827949056,827949056,827949056,8126898176,8126898176,8126898176
5.3,44752896,44752896,2.1,146608128,146608128,14,14,14,828981248,828981248,828981248,8126898176,8126898176,8126898176
4.9,44769280,44769280,2.1,146526208,146526208,14,13,15,827916288,827916288,827916288,8126898176,8126898176,8126898176
4.8,44924928,44924928,2.2,146636800,146636800,15,15,14,827658240,827658240,827658240,8126898176,8126898176,8126898176
4.5,44822528,44822528,2.5,146935808,146935808,14,15,14,827658240,827658240,827658240,8126898176,8126898176,8126898176
4.7,44847104,44847104,2.3,146972672,146972672,14,15,12,829804544,829804544,829804544,8126898176,8126898176,8126898176
5.2,45117440,45117440,2.6,146767872,146767872,15,17,13,827658240,827658240,827658240,8126898176,8126898176,8126898176
4.6,45383680,45383680,3.1,147017728,147017728,15,18,12,828170240,828170240,828170240,8126898176,8126898176,8126898176
5.3,45768704,45768704,2.9,146939904,146939904,16,16,16,827654144,827654144,827654144,8126898176,8126898176,8126898176
5,46067712,46067712,2.6,147169280,147169280,13,14,12,827912192,827912192,827912192,8126898176,8126898176,8126898176
4.2,46170112,46170112,2.2,147095552,147095552,13,12,15,827912192,827912192,827912192,8126898176,8126898176,8126898176
3.3,46403584,46403584,1.8,147324928,147324928,7.4,6.8,8,827912192,827912192,827912192,8126898176,8126898176,8126898176
0.95,46403584,46403584,0.77,147300352,147300352,3.6,3.6,3.6,827633664,827633664,827633664,8126898176,8126898176,8126898176
0.0067,46403584,46403584,0.23,147202048,147202048,3,3.2,2.8,828231680,828231680,828231680,8126898176,8126898176,8126898176
0.0063,46403584,46403584,0.18,147202048,147202048,3.9,4,3.8,827891712,827891712,827891712,8126898176,8126898176,8126898176
0.0073,46403584,46403584,0.22,147202048,147202048,2.7,2.8,2.6,827883520,827883520,827883520,8126898176,8126898176,8126898176
0.0078,46403584,46403584,0.22,147202048,147202048,3.5,3,4,828141568,828141568,828141568,8126898176,8126898176,8126898176
0.016,46534656,46534656,0.21,147202048,147202048,2.9,3.2,2.6,827625472,827625472,827625472,8126898176,8126898176,8126898176
0.91,46772224,46772224,1.1,147423232,147423232,8.3,8,8.6,827883520,827883520,827883520,8126898176,8126898176,8126898176
2.3,47874048,47874048,1.8,147447808,147447808,10,12,8.2,827625472,827625472,827625472,8126898176,8126898176,8126898176
2.5,47935488,47935488,1.5,147468288,147468288,9.1,8.4,9.8,827883520,827883520,827883520,8126898176,8126898176,8126898176
2.1,47919104,47919104,1.3,147243008,147243008,8.5,9,8,827875328,827875328,827875328,8126898176,8126898176,8126898176
2.5,48091136,48091136,1.4,147267584,147267584,9.2,10,8.4,828731392,828731392,828731392,8126898176,8126898176,8126898176
2.5,48144384,48144384,1.5,147197952,147197952,8.4,8,8.8,828772352,828772352,828772352,8126898176,8126898176,8126898176
2.1,48254976,48254976,1.3,147345408,147345408,8.7,9.6,7.8,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.4,48332800,48332800,1.4,147390464,147390464,8,8,8,827719680,827719680,827719680,8126898176,8126898176,8126898176
3.1,48402432,48402432,1.7,147386368,147386368,11,12,10,827977728,827977728,827977728,8126898176,8126898176,8126898176
3.4,48402432,48402432,1.6,147386368,147386368,10,9.4,11,827719680,827719680,827719680,8126898176,8126898176,8126898176
3,48402432,48402432,1.5,147542016,147542016,9.7,9.8,9.6,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.8,48402432,48402432,1.5,147496960,147496960,9.1,8.2,10,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.3,48402432,48402432,2.1,147562496,147562496,11,11,11,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.4,48402432,48402432,2.1,147955712,147955712,8.9,8.2,9.6,829603840,829603840,829603840,8126898176,8126898176,8126898176
2.7,48480256,48480256,1.4,148025344,148025344,9.3,9.8,8.8,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.5,48553984,48553984,1.2,148148224,148148224,8.9,9.6,8.2,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.2,48590848,48590848,1.5,148054016,148054016,9.2,8.6,9.8,827973632,827973632,827973632,8126898176,8126898176,8126898176
2.6,48676864,48676864,1.3,148070400,148070400,8.3,7.4,9.2,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.5,48680960,48680960,1.2,148221952,148221952,8.4,8,8.8,827949056,827949056,827949056,8126898176,8126898176,8126898176
1.5,48742400,48742400,1.1,148193280,148193280,5.7,6.2,5.2,827691008,827691008,827691008,8126898176,8126898176,8126898176
0.64,48742400,48742400,0.61,148197376,148197376,4.2,4,4.4,827674624,827674624,827674624,8126898176,8126898176,8126898176
0.044,48742400,48742400,0.25,148205568,148205568,2.8,2.8,2.8,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.0067,48742400,48742400,0.21,148205568,148205568,3.6,3.4,3.8,827674624,827674624,827674624,8126898176,8126898176,8126898176
0.0063,48742400,48742400,0.21,148205568,148205568,2.7,2.6,2.8,827674624,827674624,827674624,8126898176,8126898176,8126898176
0.0069,48742400,48742400,0.85,148418560,148418560,5.6,5.8,5.4,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.0065,48742400,48742400,0.88,148283392,148283392,2.8,3.2,2.4,827924480,827924480,827924480,8126898176,8126898176,8126898176
0.81,49303552,49303552,0.57,148299776,148299776,8,8,8,827666432,827666432,827666432,8126898176,8126898176,8126898176
3.1,49311744,49311744,1.7,148475904,148475904,13,13,14,828440576,828440576,828440576,8126898176,8126898176,8126898176
4.5,49975296,49975296,2.4,148393984,148393984,14,15,12,827666432,827666432,827666432,8126898176,8126898176,8126898176
4.6,46972928,46972928,2.4,148520960,148520960,14,15,13,827666432,827666432,827666432,8126898176,8126898176,8126898176
4.7,46972928,46972928,2.3,148566016,148566016,14,14,14,829534208,829534208,829534208,8126898176,8126898176,8126898176
5.1,46977024,46977024,2.4,148676608,148676608,14,13,15,827899904,827899904,827899904,8126898176,8126898176,8126898176
5.1,46977024,46977024,2.6,148742144,148742144,15,16,14,827641856,827641856,827641856,8126898176,8126898176,8126898176
5.1,43712512,43712512,2.4,148791296,148791296,15,14,15,828932096,828932096,828932096,8126898176,8126898176,8126898176
6,43683840,43683840,2.2,148832256,148832256,15,15,15,828157952,828157952,828157952,8126898176,8126898176,8126898176
6,43749376,43749376,2.2,149020672,149020672,14,16,12,827899904,827899904,827899904,8126898176,8126898176,8126898176
4.6,43778048,43778048,2.9,148918272,148918272,15,14,16,827641856,827641856,827641856,8126898176,8126898176,8126898176
4.8,43991040,43991040,3,148844544,148844544,14,13,14,827891712,827891712,827891712,8126898176,8126898176,8126898176
5.3,44085248,44085248,2.3,148762624,148762624,15,16,15,827891712,827891712,827891712,8126898176,8126898176,8126898176
4.8,44294144,44294144,2.3,148996096,148996096,14,14,15,827891712,827891712,827891712,8126898176,8126898176,8126898176
5.2,44785664,44785664,2.6,149037056,149037056,14,14,14,827633664,827633664,827633664,8126898176,8126898176,8126898176
4.7,45096960,45096960,2.4,148987904,148987904,13,13,14,827891712,827891712,827891712,8126898176,8126898176,8126898176
4.7,45195264,45195264,2.2,149037056,149037056,14,17,12,827617280,827617280,827617280,8126898176,8126898176,8126898176
5.4,45740032,45740032,2.4,148959232,148959232,13,13,14,827875328,827875328,827875328,8126898176,8126898176,8126898176
4,45764608,45764608,2.3,148877312,148877312,14,14,13,828649472,828649472,828649472,8126898176,8126898176,8126898176
3.7,46010368,46010368,2.1,148979712,148979712,12,11,13,827875328,827875328,827875328,8126898176,8126898176,8126898176
3,46055424,46055424,1.4,148992000,148992000,6.6,6.8,6.4,827875328,827875328,827875328,8126898176,8126898176,8126898176
0.82,45928448,45928448,0.58,148996096,148996096,2.7,2.8,2.6,830021632,830021632,830021632,8126898176,8126898176,8126898176
0.0067,45928448,45928448,0.68,149037056,149037056,4.7,3.4,6,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.0063,45928448,45928448,0.7,149041152,149041152,2.9,3,2.8,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.0069,45928448,45928448,0.21,149041152,149041152,3.8,3.6,4,828125184,828125184,828125184,8126898176,8126898176,8126898176
0.0073,45928448,45928448,0.2,149041152,149041152,3,2.6,3.4,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.23,45789184,45789184,0.29,149045248,149045248,4,3.6,4.4,827867136,827867136,827867136,8126898176,8126898176,8126898176
1.3,46870528,46870528,0.68,149061632,149061632,7.6,8.8,6.4,827867136,827867136,827867136,8126898176,8126898176,8126898176
2.2,47595520,47595520,1.3,149090304,149090304,9.7,11,8.8,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.2,47857664,47857664,1.5,149241856,149241856,7.5,7.8,7.2,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.1,48062464,48062464,1.2,149262336,149262336,8.5,8.6,8.4,828882944,828882944,828882944,8126898176,8126898176,8126898176
2.1,48160768,48160768,1.2,149159936,149159936,8.7,9.4,8,827592704,827592704,827592704,8126898176,8126898176,8126898176
2.3,48525312,48525312,1.5,149053440,149053440,8.9,8.6,9.2,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.3,48721920,48721920,1.4,149073920,149073920,7.7,7,8.4,827592704,827592704,827592704,8126898176,8126898176,8126898176
2.5,48717824,48717824,1.6,148959232,148959232,11,11,10,827842560,827842560,827842560,8126898176,8126898176,8126898176
3.5,48885760,48885760,2.2,149000192,149000192,11,11,12,827842560,827842560,827842560,8126898176,8126898176,8126898176
4,48824320,48824320,1.7,149020672,149020672,11,10,11,827842560,827842560,827842560,8126898176,8126898176,8126898176
3.3,48951296,48951296,1.4,149172224,149172224,9.6,11,8.4,828358656,828358656,828358656,8126898176,8126898176,8126898176
3.3,48996352,48996352,1.7,149073920,149073920,11,12,9.2,828956672,828956672,828956672,8126898176,8126898176,8126898176
3.4,49102848,49102848,1.6,149262336,149262336,9.9,8.4,11,827863040,827863040,827863040,8126898176,8126898176,8126898176
2.7,49295360,49295360,1.3,149286912,149286912,9,9,9,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.5,49389568,49389568,1.3,149192704,149192704,8.1,8.8,7.4,828108800,828108800,828108800,8126898176,8126898176,8126898176
2.9,49266688,49266688,1.3,149213184,149213184,10,12,8.4,828108800,828108800,828108800,8126898176,8126898176,8126898176
2.9,49266688,49266688,1.5,149323776,149323776,9.4,11,7.6,828108800,828108800,828108800,8126898176,8126898176,8126898176
2.5,49266688,49266688,1.5,149344256,149344256,9.2,8,10,828108800,828108800,828108800,8126898176,8126898176,8126898176
2.1,49266688,49266688,1.2,149303296,149303296,7.3,8.2,6.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
1.5,49266688,49266688,1.6,149614592,149614592,7.2,9.2,5.2,828108800,828108800,828108800,8126898176,8126898176,8126898176
0.49,49266688,49266688,1.1,149544960,149544960,2.8,2.8,2.8,829448192,829448192,829448192,8126898176,8126898176,8126898176
0.0079,49266688,49266688,0.18,149544960,149544960,3.8,3.4,4.2,827817984,827817984,827817984,8126898176,8126898176,8126898176
0.0065,49266688,49266688,0.22,149544960,149544960,2.9,2.4,3.4,828076032,828076032,828076032,8126898176,8126898176,8126898176
0.0065,49266688,49266688,0.22,149544960,149544960,3.7,3.4,4,827817984,827817984,827817984,8126898176,8126898176,8126898176
0.0067,49266688,49266688,0.22,149544960,149544960,3,3,3,827817984,827817984,827817984,8126898176,8126898176,8126898176
0.003,49266688,49266688,0.22,149544960,149544960,3.5,3.6,3.4,828579840,828579840,828579840,8126898176,8126898176,8126898176
1.1,49291264,49291264,0.79,149700608,149700608,8.9,10,7.8,828063744,828063744,828063744,8126898176,8126898176,8126898176
3.8,49561600,49561600,1.8,149618688,149618688,14,16,13,827789312,827789312,827789312,8126898176,8126898176,8126898176
5.4,48001024,48001024,2.3,149733376,149733376,14,14,13,828129280,828129280,828129280,8126898176,8126898176,8126898176
5.2,48001024,48001024,2.3,149639168,149639168,15,14,15,827531264,827531264,827531264,8126898176,8126898176,8126898176
4.6,48001024,48001024,2.5,149573632,149573632,14,13,15,827789312,827789312,827789312,8126898176,8126898176,8126898176
5.2,48005120,48005120,2.9,149692416,149692416,17,17,16,827789312,827789312,827789312,8126898176,8126898176,8126898176
5.4,48009216,48009216,3.2,149737472,149737472,15,15,14,828555264,828555264,828555264,8126898176,8126898176,8126898176
5.1,44777472,44777472,2.8,150028288,150028288,15,15,15,827781120,827781120,827781120,8126898176,8126898176,8126898176
4.7,44777472,44777472,2.5,149786624,149786624,13,12,14,827781120,827781120,827781120,8126898176,8126898176,8126898176
4.6,44802048,44802048,2.4,149827584,149827584,13,12,14,827523072,827523072,827523072,8126898176,8126898176,8126898176
4.4,44802048,44802048,2,150208512,150208512,12,12,13,827781120,827781120,827781120,8126898176,8126898176,8126898176
3.7,44802048,44802048,2.4,150216704,150216704,14,16,12,829136896,829136896,829136896,8126898176,8126898176,8126898176
4.4,44802048,44802048,2.3,150130688,150130688,13,13,14,827502592,827502592,827502592,8126898176,8126898176,8126898176
4.7,45010944,45010944,2.2,150319104,150319104,15,17,13,828018688,828018688,828018688,8126898176,8126898176,8126898176
3.9,45088768,45088768,2.1,150360064,150360064,13,12,13,827760640,827760640,827760640,8126898176,8126898176,8126898176
4.4,45322240,45322240,2.5,150548480,150548480,14,12,16,827760640,827760640,827760640,8126898176,8126898176,8126898176
4.5,45473792,45473792,2.3,150536192,150536192,13,14,11,827760640,827760640,827760640,8126898176,8126898176,8126898176
3.7,45662208,45662208,2.9,150585344,150585344,15,16,15,827760640,827760640,827760640,8126898176,8126898176,8126898176
4.5,45871104,45871104,3,150642688,150642688,13,12,13,827756544,827756544,827756544,8126898176,8126898176,8126898176
4.5,45871104,45871104,2.2,150683648,150683648,13,13,12,827756544,827756544,827756544,8126898176,8126898176,8126898176
1.9,45871104,45871104,1.5,150724608,150724608,4.9,5.6,4.2,827756544,827756544,827756544,8126898176,8126898176,8126898176
0.25,45871104,45871104,0.43,150700032,150700032,3.5,3.6,3.4,828014592,828014592,828014592,8126898176,8126898176,8126898176
0.0065,45871104,45871104,0.19,150589440,150589440,3,2.4,3.6,827756544,827756544,827756544,8126898176,8126898176,8126898176
0.0094,45871104,45871104,0.17,150589440,150589440,3.6,3.6,3.6,828514304,828514304,828514304,8126898176,8126898176,8126898176
0.0063,45871104,45871104,0.21,150589440,150589440,3,2.6,3.4,827740160,827740160,827740160,8126898176,8126898176,8126898176
0.0064,45871104,45871104,0.19,150589440,150589440,3.9,4.2,3.6,827740160,827740160,827740160,8126898176,8126898176,8126898176
0.27,45871104,45871104,0.33,150597632,150597632,4,4,4,827740160,827740160,827740160,8126898176,8126898176,8126898176
1.5,46452736,46452736,0.94,150618112,150618112,8.9,8,9.8,827740160,827740160,827740160,8126898176,8126898176,8126898176
2.5,46948352,46948352,1.3,150646784,150646784,9.6,8.6,11,829112320,829112320,829112320,8126898176,8126898176,8126898176
2.3,47165440,47165440,1.9,150642688,150642688,10,11,9.2,827985920,827985920,827985920,8126898176,8126898176,8126898176
2.1,47370240,47370240,2,150798336,150798336,8.7,10,7,827727872,827727872,827727872,8126898176,8126898176,8126898176
2.4,47624192,47624192,1.4,150822912,150822912,9.6,10,8.8,827748352,827748352,827748352,8126898176,8126898176,8126898176
2.3,47804416,47804416,1.6,150978560,150978560,8.5,9.2,7.8,828243968,828243968,828243968,8126898176,8126898176,8126898176
2.2,48001024,48001024,1.3,150863872,150863872,8.4,8.2,8.6,827985920,827985920,827985920,8126898176,8126898176,8126898176
2.3,48062464,48062464,1.4,150970368,150970368,8.3,6.8,9.8,827727872,827727872,827727872,8126898176,8126898176,8126898176
3,48062464,48062464,1.5,151121920,151121920,11,10,12,827977728,827977728,827977728,8126898176,8126898176,8126898176
3.3,48062464,48062464,1.3,151269376,151269376,9.3,10,8.6,827719680,827719680,827719680,8126898176,8126898176,8126898176
2.9,48062464,48062464,1.6,151166976,151166976,9.9,11,8.6,828235776,828235776,828235776,8126898176,8126898176,8126898176
2.8,48062464,48062464,1.7,151134208,151134208,8.7,7.6,9.8,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.8,48062464,48062464,1.4,151281664,151281664,10,10,9.8,827977728,827977728,827977728,8126898176,8126898176,8126898176
2.5,48062464,48062464,1.3,151240704,151240704,8,7.8,8.2,827719680,827719680,827719680,8126898176,8126898176,8126898176
2.1,48349184,48349184,1.9,151490560,151490560,10,10,10,827719680,827719680,827719680,8126898176,8126898176,8126898176
2.8,48136192,48136192,1.8,151396352,151396352,8.6,7.6,9.6,827711488,827711488,827711488,8126898176,8126898176,8126898176
2.8,48136192,48136192,1.4,151543808,151543808,11,10,11,827969536,827969536,827969536,8126898176,8126898176,8126898176
2.2,48136192,48136192,1.5,151449600,151449600,8.3,9,7.6,827969536,827969536,827969536,8126898176,8126898176,8126898176
2.1,48136192,48136192,1.3,151592960,151592960,8.2,7.6,8.8,828309504,828309504,828309504,8126898176,8126898176,8126898176
1.5,48136192,48136192,0.85,151621632,151621632,4.8,4.8,4.8,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.42,48136192,48136192,0.4,151494656,151494656,3.7,3.8,3.6,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.003,48136192,48136192,0.24,151494656,151494656,2.7,3,2.4,827932672,827932672,827932672,8126898176,8126898176,8126898176
0.0059,48136192,48136192,0.23,151494656,151494656,3.7,3.6,3.8,829816832,829816832,829816832,8126898176,8126898176,8126898176
0.01,48136192,48136192,0.23,151494656,151494656,2.8,2.2,3.4,829816832,829816832,829816832,8126898176,8126898176,8126898176
0.0071,48136192,48136192,0.2,151494656,151494656,3.5,3.4,3.6,827928576,827928576,827928576,8126898176,8126898176,8126898176
0.1,48136192,48136192,0.27,151625728,151625728,3.9,3.8,4,827670528,827670528,827670528,8126898176,8126898176,8126898176
2,48513024,48513024,1.4,151650304,151650304,12,11,13,827670528,827670528,827670528,8126898176,8126898176,8126898176
4.5,48635904,48635904,2.4,151515136,151515136,15,15,14,828428288,828428288,828428288,8126898176,8126898176,8126898176
4.5,47890432,47890432,2.4,151687168,151687168,15,18,13,827928576,827928576,827928576,8126898176,8126898176,8126898176
4.6,47923200,47923200,2.4,151531520,151531520,14,15,13,827670528,827670528,827670528,8126898176,8126898176,8126898176
