Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
14,56184832,56184832,7.2,190689280,190689280,31,34,29,828239872,828239872,828239872,8126898176,8126898176,8126898176
8.4,55877632,55877632,4.2,190578688,190578688,14,15,12,828239872,828239872,828239872,8126898176,8126898176,8126898176
2.4,55877632,55877632,1.5,190578688,190578688,3.9,4,3.8,828497920,828497920,828497920,8126898176,8126898176,8126898176
0.048,55877632,55877632,0.37,190578688,190578688,3.4,3.6,3.2,828239872,828239872,828239872,8126898176,8126898176,8126898176
0.0077,55877632,55877632,0.35,190832640,190832640,3.4,3,3.8,828755968,828755968,828755968,8126898176,8126898176,8126898176
0.0071,55877632,55877632,0.19,190578688,190578688,2.8,2.6,3,828497920,828497920,828497920,8126898176,8126898176,8126898176
0.0067,55877632,55877632,0.22,190709760,190709760,3.5,3.6,3.4,828481536,828481536,828481536,8126898176,8126898176,8126898176
0.31,55877632,55877632,0.41,190595072,190595072,4.3,5.2,3.4,828739584,828739584,828739584,8126898176,8126898176,8126898176
4.3,52768768,52768768,3.1,190709760,190709760,28,31,25,828481536,828481536,828481536,8126898176,8126898176,8126898176
16,49635328,49635328,8,190595072,190595072,50,53,46,828739584,828739584,828739584,8126898176,8126898176,8126898176
22,52785152,52785152,10,190709760,190709760,52,50,54,828739584,828739584,828739584,8126898176,8126898176,8126898176
23,54472704,54472704,10,190595072,190595072,54,54,54,828739584,828739584,828739584,8126898176,8126898176,8126898176
25,54992896,54992896,9.9,190709760,190709760,58,56,59,828481536,828481536,828481536,8126898176,8126898176,8126898176
23,57651200,57651200,11,190595072,190595072,48,50,46,828739584,828739584,828739584,8126898176,8126898176,8126898176
20,59281408,59281408,10,190595072,190595072,49,53,44,828739584,828739584,828739584,8126898176,8126898176,8126898176
21,57917440,57917440,9.7,190595072,190595072,53,57,48,828481536,828481536,828481536,8126898176,8126898176,8126898176
