Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
7.9,44711936,44711936,3.4,181710848,181710848,24,21,27,828002304,828002304,828002304,8126898176,8126898176,8126898176
10,44711936,44711936,4.3,181833728,181833728,25,23,27,828002304,828002304,828002304,8126898176,8126898176,8126898176
11,44711936,44711936,5.3,181825536,181825536,24,24,25,827744256,827744256,827744256,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.5,181899264,181899264,23,26,20,828518400,828518400,828518400,8126898176,8126898176,8126898176
8.4,44711936,44711936,3.9,181846016,181846016,23,27,18,828002304,828002304,828002304,8126898176,8126898176,8126898176
8.9,44711936,44711936,4.2,181817344,181817344,23,25,22,828035072,828035072,828035072,8126898176,8126898176,8126898176
7.7,44711936,44711936,5.3,181792768,181792768,24,25,23,827744256,827744256,827744256,8126898176,8126898176,8126898176
8,44711936,44711936,5.3,182013952,182013952,23,23,22,828002304,828002304,828002304,8126898176,8126898176,8126898176
8.7,44711936,44711936,4.2,181854208,181854208,24,25,22,828002304,828002304,828002304,8126898176,8126898176,8126898176
9.2,44711936,44711936,4.4,181821440,181821440,28,30,26,828002304,828002304,828002304,8126898176,8126898176,8126898176
11,44711936,44711936,5.3,181825536,181825536,25,26,25,828002304,828002304,828002304,8126898176,8126898176,8126898176
9.8,44711936,44711936,5,181911552,181911552,21,24,19,828002304,828002304,828002304,8126898176,8126898176,8126898176
7.8,44711936,44711936,3.7,181850112,181850112,18,19,18,827998208,827998208,827998208,8126898176,8126898176,8126898176
7,44711936,44711936,3.5,181927936,181927936,20,18,23,827998208,827998208,827998208,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.9,181768192,181768192,21,20,22,828338176,828338176,828338176,8126898176,8126898176,8126898176
8.5,44711936,44711936,3.6,181964800,181964800,23,24,22,829112320,829112320,829112320,8126898176,8126898176,8126898176
9.2,44711936,44711936,4.4,181956608,181956608,23,24,22,828772352,828772352,828772352,8126898176,8126898176,8126898176
7.5,44711936,44711936,4.7,181764096,181764096,21,22,20,827740160,827740160,827740160,8126898176,8126898176,8126898176
5.4,44711936,44711936,3.1,181813248,181813248,13,13,12,827740160,827740160,827740160,8126898176,8126898176,8126898176
2.2,44711936,44711936,2.2,182042624,182042624,6.1,7.8,4.4,827994112,827994112,827994112,8126898176,8126898176,8126898176
0.044,44711936,44711936,1,182026240,182026240,3.1,3.6,2.6,827994112,827994112,827994112,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.19,181923840,181923840,3.7,4.4,3,828768256,828768256,828768256,8126898176,8126898176,8126898176
0.0099,44711936,44711936,0.24,182030336,182030336,2.8,2.6,3,827994112,827994112,827994112,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.23,181923840,181923840,3.7,4,3.4,827736064,827736064,827736064,8126898176,8126898176,8126898176
0.0071,44711936,44711936,0.19,182030336,182030336,2.9,2.8,3,827731968,827731968,827731968,8126898176,8126898176,8126898176
1.4,44711936,44711936,0.76,182071296,182071296,8.6,7.8,9.4,827731968,827731968,827731968,8126898176,8126898176,8126898176
3.9,44711936,44711936,2.2,181866496,181866496,15,16,14,827731968,827731968,827731968,8126898176,8126898176,8126898176
5.4,44711936,44711936,3.2,181895168,181895168,18,22,14,827990016,827990016,827990016,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.2,181841920,181841920,18,17,18,827731968,827731968,827731968,8126898176,8126898176,8126898176
7.3,44711936,44711936,3,182022144,182022144,19,19,20,828506112,828506112,828506112,8126898176,8126898176,8126898176
7,44711936,44711936,3.2,182083584,182083584,18,18,19,827731968,827731968,827731968,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.7,181751808,181751808,18,19,18,827731968,827731968,827731968,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.2,181678080,181678080,16,15,16,827731968,827731968,827731968,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.7,181866496,181866496,17,16,18,827990016,827990016,827990016,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.4,182075392,182075392,17,17,17,827973632,827973632,827973632,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.3,181518336,181518336,18,19,17,827969536,827969536,827969536,8126898176,8126898176,8126898176
6.3,44711936,44711936,2.8,181510144,181510144,16,16,17,828235776,828235776,828235776,8126898176,8126898176,8126898176
5.5,44711936,44711936,3,181575680,181575680,17,17,16,828002304,828002304,828002304,8126898176,8126898176,8126898176
5.7,44711936,44711936,3.1,181645312,181645312,16,16,17,827744256,827744256,827744256,8126898176,8126898176,8126898176
6,44711936,44711936,3.4,181579776,181579776,18,18,18,828002304,828002304,828002304,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.2,181497856,181497856,20,21,19,828518400,828518400,828518400,8126898176,8126898176,8126898176
7.9,44711936,44711936,3.8,181600256,181600256,21,22,20,827744256,827744256,827744256,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,181678080,181678080,18,19,18,827740160,827740160,827740160,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.8,181800960,181800960,19,20,18,827740160,827740160,827740160,8126898176,8126898176,8126898176
4,44711936,44711936,3,181784576,181784576,8.8,8.4,9.2,827740160,827740160,827740160,8126898176,8126898176,8126898176
1.5,44711936,44711936,0.89,181657600,181657600,3.5,3,4,827998208,827998208,827998208,8126898176,8126898176,8126898176
0.011,44711936,44711936,0.19,181751808,181751808,2.9,3.2,2.6,827740160,827740160,827740160,8126898176,8126898176,8126898176
0.0091,44711936,44711936,0.21,181657600,181657600,3.5,4,3,827736064,827736064,827736064,8126898176,8126898176,8126898176
0.0069,44711936,44711936,0.23,181751808,181751808,3,3.6,2.4,827736064,827736064,827736064,8126898176,8126898176,8126898176
0.0076,44711936,44711936,0.21,181661696,181661696,3.6,3.8,3.4,827736064,827736064,827736064,8126898176,8126898176,8126898176
0.061,44711936,44711936,0.21,181456896,181456896,3.9,4.2,3.6,827736064,827736064,827736064,8126898176,8126898176,8126898176
2.8,44711936,44711936,1.1,181403648,181403648,16,16,15,827736064,827736064,827736064,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.5,181608448,181608448,23,23,23,827994112,827994112,827994112,8126898176,8126898176,8126898176
11,44711936,44711936,4.5,181567488,181567488,25,26,25,827994112,827994112,827994112,8126898176,8126898176,8126898176
11,44711936,44711936,4.5,181542912,181542912,25,25,25,827994112,827994112,827994112,8126898176,8126898176,8126898176
7.9,44711936,44711936,5.1,181829632,181829632,24,23,25,827990016,827990016,827990016,8126898176,8126898176,8126898176
8.2,44711936,44711936,4.8,181805056,181805056,22,20,23,827731968,827731968,827731968,8126898176,8126898176,8126898176
9.7,44711936,44711936,4.5,181907456,181907456,23,25,21,827731968,827731968,827731968,8126898176,8126898176,8126898176
9,44711936,44711936,3.8,181850112,181850112,23,24,21,827957248,827957248,827957248,8126898176,8126898176,8126898176
8.5,44711936,44711936,3.9,181821440,181821440,24,23,24,827699200,827699200,827699200,8126898176,8126898176,8126898176
8,44711936,44711936,5,181940224,181940224,22,22,23,827686912,827686912,827686912,8126898176,8126898176,8126898176
8.6,44711936,44711936,4.8,182042624,182042624,27,26,27,827719680,827719680,827719680,8126898176,8126898176,8126898176
11,44711936,44711936,5.1,181907456,181907456,26,25,28,828493824,828493824,828493824,8126898176,8126898176,8126898176
11,44711936,44711936,5.1,181993472,181993472,26,28,23,827719680,827719680,827719680,8126898176,8126898176,8126898176
8.2,44711936,44711936,4.3,181944320,181944320,20,20,19,827719680,827719680,827719680,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.8,182026240,182026240,21,21,20,828751872,828751872,828751872,8126898176,8126898176,8126898176
7.5,44711936,44711936,3.7,181837824,181837824,21,22,19,827719680,827719680,827719680,8126898176,8126898176,8126898176
7.6,44711936,44711936,5.2,181891072,181891072,24,22,27,828514304,828514304,828514304,8126898176,8126898176,8126898176
7.6,44711936,44711936,5.5,182001664,182001664,22,18,27,827715584,827715584,827715584,8126898176,8126898176,8126898176
7.9,44711936,44711936,4,181940224,181940224,22,24,21,827715584,827715584,827715584,8126898176,8126898176,8126898176
7,44711936,44711936,3.6,182013952,182013952,16,17,15,827682816,827682816,827682816,8126898176,8126898176,8126898176
3.8,44711936,44711936,2.2,181891072,181891072,6.9,7,6.8,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.61,44711936,44711936,0.54,181895168,181895168,3.2,3.4,3,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.0042,44711936,44711936,0.24,181895168,181895168,3.5,3.8,3.2,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.21,182026240,182026240,2.9,2.8,3,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.21,181911552,181911552,3.5,3.2,3.8,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.0032,44711936,44711936,0.23,182026240,182026240,3.1,3.6,2.6,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.18,44711936,44711936,0.42,182054912,182054912,5.7,5.8,5.6,828198912,828198912,828198912,8126898176,8126898176,8126898176
2.2,44711936,44711936,1.2,181964800,181964800,13,15,10,827682816,827682816,827682816,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.4,182059008,182059008,19,22,16,827936768,827936768,827936768,8126898176,8126898176,8126898176
7.1,44711936,44711936,4.2,182132736,182132736,18,20,16,827678720,827678720,827678720,8126898176,8126898176,8126898176
7.1,44711936,44711936,3,182185984,182185984,19,23,15,827936768,827936768,827936768,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.3,182390784,182390784,18,19,18,827678720,827678720,827678720,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.4,182050816,182050816,18,18,18,827932672,827932672,827932672,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.4,182136832,182136832,15,17,14,827924480,827924480,827924480,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.2,182185984,182185984,16,15,16,828956672,828956672,828956672,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.9,182116352,182116352,16,17,15,827924480,827924480,827924480,8126898176,8126898176,8126898176
5.6,44711936,44711936,3,182300672,182300672,18,18,19,827924480,827924480,827924480,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.1,182104064,182104064,17,17,16,827699200,827699200,827699200,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.1,182288384,182288384,18,18,18,827957248,827957248,827957248,8126898176,8126898176,8126898176
5.7,44711936,44711936,3,182226944,182226944,16,18,14,827957248,827957248,827957248,8126898176,8126898176,8126898176
4.7,44711936,44711936,3.9,182173696,182173696,19,22,15,827949056,827949056,827949056,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.8,182235136,182235136,18,20,15,827949056,827949056,827949056,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.4,182194176,182194176,20,17,23,827949056,827949056,827949056,8126898176,8126898176,8126898176
6.9,44711936,44711936,3.7,182263808,182263808,19,18,20,827674624,827674624,827674624,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.5,182202368,182202368,19,20,17,827932672,827932672,827932672,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.1,182128640,182128640,12,12,12,827928576,827928576,827928576,8126898176,8126898176,8126898176
2,44711936,44711936,1.6,182132736,182132736,4.7,5,4.4,827928576,827928576,827928576,8126898176,8126898176,8126898176
0.39,44711936,44711936,0.33,182231040,182231040,2.9,2.6,3.2,828960768,828960768,828960768,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.22,182132736,182132736,3.8,3.8,3.8,830922752,830922752,830922752,8126898176,8126898176,8126898176
0.0028,44711936,44711936,0.22,182231040,182231040,3,2.8,3.2,828178432,828178432,828178432,8126898176,8126898176,8126898176
0.0091,44711936,44711936,0.21,182132736,182132736,3.9,4.4,3.4,827920384,827920384,827920384,8126898176,8126898176,8126898176
0.01,44711936,44711936,0.23,182231040,182231040,3,2.8,3.2,827920384,827920384,827920384,8126898176,8126898176,8126898176
1,44711936,44711936,1.2,182284288,182284288,9.9,8.6,11,827920384,827920384,827920384,8126898176,8126898176,8126898176
4.1,44711936,44711936,2.6,182476800,182476800,19,22,16,827920384,827920384,827920384,8126898176,8126898176,8126898176
7.9,44711936,44711936,3.9,182439936,182439936,24,26,22,827920384,827920384,827920384,8126898176,8126898176,8126898176
10,44711936,44711936,4.7,182415360,182415360,25,29,21,827920384,827920384,827920384,8126898176,8126898176,8126898176
9.1,44711936,44711936,4.3,182493184,182493184,23,27,20,827916288,827916288,827916288,8126898176,8126898176,8126898176
8.1,44711936,44711936,4.1,182333440,182333440,21,22,19,827899904,827899904,827899904,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.6,182300672,182300672,22,25,20,827899904,827899904,827899904,8126898176,8126898176,8126898176
8.3,44711936,44711936,4.6,182525952,182525952,23,27,19,827899904,827899904,827899904,8126898176,8126898176,8126898176
8,44711936,44711936,4.4,182620160,182620160,24,25,22,827899904,827899904,827899904,8126898176,8126898176,8126898176
8.4,44711936,44711936,4,182427648,182427648,22,22,22,828674048,828674048,828674048,8126898176,8126898176,8126898176
9.6,44711936,44711936,4.2,182407168,182407168,25,24,27,827899904,827899904,827899904,8126898176,8126898176,8126898176
9.6,44711936,44711936,5.3,182272000,182272000,27,29,25,828157952,828157952,828157952,8126898176,8126898176,8126898176
10,44711936,44711936,6.7,182501376,182501376,28,28,28,827895808,827895808,827895808,8126898176,8126898176,8126898176
8.8,44711936,44711936,5.5,182456320,182456320,20,21,20,827895808,827895808,827895808,8126898176,8126898176,8126898176
7.1,44711936,44711936,3.5,182398976,182398976,20,21,19,828153856,828153856,828153856,8126898176,8126898176,8126898176
7.6,44711936,44711936,3.3,182472704,182472704,21,21,20,827895808,827895808,827895808,8126898176,8126898176,8126898176
6.8,44711936,44711936,4.2,182497280,182497280,21,21,21,828153856,828153856,828153856,8126898176,8126898176,8126898176
8,44711936,44711936,4.7,182591488,182591488,22,24,19,827891712,827891712,827891712,8126898176,8126898176,8126898176
8.8,44711936,44711936,4.3,182562816,182562816,23,25,21,828149760,828149760,828149760,8126898176,8126898176,8126898176
7.6,44711936,44711936,3.7,182358016,182358016,20,19,21,828149760,828149760,828149760,8126898176,8126898176,8126898176
5.5,44711936,44711936,2.8,182394880,182394880,13,14,13,827633664,827633664,827633664,8126898176,8126898176,8126898176
1.7,44711936,44711936,1.5,182484992,182484992,3.4,3.6,3.2,828923904,828923904,828923904,8126898176,8126898176,8126898176
0.057,44711936,44711936,0.41,182403072,182403072,3.8,3.4,4.2,828149760,828149760,828149760,8126898176,8126898176,8126898176
0.0073,44711936,44711936,0.21,182484992,182484992,3,3.2,2.8,827891712,827891712,827891712,8126898176,8126898176,8126898176
0.0074,44711936,44711936,0.97,182521856,182521856,6.1,8.2,4,827891712,827891712,827891712,8126898176,8126898176,8126898176
0.0096,44711936,44711936,1,182427648,182427648,2.9,3,2.8,827891712,827891712,827891712,8126898176,8126898176,8126898176
0.003,44711936,44711936,0.25,182345728,182345728,4,4,4,828149760,828149760,828149760,8126898176,8126898176,8126898176
0.78,44711936,44711936,0.64,182493184,182493184,8.7,9,8.4,828149760,828149760,828149760,8126898176,8126898176,8126898176
3.8,44711936,44711936,2.3,182480896,182480896,16,18,14,828149760,828149760,828149760,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.1,182575104,182575104,16,17,16,827871232,827871232,827871232,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.9,182767616,182767616,18,19,16,828129280,828129280,828129280,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.2,182456320,182456320,19,21,17,827871232,827871232,827871232,8126898176,8126898176,8126898176
7.4,44711936,44711936,3.1,182648832,182648832,19,21,17,827871232,827871232,827871232,8126898176,8126898176,8126898176
5.8,44711936,44711936,3.2,182341632,182341632,16,18,15,828129280,828129280,828129280,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.5,182411264,182411264,17,18,16,827871232,827871232,827871232,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.9,182550528,182550528,15,16,14,828129280,828129280,828129280,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.9,181776384,181776384,20,23,18,827871232,827871232,827871232,8126898176,8126898176,8126898176
7,44711936,44711936,4.1,182038528,182038528,18,18,18,827867136,827867136,827867136,8126898176,8126898176,8126898176
6.1,44711936,44711936,3,181702656,181702656,17,14,20,827867136,827867136,827867136,8126898176,8126898176,8126898176
5.9,44711936,44711936,3,181776384,181776384,17,18,16,828125184,828125184,828125184,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.1,181862400,181862400,17,16,18,827867136,827867136,827867136,8126898176,8126898176,8126898176
5.3,44711936,44711936,3,181927936,181927936,16,17,14,827854848,827854848,827854848,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.1,181870592,181870592,19,18,20,827854848,827854848,827854848,8126898176,8126898176,8126898176
7.1,44711936,44711936,3.8,181825536,181825536,20,22,19,828370944,828370944,828370944,8126898176,8126898176,8126898176
6.6,44711936,44711936,4.1,181903360,181903360,20,22,19,827854848,827854848,827854848,8126898176,8126898176,8126898176
6.4,44711936,44711936,3.7,181960704,181960704,16,14,18,827596800,827596800,827596800,8126898176,8126898176,8126898176
4.5,44711936,44711936,2.3,181846016,181846016,8.5,9.4,7.6,827854848,827854848,827854848,8126898176,8126898176,8126898176
1.1,44711936,44711936,0.72,181948416,181948416,2.8,2.4,3.2,827854848,827854848,827854848,8126898176,8126898176,8126898176
0.011,44711936,44711936,0.98,182095872,182095872,6.2,8.6,3.8,828878848,828878848,828878848,8126898176,8126898176,8126898176
0.0031,44711936,44711936,1,182005760,182005760,2.6,3.2,2,827846656,827846656,827846656,8126898176,8126898176,8126898176
0.0035,44711936,44711936,0.23,181932032,181932032,3.6,3.6,3.6,828104704,828104704,828104704,8126898176,8126898176,8126898176
0.01,44711936,44711936,0.21,181932032,181932032,3.2,3.2,3.2,828088320,828088320,828088320,8126898176,8126898176,8126898176
0.42,44711936,44711936,0.2,181932032,181932032,4.5,3.8,5.2,827830272,827830272,827830272,8126898176,8126898176,8126898176
3.2,44711936,44711936,1.2,182108160,182108160,15,17,12,827813888,827813888,827813888,8126898176,8126898176,8126898176
8,44711936,44711936,3.6,182099968,182099968,24,25,24,827813888,827813888,827813888,8126898176,8126898176,8126898176
10,44711936,44711936,4.6,182063104,182063104,25,25,24,828846080,828846080,828846080,8126898176,8126898176,8126898176
9.4,44711936,44711936,4.6,182169600,182169600,26,27,25,828067840,828067840,828067840,8126898176,8126898176,8126898176
10,44711936,44711936,4.3,182120448,182120448,24,24,24,828067840,828067840,828067840,8126898176,8126898176,8126898176
9.2,44711936,44711936,4,182214656,182214656,23,23,23,827809792,827809792,827809792,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.4,182194176,182194176,22,20,24,827809792,827809792,827809792,8126898176,8126898176,8126898176
8.6,44711936,44711936,5.5,182173696,182173696,25,22,27,827809792,827809792,827809792,8126898176,8126898176,8126898176
8.7,44711936,44711936,5.3,182296576,182296576,22,25,19,828583936,828583936,828583936,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.2,182398976,182398976,25,22,27,828067840,828067840,828067840,8126898176,8126898176,8126898176
9.5,44711936,44711936,4.7,182480896,182480896,26,25,27,827809792,827809792,827809792,8126898176,8126898176,8126898176
11,44711936,44711936,5,182599680,182599680,27,29,25,828063744,828063744,828063744,8126898176,8126898176,8126898176
8.3,44711936,44711936,4.6,182743040,182743040,23,21,24,828055552,828055552,828055552,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,182571008,182571008,20,20,20,827797504,827797504,827797504,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.3,182525952,182525952,20,22,18,827797504,827797504,827797504,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,182611968,182611968,22,22,22,827797504,827797504,827797504,8126898176,8126898176,8126898176
7.9,44711936,44711936,3.8,182755328,182755328,21,22,20,827797504,827797504,827797504,8126898176,8126898176,8126898176
9,44711936,44711936,3.9,182718464,182718464,23,26,20,827797504,827797504,827797504,8126898176,8126898176,8126898176
7,44711936,44711936,4.5,182894592,182894592,21,23,20,827793408,827793408,827793408,8126898176,8126898176,8126898176
6.2,44711936,44711936,4.8,183033856,183033856,19,17,21,828051456,828051456,828051456,8126898176,8126898176,8126898176
4,44711936,44711936,2.6,182988800,182988800,5.8,5.8,5.8,827793408,827793408,827793408,8126898176,8126898176,8126898176
0.79,44711936,44711936,0.43,182779904,182779904,3.6,3.4,3.8,827793408,827793408,827793408,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.24,182779904,182779904,3.3,3.4,3.2,828051456,828051456,828051456,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.18,182779904,182779904,3.5,3.2,3.8,827793408,827793408,827793408,8126898176,8126898176,8126898176
0.0074,44711936,44711936,0.22,182730752,182730752,2.9,2.6,3.2,827789312,827789312,827789312,8126898176,8126898176,8126898176
0.0098,44711936,44711936,0.25,182644736,182644736,3.4,3.4,3.4,827789312,827789312,827789312,8126898176,8126898176,8126898176
0.45,44711936,44711936,0.46,182652928,182652928,5.2,5,5.4,827789312,827789312,827789312,8126898176,8126898176,8126898176
3.2,44711936,44711936,1.2,182685696,182685696,15,18,11,827789312,827789312,827789312,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.8,182763520,182763520,17,17,17,827789312,827789312,827789312,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.4,182816768,182816768,17,19,16,828047360,828047360,828047360,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.1,182894592,182894592,18,19,16,828047360,828047360,828047360,8126898176,8126898176,8126898176
7,44711936,44711936,4.4,183029760,183029760,21,19,23,828014592,828014592,828014592,8126898176,8126898176,8126898176
6.6,44711936,44711936,4.2,182824960,182824960,17,19,15,828014592,828014592,828014592,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.2,182890496,182890496,17,20,14,827756544,827756544,827756544,8126898176,8126898176,8126898176
5.3,44711936,44711936,2.9,182808576,182808576,16,17,15,828047360,828047360,828047360,8126898176,8126898176,8126898176
5.2,44711936,44711936,3.2,182829056,182829056,17,20,14,828047360,828047360,828047360,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.4,182882304,182882304,17,18,15,828047360,828047360,828047360,8126898176,8126898176,8126898176
5.9,44711936,44711936,2.8,182935552,182935552,16,17,16,828047360,828047360,828047360,8126898176,8126898176,8126898176
5.4,44711936,44711936,3,182882304,182882304,17,18,16,828047360,828047360,828047360,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.3,182951936,182951936,18,19,16,828047360,828047360,828047360,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.1,183046144,183046144,16,16,17,828305408,828305408,828305408,8126898176,8126898176,8126898176
5.9,44711936,44711936,3,183103488,183103488,19,20,17,828047360,828047360,828047360,8126898176,8126898176,8126898176
6,44711936,44711936,3.4,182927360,182927360,20,19,21,828047360,828047360,828047360,8126898176,8126898176,8126898176
6.9,44711936,44711936,4.6,183119872,183119872,22,24,21,827809792,827809792,827809792,8126898176,8126898176,8126898176
6.9,44711936,44711936,4.7,183230464,183230464,18,18,17,827756544,827756544,827756544,8126898176,8126898176,8126898176
5,44711936,44711936,3,183263232,183263232,12,11,13,828014592,828014592,828014592,8126898176,8126898176,8126898176
2.2,44711936,44711936,1.2,183373824,183373824,4.4,4.2,4.6,829046784,829046784,829046784,8126898176,8126898176,8126898176
0.5,44711936,44711936,0.27,183267328,183267328,3.7,3.4,4,828272640,828272640,828272640,8126898176,8126898176,8126898176
0.011,44711936,44711936,0.2,183373824,183373824,3,3,3,827744256,827744256,827744256,8126898176,8126898176,8126898176
0.0073,44711936,44711936,0.25,183267328,183267328,3.7,3.8,3.6,828260352,828260352,828260352,8126898176,8126898176,8126898176
0.0037,44711936,44711936,0.22,183373824,183373824,2.9,2.8,3,828260352,828260352,828260352,8126898176,8126898176,8126898176
0.0033,44711936,44711936,0.2,183267328,183267328,4,3.2,4.8,828002304,828002304,828002304,8126898176,8126898176,8126898176
1.4,44711936,44711936,0.76,183414784,183414784,9.8,11,9,828002304,828002304,828002304,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.8,183234560,183234560,24,22,25,828002304,828002304,828002304,8126898176,8126898176,8126898176
11,44711936,44711936,3.8,183177216,183177216,25,26,24,828002304,828002304,828002304,8126898176,8126898176,8126898176
10,44711936,44711936,5.6,183590912,183590912,29,26,32,827744256,827744256,827744256,8126898176,8126898176,8126898176
9.7,44711936,44711936,5.5,183197696,183197696,24,22,25,827998208,827998208,827998208,8126898176,8126898176,8126898176
9.6,44711936,44711936,4.1,183439360,183439360,24,24,23,827998208,827998208,827998208,8126898176,8126898176,8126898176
9.1,44711936,44711936,4.5,183394304,183394304,22,20,24,827981824,827981824,827981824,8126898176,8126898176,8126898176
9.6,44711936,44711936,3.9,183349248,183349248,24,23,24,827723776,827723776,827723776,8126898176,8126898176,8126898176
8.7,44711936,44711936,4.4,183332864,183332864,22,23,21,827981824,827981824,827981824,8126898176,8126898176,8126898176
7.7,44711936,44711936,4.2,183410688,183410688,23,25,20,827981824,827981824,827981824,8126898176,8126898176,8126898176
9.6,44711936,44711936,4.6,183267328,183267328,25,26,24,827981824,827981824,827981824,8126898176,8126898176,8126898176
9.9,44711936,44711936,5,183365632,183365632,28,31,26,828497920,828497920,828497920,8126898176,8126898176,8126898176
9.6,44711936,44711936,4.8,183463936,183463936,26,27,25,827723776,827723776,827723776,8126898176,8126898176,8126898176
10,44711936,44711936,4.9,183566336,183566336,21,21,21,827723776,827723776,827723776,8126898176,8126898176,8126898176
7.9,44711936,44711936,4.1,183521280,183521280,19,21,17,827723776,827723776,827723776,8126898176,8126898176,8126898176
6.6,44711936,44711936,4.5,183635968,183635968,23,25,22,827977728,827977728,827977728,8126898176,8126898176,8126898176
7.9,44711936,44711936,4.4,183570432,183570432,20,17,22,827719680,827719680,827719680,8126898176,8126898176,8126898176
7.5,44711936,44711936,4.2,183554048,183554048,23,22,23,827719680,827719680,827719680,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.5,183713792,183713792,22,25,19,827719680,827719680,827719680,8126898176,8126898176,8126898176
8.7,44711936,44711936,3.7,183689216,183689216,20,21,19,827973632,827973632,827973632,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.9,183484416,183484416,10,11,9.4,827981824,827981824,827981824,8126898176,8126898176,8126898176
1.4,44711936,44711936,1.2,183488512,183488512,3.7,3.8,3.6,827961344,827961344,827961344,8126898176,8126898176,8126898176
0.054,44711936,44711936,0.25,183578624,183578624,2.9,2.6,3.2,827961344,827961344,827961344,8126898176,8126898176,8126898176
0.0031,44711936,44711936,0.23,183488512,183488512,3.8,3.4,4.2,827961344,827961344,827961344,8126898176,8126898176,8126898176
0.0035,44711936,44711936,0.24,183488512,183488512,3,3,3,827961344,827961344,827961344,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.23,183488512,183488512,3.9,4,3.8,827961344,827961344,827961344,8126898176,8126898176,8126898176
0.1,44711936,44711936,0.19,183578624,183578624,2.7,2.4,3,827961344,827961344,827961344,8126898176,8126898176,8126898176
1.5,44711936,44711936,1.4,183611392,183611392,12,13,12,827957248,827957248,827957248,8126898176,8126898176,8126898176
3.8,44711936,44711936,2.9,183037952,183037952,16,15,16,828215296,828215296,828215296,8126898176,8126898176,8126898176
5.7,44711936,44711936,3,183222272,183222272,18,18,18,827957248,827957248,827957248,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.1,183353344,183353344,17,15,20,828215296,828215296,828215296,8126898176,8126898176,8126898176
