Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Probe App CPU Usage,VM 1 Probe App Memory Usage,VM 2 Probe App CPU Usage,VM 2 Probe App Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
0.011,49213440,0.23,188919808,0,49356800,0,49844224,3,3,3,775184384,8346394624,1.8,2,1.6,901783552,8126898176
0.015,49213440,0.25,188805120,0,49356800,0,49844224,2.4,2.2,2.6,774668288,8346394624,2.4,2.4,2.4,902815744,8126898176
0.015,49213440,1.1,189161472,0,49356800,0,49844224,3.1,3.4,2.8,774676480,8346394624,3.7,4.6,2.8,901742592,8126898176
1.4,48807936,1.1,188944384,3.7,55209984,0,49844224,2.7,3,2.4,774676480,8346394624,5.6,2.6,8.6,906924032,8126898176
4.6,48807936,0.79,189186048,13,55209984,5.8,55144448,20,15,24,780128256,8346394624,25,5.4,44,906874880,8126898176
9.8,48918528,2.8,189235200,15,55209984,15,55144448,25,34,17,781082624,8346394624,25,9.6,40,908087296,8126898176
11,48943104,4,189165568,14,55209984,22,55144448,28,14,42,780197888,8346394624,26,19,33,907218944,8126898176
11,48943104,4.2,189218816,18,55209984,24,55144448,27,19,34,780353536,8346394624,26,8,45,907640832,8126898176
13,44531712,4.5,189243392,19,55209984,21,55148544,28,16,39,776634368,8346394624,26,33,19,908062720,8126898176
11,44539904,4.6,189218816,14,55209984,19,55148544,28,16,39,776007680,8346394624,26,32,21,907190272,8126898176
10,44539904,5.1,189288448,16,55209984,20,55148544,26,30,22,775897088,8346394624,24,26,22,906862592,8126898176
11,44539904,4.5,189390848,19,55209984,18,55148544,25,25,25,777089024,8346394624,26,16,36,907038720,8126898176
8.5,44670976,3.9,189173760,16,55209984,20,55148544,27,25,29,776253440,8346394624,26,45,6.6,907214848,8126898176
10,44572672,4.6,189308928,16,55209984,22,55148544,26,18,34,775917568,8346394624,26,43,9,907108352,8126898176
12,44916736,5.7,189181952,17,55209984,21,55148544,27,26,27,775860224,8346394624,27,27,27,908206080,8126898176
9.5,45477888,5.1,189227008,16,55214080,21,55148544,27,30,23,776617984,8346394624,25,8,43,907329536,8126898176
9.9,46178304,4.2,189284352,17,55214080,21,55148544,27,25,29,778076160,8346394624,26,8.8,43,907255808,8126898176
10,46936064,4.6,189304832,17,55214080,21,55148544,25,25,25,778231808,8346394624,27,7.8,45,906911744,8126898176
9,47591424,4.2,189231104,14,55214080,20,55148544,28,28,27,778117120,8346394624,26,14,37,907063296,8126898176
11,48570368,5.4,189399040,15,55214080,19,55148544,27,24,31,779005952,8346394624,28,39,16,907481088,8126898176
13,48979968,5.4,189288448,15,55214080,20,55148544,28,36,20,780177408,8346394624,25,35,14,907091968,8126898176
13,49012736,5.3,189304832,16,55214080,22,55148544,29,44,15,780316672,8346394624,26,19,34,907051008,8126898176
9.7,49176576,5.6,189251584,17,55214080,18,55148544,26,30,23,780734464,8346394624,26,23,29,907206656,8126898176
3.2,49049600,3.3,189345792,13,49487872,20,55148544,23,23,22,780431360,8346394624,21,7.4,35,902602752,8126898176
0.15,49049600,1.2,189206528,5.7,49487872,16,49414144,6.1,3,9.2,774492160,8346394624,2.3,2.4,2.2,901230592,8126898176
0.011,49049600,0.35,189108224,0,49487872,3.1,49414144,2.6,2.8,2.4,774492160,8346394624,2.4,2.4,2.4,901488640,8126898176
0.012,49049600,1.2,189444096,0,49487872,0,49414144,3.2,3,3.4,775475200,8346394624,3.7,2.2,5.2,901836800,8126898176
0.014,49049600,1.2,189288448,0,49487872,0,49414144,2.4,2.4,2.4,774443008,8346394624,2.4,2.4,2.4,901545984,8126898176
0.014,49049600,0.23,189386752,0,49487872,0,49414144,3.2,3.2,3.2,774664192,8346394624,1.9,2.2,1.6,901545984,8126898176
2.1,48644096,0.24,189288448,7.5,54751232,0,49414144,5.2,7.2,3.2,778293248,8346394624,11,4.2,19,908529664,8126898176
6.4,49459200,1,189517824,16,54751232,12,55263232,25,39,11,778969088,8346394624,28,8.6,48,908718080,8126898176
9.9,49004544,2.8,189513728,17,54751232,23,55263232,29,36,21,780685312,8346394624,28,24,32,908406784,8126898176
11,49008640,4.3,189255680,20,54751232,21,55263232,29,26,32,780083200,8346394624,29,8.6,50,908615680,8126898176
11,49008640,4.8,189534208,19,54751232,21,55267328,29,20,37,779718656,8346394624,27,25,30,907456512,8126898176
13,46182400,5.2,189333504,17,54751232,25,55267328,30,30,30,777555968,8346394624,28,45,11,907603968,8126898176
13,46231552,5,189444096,17,54751232,23,55267328,29,33,25,777957376,8346394624,30,27,32,908566528,8126898176
9.5,46239744,4.8,189493248,19,54751232,21,55267328,28,38,18,777064448,8346394624,28,19,37,908468224,8126898176
9.3,46620672,4.5,189419520,19,54751232,22,55267328,28,20,36,778289152,8346394624,29,31,27,908644352,8126898176
11,46956544,5.3,189378560,18,54751232,23,55267328,29,25,32,777474048,8346394624,30,18,42,907681792,8126898176
10,47271936,5.7,189538304,20,54755328,24,55267328,28,30,26,778141696,8346394624,27,21,33,907587584,8126898176
9.8,47652864,4.9,189321216,19,54755328,22,55267328,29,35,23,778235904,8346394624,29,19,38,908787712,8126898176
10,47874048,4.6,188186624,16,54755328,22,55267328,28,30,26,778395648,8346394624,28,47,8.6,906125312,8126898176
11,47943680,4,188506112,17,54755328,25,55267328,29,32,26,778833920,8346394624,29,12,46,907816960,8126898176
11,47943680,4.3,188751872,20,54755328,24,55267328,28,24,32,778481664,8346394624,29,20,39,907997184,8126898176
10,48312320,5.1,189194240,19,54755328,22,55267328,28,38,19,778592256,8346394624,29,48,9,908128256,8126898176
12,49360896,5.3,189186048,16,54755328,19,55267328,30,38,21,778702848,8346394624,28,35,22,908062720,8126898176
13,50032640,4.9,189124608,17,54755328,24,55267328,32,33,30,779661312,8346394624,28,8.6,48,907132928,8126898176
12,50143232,5.6,189140992,19,54755328,27,55267328,29,15,44,780533760,8346394624,29,23,36,907046912,8126898176
7.6,50143232,5.1,189071360,18,54755328,22,55267328,27,24,30,780955648,8346394624,28,24,33,908017664,8126898176
1.7,50143232,2.7,189054976,13,49037312,20,55267328,23,21,25,776003584,8346394624,17,6.6,27,901017600,8126898176
0.014,50143232,1.9,189120512,2.8,49037312,13,49545216,3,2.8,3.2,774987776,8346394624,4.6,4.2,5,901398528,8126898176
0.011,50143232,1.3,189091840,0,49037312,1.8,49545216,2.4,2.2,2.6,774995968,8346394624,1.7,1.6,1.8,901140480,8126898176
0.011,50143232,0.19,189091840,0,49037312,0,49545216,2.9,3,2.8,776077312,8346394624,2.5,2.6,2.4,901140480,8126898176
0.012,50143232,0.27,189091840,0,49037312,0,49545216,2.7,3.2,2.2,775041024,8346394624,2.1,2,2.2,901398528,8126898176
0.11,50143232,0.36,189091840,0,49037312,0,49545216,3.1,3,3.2,775299072,8346394624,2.5,2.6,2.4,901140480,8126898176
3,50016256,0.25,189091840,11,54890496,3,55386112,11,16,6.2,780992512,8346394624,21,37,5.4,906850304,8126898176
7,50302976,1.6,189181952,23,54890496,15,55386112,29,30,28,780955648,8346394624,31,52,9.2,908288000,8126898176
11,48766976,3.7,189210624,19,54890496,26,55390208,30,32,27,780853248,8346394624,30,40,21,907468800,8126898176
13,48787456,4.9,189263872,21,54890496,27,55390208,32,34,30,780537856,8346394624,31,39,23,907079680,8126898176
12,46731264,4.9,189353984,20,54890496,24,55390208,31,20,43,779923456,8346394624,31,15,46,907231232,8126898176
11,46538752,4.4,189292544,20,54890496,25,55390208,31,17,44,777519104,8346394624,32,13,51,909271040,8126898176
11,46379008,4.2,189423616,20,54890496,27,55390208,31,41,21,777900032,8346394624,30,53,7.4,909721600,8126898176
8.8,46383104,5.8,189431808,20,54890496,25,55390208,30,33,28,777293824,8346394624,33,46,20,910598144,8126898176
9.6,46395392,5.7,189423616,20,54890496,25,55390208,30,44,16,778739712,8346394624,30,53,7.2,909467648,8126898176
11,46297088,3.9,189341696,18,54894592,23,55390208,31,40,21,777351168,8346394624,31,49,13,909381632,8126898176
9.9,46301184,4.6,189321216,21,54894592,24,55390208,31,26,36,778797056,8346394624,30,51,9.2,909541376,8126898176
9,46436352,4.8,189390848,21,54894592,25,55390208,30,28,33,778153984,8346394624,31,54,7.8,909488128,8126898176
9.8,47132672,4,189419520,20,54894592,27,55390208,31,37,25,777252864,8346394624,31,18,43,910454784,8126898176
11,47800320,4.1,189431808,21,54894592,28,55390208,30,17,43,778194944,8346394624,31,50,12,910364672,8126898176
11,48447488,4.5,189210624,21,54894592,26,55390208,31,42,19,779382784,8346394624,30,53,7.4,910782464,8126898176
10,49299456,4.9,189353984,20,54894592,24,55390208,31,17,44,780046336,8346394624,32,42,21,910667776,8126898176
13,50393088,5.1,189329408,21,54894592,25,55390208,34,40,28,780161024,8346394624,31,25,37,910569472,8126898176
15,50032640,5.6,189415424,20,54894592,23,55390208,32,37,27,781586432,8346394624,31,47,16,910966784,8126898176
11,50032640,5.2,189444096,19,54894592,24,55390208,32,45,20,780955648,8346394624,30,53,7.6,911134720,8126898176
4.6,50032640,5.3,189341696,21,49209344,26,55390208,27,44,9.8,781144064,8346394624,32,53,10,911319040,8126898176
0.73,50032640,3.9,189210624,10,49172480,23,49836032,19,33,4.6,776208384,8346394624,11,20,2,905617408,8126898176
0.011,50032640,0.67,189313024,0,49172480,11,49799168,2.4,2.4,2.4,775692288,8346394624,2.4,2.4,2.4,904581120,8126898176
0.01,50032640,0.26,189214720,0,49172480,0.0016,49672192,2.9,2.6,3.2,775168000,8346394624,1.9,1.8,2,904581120,8126898176
0.011,50032640,0.25,189313024,0,49172480,0,49672192,3.2,3,3.4,775426048,8346394624,2.4,2.2,2.6,905355264,8126898176
0.012,50032640,0.22,189214720,0,49172480,0,49672192,2.6,2.4,2.8,775168000,8346394624,1.9,1.6,2.2,904839168,8126898176
0.85,49647616,0.26,189313024,5.2,55017472,0,49672192,3.2,3.2,3.2,775168000,8346394624,2.6,2.8,2.4,904581120,8126898176
3.6,50204672,0.83,189235200,14,55017472,8.9,55529472,19,29,8.2,780828672,8346394624,31,39,23,910540800,8126898176
9.8,48619520,2.7,189341696,19,55017472,20,55529472,33,37,28,781524992,8346394624,33,41,25,910680064,8126898176
14,48631808,3.8,189440000,24,55017472,27,55529472,34,43,25,780906496,8346394624,33,56,11,911101952,8126898176
15,48676864,4.3,189386752,24,55017472,28,55529472,34,46,23,779771904,8346394624,33,54,12,908869632,8126898176
15,45830144,4.6,189480960,23,55017472,28,55529472,37,53,20,776830976,8346394624,34,25,43,909021184,8126898176
13,45830144,6.1,189526016,23,55017472,30,55529472,33,38,27,776990720,8346394624,35,20,50,908759040,8126898176
12,45850624,5.8,189485056,20,55017472,27,55529472,35,48,21,777400320,8346394624,33,23,43,909697024,8126898176
13,45989888,4.5,189509632,22,55021568,26,55529472,32,42,23,777048064,8346394624,34,10,58,909611008,8126898176
11,45867008,4.5,189505536,23,55021568,29,55529472,32,23,42,776708096,8346394624,33,11,55,908505088,8126898176
12,45867008,3.9,189280256,21,55021568,30,55529472,33,30,35,776880128,8346394624,34,26,41,908668928,8126898176
12,45867008,4.6,189337600,23,55021568,26,55529472,34,27,41,776769536,8346394624,32,15,50,907517952,8126898176
10,45871104,5,189321216,25,55021568,27,55529472,33,27,38,777961472,8346394624,34,13,55,908959744,8126898176
11,46456832,4.1,189485056,21,55021568,27,55529472,34,30,38,778403840,8346394624,34,39,29,908607488,8126898176
11,47190016,4,189403136,23,55021568,26,55529472,32,38,25,778297344,8346394624,34,46,21,907501568,8126898176
11,48025600,4.6,189509632,22,55021568,27,55529472,33,42,24,778493952,8346394624,32,46,19,908689408,8126898176
11,48885760,4.6,189460480,22,55021568,27,55529472,35,38,32,779362304,8346394624,34,14,54,908320768,8126898176
14,49844224,6,189485056,22,55021568,32,55529472,33,28,39,780017664,8346394624,35,53,16,907710464,8126898176
15,49340416,7.6,189456384,20,55021568,31,55529472,35,29,41,780107776,8346394624,37,39,35,907411456,8126898176
11,49483776,6.5,189526016,22,55021568,27,55529472,34,33,34,781549568,8346394624,32,21,43,908910592,8126898176
4.6,49483776,4,189517824,19,49340416,26,55529472,30,9.2,51,781754368,8346394624,31,57,5.6,908894208,8126898176
0.4,49483776,1.5,189370368,8.2,49307648,20,49836032,11,3.6,17,774758400,8346394624,3.4,4.6,2.2,901902336,8126898176
0.012,49483776,0.38,189456384,0,49307648,7.7,49799168,3.1,3.2,3,775016448,8346394624,2.4,2.2,2.6,901902336,8126898176
0.012,49483776,0.29,189370368,0,49307648,0,49799168,3,2.8,3.2,774766592,8346394624,2,1.8,2.2,901902336,8126898176
0.013,49483776,0.27,189456384,0,49307648,0,49799168,2.7,2.8,2.6,774733824,8346394624,2.3,2.2,2.4,902160384,8126898176
0.012,49483776,0.26,189370368,0,49307648,0,49799168,2.5,2.6,2.4,775766016,8346394624,1.9,2.2,1.6,901611520,8126898176
1.5,49483776,0.25,189456384,8.5,55156736,0,49799168,2.8,2.6,3,774991872,8346394624,9.8,3.2,16,906534912,8126898176
5.4,49528832,1,189505536,18,55156736,12,55762944,29,26,31,780070912,8346394624,35,11,58,907776000,8126898176
9.5,49995776,3.3,189657088,24,55156736,25,55644160,34,46,22,780513280,8346394624,37,43,30,908742656,8126898176
11,49876992,4.6,189628416,26,55156736,29,55644160,36,27,45,780951552,8346394624,35,26,44,908656640,8126898176
13,49999872,5.2,189632512,23,55156736,32,55644160,35,41,29,781082624,8346394624,39,44,34,908054528,8126898176
14,46256128,6.2,189673472,24,55156736,33,55644160,36,38,35,777617408,8346394624,35,20,49,908238848,8126898176
11,46256128,5.4,189706240,25,55156736,33,55644160,35,36,33,777256960,8346394624,37,27,46,908140544,8126898176
9.8,46288896,4.6,189734912,24,55156736,28,55644160,34,34,34,778129408,8346394624,36,13,59,908296192,8126898176
10,46665728,4,189763584,25,55156736,26,55644160,34,51,18,777519104,8346394624,35,60,11,908718080,8126898176
11,46469120,4.4,189919232,24,55156736,30,55644160,34,31,36,777707520,8346394624,36,34,38,908668928,8126898176
11,46755840,4.7,189796352,26,55156736,33,55644160,35,27,43,777863168,8346394624,37,11,62,908042240,8126898176
11,46997504,4.8,189820928,24,55156736,33,55644160,34,32,37,777768960,8346394624,36,9.6,62,908193792,8126898176
9.6,47144960,5.2,189816832,24,55156736,29,55644160,34,21,48,778952704,8346394624,36,12,60,908087296,8126898176
10,47280128,4.8,189919232,26,55156736,31,55644160,34,32,37,778326016,8346394624,36,8.2,64,908001280,8126898176
12,47288320,4.3,189984768,24,55156736,29,55644160,34,23,46,779194368,8346394624,36,24,48,907919360,8126898176
11,47902720,4.6,189861888,24,55156736,29,55644160,34,18,51,778305536,8346394624,36,16,57,908845056,8126898176
12,48652288,6.6,190263296,25,55156736,31,55644160,36,34,38,778731520,8346394624,38,18,59,908537856,8126898176
13,49451008,6.5,190353408,24,55156736,31,55644160,36,46,27,779870208,8346394624,37,45,29,909737984,8126898176
14,49475584,5.1,190291968,20,55156736,31,55644160,37,31,42,780537856,8346394624,36,25,46,909873152,8126898176
10,49537024,5.1,190291968,24,55156736,28,55644160,36,43,29,780480512,8346394624,35,59,12,908779520,8126898176
3.8,49537024,3.5,190099456,20,49475584,31,55644160,30,17,43,780660736,8346394624,27,45,9.6,904097792,8126898176
0.062,49537024,1.1,190009344,5,49438720,21,49930240,6.2,9.8,2.6,774950912,8346394624,1.9,2.2,1.6,902803456,8126898176
0.012,49537024,0.27,190009344,0,49438720,4.4,49930240,3,3.4,2.6,774983680,8346394624,2.4,2.6,2.2,902803456,8126898176
0.011,49537024,0.26,190009344,0,49438720,0,49930240,2.6,2.6,2.6,774983680,8346394624,1.8,1.8,1.8,902770688,8126898176
0.013,49537024,0.24,190009344,0,49438720,0,49930240,3,3.6,2.4,774983680,8346394624,2.6,2.8,2.4,903884800,8126898176
0.014,49537024,0.25,190009344,0,49438720,0,49930240,2.7,2.6,2.8,774983680,8346394624,2,2.2,1.8,902770688,8126898176
3.4,49389568,0.22,190115840,14,55255040,3,55840768,9.4,10,8.8,780677120,8346394624,20,23,17,908713984,8126898176
7.8,49905664,1.7,190304256,24,55255040,18,55767040,34,20,48,781672448,8346394624,37,12,62,908898304,8126898176
12,47575040,4.6,190152704,25,55255040,30,55767040,37,44,31,781025280,8346394624,41,14,67,909946880,8126898176
13,47607808,4.9,190349312,26,55255040,31,55767040,38,37,39,778866688,8346394624,39,24,53,909840384,8126898176
11,47632384,4.8,190242816,27,55255040,37,55767040,37,40,34,780050432,8346394624,38,28,48,908713984,8126898176
13,43864064,5.3,190377984,25,55255040,35,55767040,39,43,35,775577600,8346394624,39,24,54,909647872,8126898176
14,43880448,4.7,190173184,22,55255040,29,55767040,37,54,20,774955008,8346394624,38,24,53,908791808,8126898176
11,44072960,4.4,190210048,28,55255040,34,55767040,36,19,53,775655424,8346394624,38,16,60,908701696,8126898176
9.7,44212224,4.3,190402560,27,55255040,34,55767040,37,56,18,776974336,8346394624,39,16,62,908886016,8126898176
10,44212224,4.1,190517248,27,55255040,30,55767040,36,40,31,775499776,8346394624,38,11,65,909864960,8126898176
11,44781568,4.4,190324736,28,55255040,35,55767040,38,42,34,776425472,8346394624,38,24,53,908959744,8126898176
12,45416448,4.8,190504960,27,55255040,33,55771136,37,28,46,776327168,8346394624,39,17,61,909914112,8126898176
11,45973504,5.3,190013440,26,55255040,27,55771136,37,32,43,776744960,8346394624,39,13,64,909570048,8126898176
10,46567424,4.9,190177280,25,55255040,34,55771136,36,40,32,779034624,8346394624,38,49,27,908947456,8126898176
10,47316992,5.8,190648320,25,55255040,38,55771136,37,40,33,779116544,8346394624,41,42,40,910225408,8126898176
12,48263168,6,190619648,28,55255040,33,55771136,36,46,26,780140544,8346394624,38,9.8,67,910360576,8126898176
13,49082368,5,190693376,28,55255040,28,55771136,39,38,40,780500992,8346394624,39,10,68,909234176,8126898176
12,48427008,5.7,190758912,26,55255040,29,55771136,39,34,44,781144064,8346394624,39,29,49,909381632,8126898176
12,48439296,5.3,190701568,26,55255040,38,55771136,38,32,44,781012992,8346394624,38,24,53,910315520,8126898176
7.7,48439296,4.5,190758912,27,55255040,35,55771136,34,19,49,781795328,8346394624,38,24,51,909484032,8126898176
2,48439296,2.6,190607360,14,49565696,31,50077696,27,14,40,775815168,8346394624,20,3,37,903516160,8126898176
0.014,48439296,0.74,190529536,0.15,49565696,16,50176000,2.2,2.2,2.2,775815168,8346394624,2,1.8,2.2,903516160,8126898176
0.01,48439296,0.26,190619648,0,49565696,0.0019,50053120,3,3.2,2.8,775565312,8346394624,2.5,2.4,2.6,903516160,8126898176
0.01,48439296,0.27,190529536,0,49565696,0,50053120,2.7,2.6,2.8,775823360,8346394624,1.9,1.8,2,903516160,8126898176
0.011,48439296,0.25,190619648,0,49565696,0,50053120,3.1,3.4,2.8,774467584,8346394624,2.3,2.4,2.2,903516160,8126898176
0.58,48443392,0.24,190529536,2.7,55431168,0,50053120,2.3,2.2,2.4,774524928,8346394624,1.9,2.2,1.6,903774208,8126898176
3.4,42504192,0.53,190750720,15,55431168,5.8,55328768,18,22,14,779886592,8346394624,33,40,27,909844480,8126898176
7.8,43491328,3,190795776,27,55431168,22,55328768,38,44,31,775172096,8346394624,41,17,64,909791232,8126898176
11,45092864,4.7,190812160,30,55431168,37,55328768,39,39,39,776331264,8346394624,41,11,72,909172736,8126898176
12,45228032,4.5,190844928,29,55435264,38,55328768,39,32,45,777531392,8346394624,40,30,51,908812288,8126898176
15,45256704,5.2,190619648,27,55435264,33,55328768,41,36,46,776753152,8346394624,41,38,45,908967936,8126898176
15,45731840,5,190840832,26,55435264,33,55328768,39,47,32,777428992,8346394624,41,41,40,908890112,8126898176
11,45731840,4.6,190812160,30,55435264,37,55328768,39,40,38,778653696,8346394624,41,18,65,910077952,8126898176
10,46104576,4.3,190832640,28,55435264,39,55328768,39,26,51,777768960,8346394624,40,37,44,909996032,8126898176
12,46264320,4.3,190615552,26,55435264,38,55328768,39,38,39,779005952,8346394624,41,16,66,908881920,8126898176
12,46579712,4.5,190758912,28,55435264,36,55332864,39,51,27,779173888,8346394624,41,31,51,908828672,8126898176
10,46874624,4.4,190898176,31,55435264,33,55332864,39,30,48,779337728,8346394624,41,44,38,910245888,8126898176
11,47087616,4.5,191012864,30,55435264,35,55332864,39,47,32,779489280,8346394624,41,37,44,910155776,8126898176
12,46870528,4.3,190926848,27,55435264,37,55332864,39,33,45,779390976,8346394624,44,28,60,909545472,8126898176
9.5,46940160,6.5,190959616,30,55435264,33,55332864,38,24,52,778510336,8346394624,41,9.8,71,910241792,8126898176
12,47525888,6,190910464,27,55435264,31,55332864,39,26,52,778944512,8346394624,41,9,74,909361152,8126898176
13,48422912,4,190918656,27,55435264,36,55332864,40,55,25,779358208,8346394624,40,42,39,909250560,8126898176
13,49176576,6.1,191025152,29,55435264,37,55332864,41,60,21,780115968,8346394624,42,56,29,909410304,8126898176
12,49221632,6.3,191193088,25,55435264,37,55332864,41,63,19,780521472,8346394624,42,60,23,909557760,8126898176
9.5,49221632,5,191062016,29,55435264,33,55332864,40,28,51,781692928,8346394624,41,24,58,909459456,8126898176
5.7,49221632,4,191209472,28,49295360,34,55332864,35,41,29,781627392,8346394624,39,5.6,72,909402112,8126898176
0.94,49221632,2,191123456,11,49160192,32,49623040,19,4.2,33,774115328,8346394624,10,3.2,17,903426048,8126898176
